id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
R02-034,Rebuild_Set02,基礎〜標準（検索強化）,case,検証データとテストデータ,2,1,0,2,あるチームはテストデータの結果を見ながらハイパーパラメータを何度も調整した。その後、同じテストデータで最終性能を報告した。問題として最も適切なものはどれか。,最終評価として完全に妥当,学習率が必ず小さすぎる,テストデータに合わせた調整になり、最終評価が楽観的になる可能性がある,教師なし学習に自動的に変わる,C,テストデータで調整を繰り返すとテストデータに過適合し、最終評価として弱くなる。,不適切。最終評価として完全に妥当 はこの設問で問われている条件・用語とは一致しない。,不適切。学習率が必ず小さすぎる はこの設問で問われている条件・用語とは一致しない。,正解,不適切。教師なし学習に自動的に変わる はこの設問で問われている条件・用語とは一致しない。,検証用と最終テスト用の役割分担。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,検証データ;テストデータ;ハイパーパラメータ;過学習
R02-035,Rebuild_Set02,基礎〜標準（検索強化）,case,VARモデル,1,1,0,1,売上、広告費、来店者数など複数の時系列が互いに影響し合う関係を扱いたい。自己回帰モデルの拡張として最も近いものはどれか。,単回帰分析,ベクトル自己回帰モデル（VARモデル）,k近傍法,Grad-CAM,B,VARは複数変数の時系列を扱う自己回帰モデル。,不適切。単回帰分析 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。k近傍法 はこの設問で問われている条件・用語とは一致しない。,不適切。Grad-CAM はこの設問で問われている条件・用語とは一致しない。,複数時系列＝ベクトル自己回帰。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,VARモデル;ベクトル自己回帰;時系列;自己回帰モデル
R02-036,Rebuild_Set02,基礎〜標準（検索強化）,case,ランダムサーチ,1,1,0,1,候補値の全組み合わせを試すと時間がかかりすぎるため、確率分布から値をランダムに選んで複数回試す方法はどれか。,グリッドサーチ,k分割交差検証,ホールドアウト法,ランダムサーチ,D,ランダムサーチはハイパーパラメータをランダムにサンプリングして試す方法。,不適切。グリッドサーチ はこの設問で問われている条件・用語とは一致しない。,不適切。k分割交差検証 はこの設問で問われている条件・用語とは一致しない。,不適切。ホールドアウト法 はこの設問で問われている条件・用語とは一致しない。,正解,全部試すグリッドとの対比。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ランダムサーチ;ハイパーパラメータチューニング;探索
R02-037,Rebuild_Set02,基礎〜標準（検索強化）,term,Optuna,1,0,1,1,ハイパーパラメータの自動チューニングに使われるPythonライブラリとして最も適切なものはどれか。,NumPy,Pandas,Matplotlib,Optuna,D,Optunaはハイパーパラメータ最適化のためのライブラリ。,不適切。NumPy はこの設問で問われている条件・用語とは一致しない。,不適切。Pandas はこの設問で問われている条件・用語とは一致しない。,不適切。Matplotlib はこの設問で問われている条件・用語とは一致しない。,正解,NumPyやPandasは汎用計算・表操作。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,Optuna;ハイパーパラメータ;自動チューニング;Python
R02-038,Rebuild_Set02,基礎〜標準（検索強化）,term,ハードクラスタリング,1,0,0,1,ハードクラスタリングの説明として最も適切なものはどれか。,各データが各クラスタに属する確率を出すだけで所属を決めない方法,各データをいずれか1つのクラスタに割り当てる方法,正解ラベルを使って連続値を予測する方法,報酬を受け取る環境を設計する方法,B,ハードクラスタリングは所属クラスタを1つに決める。k-meansが代表例。,不適切。各データが各クラスタに属する確率を出すだけで所属を決めない方法 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。正解ラベルを使って連続値を予測する方法 はこの設問で問われている条件・用語とは一致しない。,不適切。報酬を受け取る環境を設計する方法 はこの設問で問われている条件・用語とは一致しない。,softは確率・割合、hardは所属決定。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ハードクラスタリング;ソフトクラスタリング;k-means;教師なし学習
R02-039,Rebuild_Set02,基礎〜標準（検索強化）,case,k-means,1,1,0,1,顧客データに正解ラベルはないが、購買傾向の似た顧客をいくつかのグループに分けたい。代表的な手法はどれか。,k-means法,ロジスティック回帰,Q学習,交差エントロピー,A,k-meansは教師なしクラスタリングの代表手法。,正解,不適切。ロジスティック回帰 はこの設問で問われている条件・用語とは一致しない。,不適切。Q学習 はこの設問で問われている条件・用語とは一致しない。,不適切。交差エントロピー はこの設問で問われている条件・用語とは一致しない。,ラベルなしでグループ分け＝クラスタリング。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,k-means法;クラスタリング;教師なし学習;顧客セグメント
R02-040,Rebuild_Set02,基礎〜標準（検索強化）,term,正解率,1,0,0,1,正解率（Accuracy）の説明として最も適切なものはどれか。,陽性と予測したもののうち実際に陽性だった割合,実際に陽性だったもののうち陽性と予測できた割合,全体のうち正しく予測できた割合,適合率と再現率の調和平均,C,正解率は全予測のうち正しく予測できた割合。,不適切。陽性と予測したもののうち実際に陽性だった割合 はこの設問で問われている条件・用語とは一致しない。,不適切。実際に陽性だったもののうち陽性と予測できた割合 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。適合率と再現率の調和平均 はこの設問で問われている条件・用語とは一致しない。,不均衡データでは正解率だけだと危険。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,正解率;Accuracy;混同行列;評価指標
R02-041,Rebuild_Set02,基礎〜標準（検索強化）,term,ソフトクラスタリング,1,0,0,1,ソフトクラスタリングの説明として最も適切なものはどれか。,各データを必ず1つのクラスタにだけ割り当てる方法,各データが複数クラスタに属する確率や割合を出す方法,分類問題で正解率だけを使う方法,画像の局所領域を畳み込む方法,B,ソフトクラスタリングはクラスタ所属を確率的・割合的に表す。,不適切。各データを必ず1つのクラスタにだけ割り当てる方法 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。分類問題で正解率だけを使う方法 はこの設問で問われている条件・用語とは一致しない。,不適切。画像の局所領域を畳み込む方法 はこの設問で問われている条件・用語とは一致しない。,hardとsoftの対比を問う定番。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,ソフトクラスタリング;クラスタ所属確率;教師なし学習
R02-042,Rebuild_Set02,基礎〜標準（検索強化）,term,階層的クラスタリング,1,0,0,1,データ同士の近さをもとにクラスタを階層的にまとめ、その結果を樹形図で表す手法に関する用語として最も適切なものはどれか。,デンドログラム,シグモイド関数,混同行列,ターゲットネットワーク,A,階層的クラスタリングの結果はデンドログラムで表される。,正解,不適切。シグモイド関数 はこの設問で問われている条件・用語とは一致しない。,不適切。混同行列 はこの設問で問われている条件・用語とは一致しない。,不適切。ターゲットネットワーク はこの設問で問われている条件・用語とは一致しない。,樹形図という語が手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,階層的クラスタリング;デンドログラム;ウォード法;最短距離法
R02-043,Rebuild_Set02,基礎〜標準（検索強化）,term,Scikit-learn,1,0,0,1,Scikit-learnの説明として最も適切なものはどれか。,GPU向けの汎用並列計算基盤,ディープラーニング専用の大規模分散学習ライブラリ,音声合成専用のモデル,分類、回帰、クラスタリングなどの機械学習アルゴリズムを備えるPythonライブラリ,D,Scikit-learnは古典的機械学習を含む代表的Pythonライブラリ。,不適切。GPU向けの汎用並列計算基盤 はこの設問で問われている条件・用語とは一致しない。,不適切。ディープラーニング専用の大規模分散学習ライブラリ はこの設問で問われている条件・用語とは一致しない。,不適切。音声合成専用のモデル はこの設問で問われている条件・用語とは一致しない。,正解,PyTorch/TensorFlowとの役割の違い。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,Scikit-learn;機械学習ライブラリ;分類;回帰;クラスタリング
R02-044,Rebuild_Set02,基礎〜標準（検索強化）,term,適合率,1,0,0,1,適合率（Precision）の説明として最も適切なものはどれか。,実際に陽性だったもののうち陽性と予測できた割合,全体のうち正しく予測できた割合,陽性と予測したもののうち実際に陽性だった割合,偽陽性率と真陽性率の面積,C,適合率は陽性と予測したものの正しさを見る指標。,不適切。実際に陽性だったもののうち陽性と予測できた割合 はこの設問で問われている条件・用語とは一致しない。,不適切。全体のうち正しく予測できた割合 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。偽陽性率と真陽性率の面積 はこの設問で問われている条件・用語とは一致しない。,再現率との語順の違いが罠。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,適合率;Precision;混同行列;評価指標
R02-045,Rebuild_Set02,基礎〜標準（検索強化）,term,PCA,1,0,0,1,主成分分析（PCA）の主な目的として最も適切なものはどれか。,相関を持つ多数の特徴量を、情報をなるべく保ちながら少数の無相関な軸へ圧縮する,正解ラベル付きデータでクラス分類を行う,画像の局所特徴を畳み込みで抽出する,報酬に基づいて行動を選択する,A,PCAは代表的な次元削減手法で、多数の特徴量を少数の主成分へ変換する。,正解,不適切。正解ラベル付きデータでクラス分類を行う はこの設問で問われている条件・用語とは一致しない。,不適切。画像の局所特徴を畳み込みで抽出する はこの設問で問われている条件・用語とは一致しない。,不適切。報酬に基づいて行動を選択する はこの設問で問われている条件・用語とは一致しない。,PCAは分類器ではなく次元削減。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,主成分分析;PCA;次元削減;相関
R02-046,Rebuild_Set02,基礎〜標準（検索強化）,case,PCAの注意点,2,1,0,2,特徴量が1000個あり可視化のため2次元に圧縮したい。ただし、教師ラベルを使って分類境界を直接学習するわけではない。この説明に最も近いものはどれか。,ロジスティック回帰,主成分分析（PCA）,Q学習,R-CNN,B,PCAは教師なしの次元削減であり、分類器そのものではない。,不適切。ロジスティック回帰 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。Q学習 はこの設問で問われている条件・用語とは一致しない。,不適切。R-CNN はこの設問で問われている条件・用語とは一致しない。,2次元可視化・次元削減が手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,PCA;次元削減;可視化;教師なし学習
R02-047,Rebuild_Set02,基礎〜標準（検索強化）,term,再現率,1,0,0,1,再現率（Recall）の説明として最も適切なものはどれか。,陽性と予測したもののうち実際に陽性だった割合,全体のうち正しく予測できた割合,実際に陽性だったもののうち陽性と予測できた割合,損失関数の最小値,C,再現率は本当に陽性だったものをどれだけ拾えたかを表す。,不適切。陽性と予測したもののうち実際に陽性だった割合 はこの設問で問われている条件・用語とは一致しない。,不適切。全体のうち正しく予測できた割合 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。損失関数の最小値 はこの設問で問われている条件・用語とは一致しない。,見逃しを減らしたい場面で重要。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,再現率;Recall;真陽性率;混同行列
R02-048,Rebuild_Set02,基礎〜標準（検索強化）,term,LightGBM,1,0,1,1,LightGBMの説明として最も適切なものはどれか。,自然言語処理の単語分散表現モデル,音声信号の周波数変換手法,画像の物体検出モデル,勾配ブースティング決定木に基づく機械学習フレームワーク,D,LightGBMはGBDT系の代表的な高速機械学習フレームワーク。,不適切。自然言語処理の単語分散表現モデル はこの設問で問われている条件・用語とは一致しない。,不適切。音声信号の周波数変換手法 はこの設問で問われている条件・用語とは一致しない。,不適切。画像の物体検出モデル はこの設問で問われている条件・用語とは一致しない。,正解,Lightという名前でもモデル軽量化一般ではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,LightGBM;GBDT;勾配ブースティング;機械学習
R02-049,Rebuild_Set02,基礎〜標準（検索強化）,case,協調フィルタリング,2,1,0,2,ECサイトで、商品特徴は少ないが、多数のユーザーの購買履歴が蓄積されている。似た購買傾向のユーザーが買った商品を推薦したい。最も適切な手法はどれか。,協調フィルタリング,コンテンツベースフィルタリング,主成分分析,BPTT,A,協調フィルタリングはユーザー行動の類似性を利用して推薦する。,正解,不適切。コンテンツベースフィルタリング はこの設問で問われている条件・用語とは一致しない。,不適切。主成分分析 はこの設問で問われている条件・用語とは一致しない。,不適切。BPTT はこの設問で問われている条件・用語とは一致しない。,購買履歴が多いなら協調フィルタリングが有力。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,協調フィルタリング;レコメンド;購買履歴;コールドスタート
R02-050,Rebuild_Set02,基礎〜標準（検索強化）,case,再現率重視,2,1,0,2,がん検診AIで、病気の人を健康と判定して見逃すことを特に避けたい。この場面で重視されやすい指標はどれか。,適合率,正解率だけ,再現率,AIC,C,病気の見逃しを減らすには、実際の陽性を拾う再現率が重要。,不適切。適合率 はこの設問で問われている条件・用語とは一致しない。,不適切。正解率だけ はこの設問で問われている条件・用語とは一致しない。,正解,不適切。AIC はこの設問で問われている条件・用語とは一致しない。,医療の一次スクリーニングでは再現率が問われやすい。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,再現率;医療AI;見逃し;偽陰性
R02-051,Rebuild_Set02,基礎〜標準（検索強化）,term,特異値分解,1,0,0,1,文章データなどの次元削減で使われることがあり、主成分分析とも関連する行列分解として最も適切なものはどれか。,勾配降下法,特異値分解（SVD）,ε-greedy方策,混同行列,B,SVDは行列分解の手法で、文書データの次元削減などにも用いられる。,不適切。勾配降下法 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。ε-greedy方策 はこの設問で問われている条件・用語とは一致しない。,不適切。混同行列 はこの設問で問われている条件・用語とは一致しない。,SVDは評価指標ではなく行列分解。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,特異値分解;SVD;次元削減;行列分解
R02-052,Rebuild_Set02,基礎〜標準（検索強化）,term,データの偏り,2,0,0,1,学習データが特定の属性や状況に偏っている場合に起きやすい問題として最も適切なものはどれか。,必ず計算速度が上がる,モデルの重みがすべて0になる,教師なし学習に変わる,特定のタイプに偏った出力や不公平な判断につながる可能性がある,D,データの偏りはバイアスや不公平な出力につながる。,不適切。必ず計算速度が上がる はこの設問で問われている条件・用語とは一致しない。,不適切。モデルの重みがすべて0になる はこの設問で問われている条件・用語とは一致しない。,不適切。教師なし学習に変わる はこの設問で問われている条件・用語とは一致しない。,正解,精度だけでなく公平性の文脈でも問われる。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,データの偏り;バイアス;公平性;AI倫理
R02-053,Rebuild_Set02,基礎〜標準（検索強化）,case,アノテーション,1,1,0,1,画像に写る対象物の領域やラベルを人間が付与し、教師あり学習で使える正解データを作成する作業はどれか。,正則化,量子化,蒸留,アノテーション,D,アノテーションは教師あり学習の正解ラベル作成作業。,不適切。正則化 はこの設問で問われている条件・用語とは一致しない。,不適切。量子化 はこの設問で問われている条件・用語とは一致しない。,不適切。蒸留 はこの設問で問われている条件・用語とは一致しない。,正解,ラベル付け作業という言い換えに注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,アノテーション;教師データ;正解ラベル;データ作成
R02-054,Rebuild_Set02,基礎〜標準（検索強化）,term,MDS,1,0,0,1,多次元尺度構成法（MDS）の説明として最も適切なものはどれか。,正解ラベルを使って二値分類する手法,データ間の距離関係をなるべく保って低次元に配置する可視化・次元削減手法,弱学習器を逐次的に強化する手法,報酬を割り引く率を決める手法,B,MDSは距離関係を保つよう低次元へ配置する手法。,不適切。正解ラベルを使って二値分類する手法 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。弱学習器を逐次的に強化する手法 はこの設問で問われている条件・用語とは一致しない。,不適切。報酬を割り引く率を決める手法 はこの設問で問われている条件・用語とは一致しない。,距離関係と可視化が手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,MDS;多次元尺度構成法;次元削減;可視化
R02-055,Rebuild_Set02,基礎〜標準（検索強化）,case,コールドスタート,2,1,0,2,新規ユーザーと新商品が多く、購買履歴がほとんど存在しないため、協調フィルタリングが十分に機能しない。この問題はどれか。,コールドスタート問題,勾配爆発問題,フレーム問題,過学習,A,履歴がない初期状態で推薦が難しい問題はコールドスタート問題。,正解,不適切。勾配爆発問題 はこの設問で問われている条件・用語とは一致しない。,不適切。フレーム問題 はこの設問で問われている条件・用語とは一致しない。,不適切。過学習 はこの設問で問われている条件・用語とは一致しない。,レコメンドで履歴不足＝コールドスタート。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,コールドスタート問題;協調フィルタリング;レコメンド;新規ユーザー
R02-056,Rebuild_Set02,基礎〜標準（検索強化）,case,適合率重視,2,1,0,2,迷惑メール判定で、通常メールを誤って迷惑メールに入れると業務上大きな問題になる。迷惑メールと判定したものが本当に迷惑メールであることを重視したい。重視される指標はどれか。,再現率,正解率だけ,適合率,エポック数,C,迷惑メールと予測したものの正しさを見たいので適合率。,不適切。再現率 はこの設問で問われている条件・用語とは一致しない。,不適切。正解率だけ はこの設問で問われている条件・用語とは一致しない。,正解,不適切。エポック数 はこの設問で問われている条件・用語とは一致しない。,見逃しではなく誤警報の少なさを見ている。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,適合率;Precision;迷惑メール;偽陽性
R02-057,Rebuild_Set02,基礎〜標準（検索強化）,term,t-SNE,1,0,0,1,t-SNEの用途として最も適切なものはどれか。,決定木を多数決で統合する,高次元データを2次元や3次元に可視化するための次元削減,強化学習でQ値を表にする,誤差逆伝播を時間方向に展開する,B,t-SNEは高次元データの可視化によく用いられる次元削減手法。,不適切。決定木を多数決で統合する はこの設問で問われている条件・用語とは一致しない。,正解,不適切。強化学習でQ値を表にする はこの設問で問われている条件・用語とは一致しない。,不適切。誤差逆伝播を時間方向に展開する はこの設問で問われている条件・用語とは一致しない。,可視化向きだが、分類器そのものではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,t-SNE;次元削減;可視化;高次元データ
R02-058,Rebuild_Set02,基礎〜標準（検索強化）,term,LDAトピックモデル,1,0,0,1,潜在的ディリクレ配分法（LDA）の説明として最も適切なものはどれか。,文書が複数の潜在トピックの混合から成ると仮定し、トピック比率を推定する,単語の位置情報を正弦波で加える手法,画像の矩形領域を検出する手法,正解率と再現率の調和平均を求める手法,A,LDAはトピックモデルの代表で、文書内の潜在トピック混合を扱う。,正解,不適切。単語の位置情報を正弦波で加える手法 はこの設問で問われている条件・用語とは一致しない。,不適切。画像の矩形領域を検出する手法 はこの設問で問われている条件・用語とは一致しない。,不適切。正解率と再現率の調和平均を求める手法 はこの設問で問われている条件・用語とは一致しない。,LDAは線形判別分析と略称が同じなので文脈に注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,LDA;潜在的ディリクレ配分法;トピックモデル;文書
R02-059,Rebuild_Set02,基礎〜標準（検索強化）,case,アノテーション品質,2,1,0,2,複数の作業者が画像ラベルを付けたが、基準が曖昧で同じ画像に異なるラベルが付いた。まず重要な対応として最も適切なものはどれか。,モデルの層数だけを増やす,テストデータを学習に混ぜる,GPUを増やす,要件やマニュアルを明確にし、作業者間のばらつきを抑える,D,アノテーション品質には基準・マニュアル・作業者教育が重要。,不適切。モデルの層数だけを増やす はこの設問で問われている条件・用語とは一致しない。,不適切。テストデータを学習に混ぜる はこの設問で問われている条件・用語とは一致しない。,不適切。GPUを増やす はこの設問で問われている条件・用語とは一致しない。,正解,モデル側の工夫だけでラベル品質問題は解決しない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,アノテーション;ラベル品質;マニュアル;教師データ
R02-060,Rebuild_Set02,基礎〜標準（検索強化）,term,F値,1,0,0,1,F値（F-measure）の説明として最も適切なものはどれか。,正解率とAUCの単純平均,偽陽性率と真陰性率の差,適合率と再現率の調和平均,学習率とエポック数の積,C,F値は適合率と再現率をまとめる調和平均。,不適切。正解率とAUCの単純平均 はこの設問で問われている条件・用語とは一致しない。,不適切。偽陽性率と真陰性率の差 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。学習率とエポック数の積 はこの設問で問われている条件・用語とは一致しない。,単純平均ではなく調和平均。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,F値;F-measure;適合率;再現率;調和平均
R02-061,Rebuild_Set02,基礎〜標準（検索強化）,term,強化学習,0,0,0,0,強化学習の説明として最も適切なものはどれか。,環境との相互作用を通じ、報酬を最大化する行動を学習する方法,正解ラベル付きデータからクラスを予測する方法,ラベルなしデータのクラスタを見つける方法,テストデータに過剰適合させる方法,A,強化学習は状態・行動・報酬をもとに方策を学ぶ。,正解,不適切。正解ラベル付きデータからクラスを予測する方法 はこの設問で問われている条件・用語とは一致しない。,不適切。ラベルなしデータのクラスタを見つける方法 はこの設問で問われている条件・用語とは一致しない。,不適切。テストデータに過剰適合させる方法 はこの設問で問われている条件・用語とは一致しない。,強化学習＝報酬。教師あり＝正解ラベル。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,強化学習;報酬;エージェント;環境;方策
R02-062,Rebuild_Set02,基礎〜標準（検索強化）,term,活用,1,0,0,1,強化学習における「活用」の説明として最も適切なものはどれか。,未知の選択肢を試して情報を集めること,現在得られている情報から最も報酬が高そうな行動を選ぶこと,ラベルなしデータをクラスタに分けること,特徴量を圧縮して可視化すること,B,活用は既知の情報を使って高報酬行動を選ぶこと。未知を試すのは探索。,不適切。未知の選択肢を試して情報を集めること はこの設問で問われている条件・用語とは一致しない。,正解,不適切。ラベルなしデータをクラスタに分けること はこの設問で問われている条件・用語とは一致しない。,不適切。特徴量を圧縮して可視化すること はこの設問で問われている条件・用語とは一致しない。,活用と探索の入れ替えに注意。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,活用;探索;exploitation;exploration;強化学習
R02-063,Rebuild_Set02,基礎〜標準（検索強化）,term,混同行列,1,0,0,1,混同行列で、実際は陽性で予測も陽性だったものを何というか。,偽陽性（FP）,偽陰性（FN）,真陽性（TP）,真陰性（TN）,C,実際陽性かつ予測陽性は真陽性TP。,不適切。偽陽性（FP） はこの設問で問われている条件・用語とは一致しない。,不適切。偽陰性（FN） はこの設問で問われている条件・用語とは一致しない。,正解,不適切。真陰性（TN） はこの設問で問われている条件・用語とは一致しない。,TP/FP/FN/TNは本番で取り違えやすい。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,混同行列;真陽性;TP;評価指標
R02-064,Rebuild_Set02,基礎〜標準（検索強化）,case,データ収集,2,1,0,2,AIモデルを作るために画像を集めたが、対象物が背景に同化していたり、ぼやけていたりして認識に必要な情報が十分含まれていない。問題として最も適切なものはどれか。,モデルが必ず過学習している,正解率が高すぎる,強化学習の報酬設計だけの問題,学習可能なデータとしての質が不十分である,D,データに認識対象の情報が含まれていないと、学習可能なデータとして不十分。,不適切。モデルが必ず過学習している はこの設問で問われている条件・用語とは一致しない。,不適切。正解率が高すぎる はこの設問で問われている条件・用語とは一致しない。,不適切。強化学習の報酬設計だけの問題 はこの設問で問われている条件・用語とは一致しない。,正解,AIはデータにない情報を魔法のようには学べない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,データ収集;データ品質;学習可能なデータ;画像認識
R02-065,Rebuild_Set02,基礎〜標準（検索強化）,term,活用と探索,1,0,0,1,強化学習における「探索」の説明として最も適切なものはどれか。,未知の選択肢を試し、新しい情報やより高い報酬の可能性を調べること,既知の中で最も報酬が高そうな行動を選び続けること,学習済みモデルを軽量化すること,特徴量を標準化すること,A,探索は未知の行動を試すこと。既知の高報酬行動を選ぶのは活用。,正解,不適切。既知の中で最も報酬が高そうな行動を選び続けること はこの設問で問われている条件・用語とは一致しない。,不適切。学習済みモデルを軽量化すること はこの設問で問われている条件・用語とは一致しない。,不適切。特徴量を標準化すること はこの設問で問われている条件・用語とは一致しない。,探索と活用はG検定の定番ひっかけ。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,探索;活用;exploration;exploitation;強化学習
R02-066,Rebuild_Set02,基礎〜標準（検索強化）,term,偽陽性,1,0,0,1,偽陽性（FP）の説明として最も適切なものはどれか。,実際陽性で予測陽性,実際陽性で予測陰性,実際陰性なのに陽性と予測したもの,実際陰性で予測陰性,C,偽陽性は本当は陰性なのに陽性と予測したもの。,不適切。実際陽性で予測陽性 はこの設問で問われている条件・用語とは一致しない。,不適切。実際陽性で予測陰性 はこの設問で問われている条件・用語とは一致しない。,正解,不適切。実際陰性で予測陰性 はこの設問で問われている条件・用語とは一致しない。,陽性と予測したが外れ、という視点。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,偽陽性;FP;混同行列;評価指標
R02-067,Rebuild_Set02,基礎〜標準（検索強化）,case,バンディット問題,2,1,0,2,複数の広告表示候補があり、今まで成果の良い広告を出しつつ、まだ十分試していない広告も試したい。この問題設定に最も近いものはどれか。,教師なしクラスタリング,バンディット問題,主成分分析,畳み込み処理,B,バンディット問題では探索と活用のバランスが重要。広告配信の例で問われやすい。,不適切。教師なしクラスタリング はこの設問で問われている条件・用語とは一致しない。,正解,不適切。主成分分析 はこの設問で問われている条件・用語とは一致しない。,不適切。畳み込み処理 はこの設問で問われている条件・用語とは一致しない。,広告・複数候補・探索活用が手がかり。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,バンディット問題;探索と活用;広告配信;強化学習
R02-068,Rebuild_Set02,基礎〜標準（検索強化）,term,データ前処理,1,0,0,1,生データの欠損、形式の違い、不要情報などを扱い、学習に使いやすい形へ整える工程として最も適切なものはどれか。,推論,デプロイ,AUC計算,データ前処理,D,データ前処理は欠損処理、形式統一、正規化など学習前の加工を含む。,不適切。推論 はこの設問で問われている条件・用語とは一致しない。,不適切。デプロイ はこの設問で問われている条件・用語とは一致しない。,不適切。AUC計算 はこの設問で問われている条件・用語とは一致しない。,正解,学習アルゴリズムそのものではない。,さいはての未来：ユイがミチの出力を、条件・ラベル・評価指標に照らして確認する。物語は記憶補助で、試験では定義に戻す。,データ前処理;欠損処理;正規化;データ加工
