id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R44-028,Rebuild_Set44,横断複合・重複回避十段目,case,クラスタリング/業務利用,G検定横断領域,読解判断,ケース判断,既存,中,顧客を購買傾向で自動的に群分けしたが、各群の意味が分からない。次に必要なことはどれか。,教師なし学習の結果は解釈せず即施策化する,クラスタ番号が小さいほど必ず優良顧客である,各群の特徴量分布や代表顧客を確認し、業務上の意味を解釈する,クラスタリングではデータの前処理は不要である,C,クラスタリングは群分けを行うが、業務上の意味づけは別途確認する必要がある。,Aは不適切。教師なし学習の結果は解釈せず即施策化するは、この問題で問われている条件を満たさない。,Bは不適切。クラスタ番号が小さいほど必ず優良顧客であるは、この問題で問われている条件を満たさない。,正解。,Dは不適切。クラスタリングではデータの前処理は不要であるは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,クラスタリング/業務利用;読解判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-029,Rebuild_Set44,横断複合・重複回避十段目,case,異常検知/正常データ,G検定横断領域,設計判断,ケース判断,既存,中,故障例がほとんどない設備で異常検知を始めたい。初期方針として検討しやすいものはどれか。,故障ラベルが十分にないと一切の異常検知はできない,正常データは異常検知には使えない,正常データのパターンを学習し、そこから外れるものを異常候補にする,異常検知では閾値設定や人間確認は不要である,C,異常例が少ない場合、正常状態を学習し、逸脱を異常候補とする方法が考えられる。,Aは不適切。故障ラベルが十分にないと一切の異常検知はできないは、この問題で問われている条件を満たさない。,Bは不適切。正常データは異常検知には使えないは、この問題で問われている条件を満たさない。,正解。,Dは不適切。異常検知では閾値設定や人間確認は不要であるは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,異常検知/正常データ;設計判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-030,Rebuild_Set44,横断複合・重複回避十段目,case,プライバシー/連携ID,G検定横断領域,法務判断,ケース判断,新しめ,高,部門ごとに匿名化したつもりのデータを共通IDで結合したら、個人の行動履歴が詳細に復元できた。問題として最も適切なものはどれか。,匿名化したデータはどれだけ結合してもリスクが増えないこと,共通IDを使えば法務確認は不要になること,データ結合により再識別や過度なプロファイリングのリスクが高まること,結合後のデータは個人に関係しない情報になること,C,データ単体では匿名に見えても、結合により個人が推測されることがある。,Aは不適切。匿名化したデータはどれだけ結合してもリスクが増えないことは、この問題で問われている条件を満たさない。,Bは不適切。共通IDを使えば法務確認は不要になることは、この問題で問われている条件を満たさない。,正解。,Dは不適切。結合後のデータは個人に関係しない情報になることは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,プライバシー/連携ID;法務判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-031,Rebuild_Set44,横断複合・重複回避十段目,case,生成AI/未検証引用,G検定横断領域,リスク判断,ケース判断,新しめ,高,生成AIが実在しない論文名とURLを示し、それを資料に掲載しそうになった。該当するリスクとして最も適切なものはどれか。,データ拡張による精度改善,主成分分析による次元削減,ハルシネーションによる架空根拠の提示,ドロップアウトによる正則化,C,生成AIはもっともらしいが存在しない根拠を作ることがあるため、引用元の確認が必要である。,Aは不適切。データ拡張による精度改善は、この問題で問われている条件を満たさない。,Bは不適切。主成分分析による次元削減は、この問題で問われている条件を満たさない。,正解。,Dは不適切。ドロップアウトによる正則化は、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,生成AI/未検証引用;リスク判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-032,Rebuild_Set44,横断複合・重複回避十段目,case,ロボティクス/センサー融合,G検定横断領域,設計判断,ケース判断,既存,中,自律移動ロボットで、カメラだけでは暗所で位置推定が不安定になる。改善として最も適切なものはどれか。,暗所ではセンサーをすべて停止する,カメラ映像の色を変えれば位置推定問題は必ず消える,LiDARやIMUなど複数センサーを組み合わせて位置推定を補う,ロボットでは環境条件を評価しなくてよい,C,ロボットでは環境変化に対して、複数センサーを組み合わせるセンサーフュージョンが有効な場合がある。,Aは不適切。暗所ではセンサーをすべて停止するは、この問題で問われている条件を満たさない。,Bは不適切。カメラ映像の色を変えれば位置推定問題は必ず消えるは、この問題で問われている条件を満たさない。,正解。,Dは不適切。ロボットでは環境条件を評価しなくてよいは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,ロボティクス/センサー融合;設計判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-033,Rebuild_Set44,横断複合・重複回避十段目,case,音声認識/雑音,G検定横断領域,評価設計,ケース判断,既存,中,会議室では高精度の音声認識が、工場内の騒音環境で大きく低下した。評価として不足していたものはどれか。,音声認識では環境音の影響は存在しないこと,訓練時の文字コードだけを確認すること,実利用環境に近い雑音条件での評価,静かな環境で高精度なら全環境で十分であること,C,音声認識は雑音やマイク条件の影響を受けるため、実利用環境で評価する必要がある。,Aは不適切。音声認識では環境音の影響は存在しないことは、この問題で問われている条件を満たさない。,Bは不適切。訓練時の文字コードだけを確認することは、この問題で問われている条件を満たさない。,正解。,Dは不適切。静かな環境で高精度なら全環境で十分であることは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,音声認識/雑音;評価設計;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-034,Rebuild_Set44,横断複合・重複回避十段目,case,推薦/探索と活用,G検定横断領域,概念適用,ケース判断,既存,中,EC推薦で、売れ筋だけを出し続けると新商品が評価されない。考えるべき観点として最も適切なものはどれか。,売れ筋だけを出せば長期的にも必ず最適である,新商品は推薦評価の対象外にする,活用だけでなく探索も取り入れること,推薦ではユーザー行動ログを見てはいけない,C,推薦では既知の良い選択を使う活用と、新しい候補を試す探索のバランスが重要になる。,Aは不適切。売れ筋だけを出せば長期的にも必ず最適であるは、この問題で問われている条件を満たさない。,Bは不適切。新商品は推薦評価の対象外にするは、この問題で問われている条件を満たさない。,正解。,Dは不適切。推薦ではユーザー行動ログを見てはいけないは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,推薦/探索と活用;概念適用;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-035,Rebuild_Set44,横断複合・重複回避十段目,case,データ拡張/ラベル整合,G検定横断領域,評価判断,ケース判断,既存,高,犬猫分類で画像を上下反転してデータ拡張したが、医療画像の左右反転では診断上の意味が変わる可能性がある。注意点として最も適切なものはどれか。,すべての画像拡張はどの分野でも安全である,データ拡張では専門知識は不要である,拡張操作がラベルの意味を変えないか、ドメイン知識で確認する,拡張枚数が多いほど必ず正しいラベルになる,C,データ拡張は有効だが、操作によってラベル意味が変わらないか確認が必要である。,Aは不適切。すべての画像拡張はどの分野でも安全であるは、この問題で問われている条件を満たさない。,Bは不適切。データ拡張では専門知識は不要であるは、この問題で問われている条件を満たさない。,正解。,Dは不適切。拡張枚数が多いほど必ず正しいラベルになるは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,データ拡張/ラベル整合;評価判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-036,Rebuild_Set44,横断複合・重複回避十段目,case,生成AI/評価者間一致,G検定横断領域,評価設計,複合読解,新しめ,中,LLM回答を人手評価したが、評価者ごとに『有用』の基準が違い結果がばらついた。対策として最も適切なものはどれか。,人手評価は常に完全に一致するため確認不要,評価者を増やせば基準の曖昧さは必ず消える,評価基準やルーブリックを明確化し、評価者間一致を確認する,回答の文字数だけを有用性とみなす,C,人手評価では、評価基準の明確化や評価者間一致の確認が重要になる。,Aは不適切。人手評価は常に完全に一致するため確認不要は、この問題で問われている条件を満たさない。,Bは不適切。評価者を増やせば基準の曖昧さは必ず消えるは、この問題で問われている条件を満たさない。,正解。,Dは不適切。回答の文字数だけを有用性とみなすは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,生成AI/評価者間一致;評価設計;複合読解;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-037,Rebuild_Set44,横断複合・重複回避十段目,case,AI/災害時利用,G検定横断領域,安全判断,ケース判断,新しめ,高,災害時の避難案内AIで、通信断や古い避難所情報を考慮していなかった。安全設計として最も適切なものはどれか。,災害時ほどAI回答を無条件に信じればよい,避難所情報は一度登録すれば更新不要である,情報の更新時刻表示、代替導線、通信断時の扱いを設計する,通信断はユーザー側の問題なので設計対象外である,C,高リスクな公共用途では、情報鮮度、代替手段、異常時対応を設計に含める必要がある。,Aは不適切。災害時ほどAI回答を無条件に信じればよいは、この問題で問われている条件を満たさない。,Bは不適切。避難所情報は一度登録すれば更新不要であるは、この問題で問われている条件を満たさない。,正解。,Dは不適切。通信断はユーザー側の問題なので設計対象外であるは、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,AI/災害時利用;安全判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-038,Rebuild_Set44,横断複合・重複回避十段目,case,敵対的サンプル,G検定横断領域,安全判断,通常4択,既存,高,人にはほぼ同じに見える画像に微小なノイズを加えると、画像分類AIが誤分類した。関連する概念はどれか。,教師なしクラスタリング,データベース正規化,敵対的サンプル,トークン化,C,微小な摂動でモデルの誤判定を誘う入力は敵対的サンプルと呼ばれる。,Aは不適切。教師なしクラスタリングは、この問題で問われている条件を満たさない。,Bは不適切。データベース正規化は、この問題で問われている条件を満たさない。,正解。,Dは不適切。トークン化は、この問題で問われている条件を満たさない。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,敵対的サンプル;安全判断;通常4択;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-039,Rebuild_Set44,横断複合・重複回避十段目,case,モデル蒸留,G検定横断領域,概念適用,通常4択,既存,中,大きな教師モデルの出力を使って、小さな生徒モデルを学習し軽量化する手法に近いものはどれか。,k-means,オントロジー構築,ランダムサーチのみ,知識蒸留,D,知識蒸留は、大きなモデルの知識を小さなモデルへ移す軽量化手法である。,Aは不適切。k-meansは、この問題で問われている条件を満たさない。,Bは不適切。オントロジー構築は、この問題で問われている条件を満たさない。,Cは不適切。ランダムサーチのみは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,モデル蒸留;概念適用;通常4択;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-040,Rebuild_Set44,横断複合・重複回避十段目,case,量子化/低精度化,G検定横断領域,概念適用,通常4択,既存,中,推論を高速化するため、重みや演算を低いビット幅で表現する方法に近いものはどれか。,匿名加工,交差検証,プロンプトインジェクション,量子化,D,量子化はモデルの重みや演算精度を下げ、軽量化や高速化を狙う手法である。,Aは不適切。匿名加工は、この問題で問われている条件を満たさない。,Bは不適切。交差検証は、この問題で問われている条件を満たさない。,Cは不適切。プロンプトインジェクションは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,量子化/低精度化;概念適用;通常4択;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-041,Rebuild_Set44,横断複合・重複回避十段目,case,AutoML,G検定横断領域,概念適用,通常4択,既存,中,特徴量処理やモデル選択、ハイパーパラメータ探索の一部を自動化する仕組みに近いものはどれか。,Bag of Wordsだけ,データ削除請求だけ,フェイルセーフだけ,AutoML,D,AutoMLは機械学習パイプラインの一部を自動化し、モデル選択や探索を支援する。,Aは不適切。Bag of Wordsだけは、この問題で問われている条件を満たさない。,Bは不適切。データ削除請求だけは、この問題で問われている条件を満たさない。,Cは不適切。フェイルセーフだけは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,AutoML;概念適用;通常4択;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-042,Rebuild_Set44,横断複合・重複回避十段目,case,データシート,G検定横断領域,文書化,通常4択,既存,中,データセットの作成目的、収集方法、構成、制約、推奨されない利用を記録する文書に近いものはどれか。,損失関数,活性化関数,勾配降下法,データシート,D,データシートはデータセットの由来や用途、制約などを説明する文書である。,Aは不適切。損失関数は、この問題で問われている条件を満たさない。,Bは不適切。活性化関数は、この問題で問われている条件を満たさない。,Cは不適切。勾配降下法は、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,データシート;文書化;通常4択;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-043,Rebuild_Set44,横断複合・重複回避十段目,case,人間参加型AI,G検定横断領域,運用判断,ケース判断,既存,中,AIが低信頼度の判定を出した場合だけ人間審査へ回す運用を設計したい。関連する考え方はどれか。,完全自動化で人間を排除すること,教師なし学習のクラスタ番号,データベースの外部キー,Human-in-the-loop,D,Human-in-the-loopは、人間が確認や判断に関与する運用設計である。,Aは不適切。完全自動化で人間を排除することは、この問題で問われている条件を満たさない。,Bは不適切。教師なし学習のクラスタ番号は、この問題で問われている条件を満たさない。,Cは不適切。データベースの外部キーは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,人間参加型AI;運用判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-044,Rebuild_Set44,横断複合・重複回避十段目,case,SLA/AIサービス,G検定横断領域,運用判断,ケース判断,新しめ,中,AI APIの障害で業務が止まった。契約・運用上あらかじめ確認すべきだったことはどれか。,AI APIなら障害は起きないこと,モデル精度が高ければ可用性は不要になること,障害時の責任分担は発生後に必ず自然に決まること,可用性、応答時間、障害時対応、代替手段に関するSLAや運用手順,D,AIサービスでも可用性や障害時対応、代替手段、責任分担を事前に決める必要がある。,Aは不適切。AI APIなら障害は起きないことは、この問題で問われている条件を満たさない。,Bは不適切。モデル精度が高ければ可用性は不要になることは、この問題で問われている条件を満たさない。,Cは不適切。障害時の責任分担は発生後に必ず自然に決まることは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,SLA/AIサービス;運用判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-045,Rebuild_Set44,横断複合・重複回避十段目,case,データポイズニング,G検定横断領域,安全判断,ケース判断,新しめ,高,公開投稿を学習に使う評判分析AIで、悪意ある利用者が特定語句を大量投稿し判定を歪めようとしている。関連する攻撃はどれか。,正則化,早期終了,主成分分析,データポイズニング,D,学習データに悪意あるデータを混入させ、モデルの挙動を歪める攻撃はデータポイズニングである。,Aは不適切。正則化は、この問題で問われている条件を満たさない。,Bは不適切。早期終了は、この問題で問われている条件を満たさない。,Cは不適切。主成分分析は、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,データポイズニング;安全判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-046,Rebuild_Set44,横断複合・重複回避十段目,case,説明責任/高リスクAI,G検定横断領域,ガバナンス判断,ケース判断,新しめ,高,AIが給付金審査の優先順位を付ける。行政利用として特に重要な管理はどれか。,行政利用ならAI判断を説明しなくてよい,給付金審査では誤判定の影響を考えなくてよい,AIの出力を非公開にすれば透明性は高まる,判断基準、異議申立て、人間確認、監査記録を用意する,D,行政や権利に影響するAIでは、透明性、人間確認、異議申立て、監査記録が重要である。,Aは不適切。行政利用ならAI判断を説明しなくてよいは、この問題で問われている条件を満たさない。,Bは不適切。給付金審査では誤判定の影響を考えなくてよいは、この問題で問われている条件を満たさない。,Cは不適切。AIの出力を非公開にすれば透明性は高まるは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,説明責任/高リスクAI;ガバナンス判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-047,Rebuild_Set44,横断複合・重複回避十段目,case,マルチエージェント/責任,G検定横断領域,安全判断,複合読解,新しめ,高,複数のAIエージェントが自動で調査・発注・通知を分担する仕組みで、誤発注が起きた。設計上確認すべきことはどれか。,AI同士が連携すれば人間の承認点は不要になる,誤発注はログを残さない方が原因究明しやすい,エージェント数を増やせば責任分担は自動的に明確になる,各エージェントの権限範囲、承認点、ログ、停止手段,D,自律的なAI連携では、権限最小化、承認、監査ログ、停止手段が重要である。,Aは不適切。AI同士が連携すれば人間の承認点は不要になるは、この問題で問われている条件を満たさない。,Bは不適切。誤発注はログを残さない方が原因究明しやすいは、この問題で問われている条件を満たさない。,Cは不適切。エージェント数を増やせば責任分担は自動的に明確になるは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,マルチエージェント/責任;安全判断;複合読解;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-048,Rebuild_Set44,横断複合・重複回避十段目,case,合成音声/なりすまし,G検定横断領域,安全判断,ケース判断,新しめ,高,社長の声に似た合成音声で送金指示が届いた。AIリスクとしてまず疑うべきものはどれか。,ドロップアウト,クラスタリング,次元削減,ディープフェイクや音声なりすまし,D,生成AIにより音声・画像のなりすましが容易になるため、本人確認手段の強化が必要である。,Aは不適切。ドロップアウトは、この問題で問われている条件を満たさない。,Bは不適切。クラスタリングは、この問題で問われている条件を満たさない。,Cは不適切。次元削減は、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,合成音声/なりすまし;安全判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-049,Rebuild_Set44,横断複合・重複回避十段目,case,メタデータ/情報漏えい,G検定横断領域,安全判断,ケース判断,中,高,AIに渡す前に本文の氏名は削除したが、ファイル名やメタデータに顧客名が残っていた。問題として最も適切なものはどれか。,本文を消せばファイル名やメタデータは常に無害である,メタデータはAI処理では参照されないので確認不要,顧客名はファイル名なら個人情報や機密にならない,本文以外のメタデータから機密や個人情報が漏れる可能性がある,D,AI利用時は本文だけでなく、ファイル名、メタデータ、添付情報にも注意する必要がある。,Aは不適切。本文を消せばファイル名やメタデータは常に無害であるは、この問題で問われている条件を満たさない。,Bは不適切。メタデータはAI処理では参照されないので確認不要は、この問題で問われている条件を満たさない。,Cは不適切。顧客名はファイル名なら個人情報や機密にならないは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,メタデータ/情報漏えい;安全判断;ケース判断;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
R44-050,Rebuild_Set44,横断複合・重複回避十段目,case,LLM/温度パラメータ,G検定横断領域,概念適用,通常4択,新しめ,中,LLMで出力のばらつきを抑え、同じ質問に対して安定した回答を得たい。一般に調整対象となるものはどれか。,入力データをすべて削除すること,モデルカードを非公開にすること,活性化関数を必ずシグモイドにすること,温度パラメータを低めにすること,D,温度パラメータは出力のランダム性に関係し、低めにすると比較的安定した出力になりやすい。,Aは不適切。入力データをすべて削除することは、この問題で問われている条件を満たさない。,Bは不適切。モデルカードを非公開にすることは、この問題で問われている条件を満たさない。,Cは不適切。活性化関数を必ずシグモイドにすることは、この問題で問われている条件を満たさない。,正解。,G検定では、用語暗記だけでなく、評価・運用・法務・安全の境界条件を読み分けさせる。,LLM/温度パラメータ;概念適用;通常4択;G検定,さいはての未来では、共鳴世界が先回りしても、最後は人が根拠と責任の線を引く。四年五組なら、便利な道具をそのまま信じず、センセイが『どこまで見た？』と聞く場面。
