id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R22-033,Rebuild_Set22,検索性重視・非重複50問,term,記号接地問題,ロボティクス・身体性・センサーフュージョン,理解,用語説明,低,中,記号接地問題の説明として最も適切なものはどれか。,記号や言葉が、現実世界の対象や感覚経験とどのように結びつくかという問題,ニューラルネットワークの重みをゼロに固定する問題,GPUメモリにモデルを配置できない問題,確率分布を正規分布に限定する問題,A,記号接地問題は、記号処理だけでは言葉の意味が現実や経験と結びつかないのではないか、という問題である。ロボットの身体性とも関連する。,正解。,ニューラルネットワークの重みをゼロに固定する問題はこの設問の中心ではない。,GPUメモリにモデルを配置できない問題はこの設問の中心ではない。,確率分布を正規分布に限定する問題はこの設問の中心ではない。,記号をプログラム変数とだけ考えない。意味と現実の接続が焦点。,記号接地問題;シンボルグラウンディング;身体性;意味;現実世界,「赤」を言えるだけでなく、赤いものを見て触れる。試験では記号と経験の接続。
R22-034,Rebuild_Set22,検索性重視・非重複50問,term,認知アーキテクチャ,ロボティクス・身体性・センサーフュージョン,理解,用語説明,中,中,認知アーキテクチャの説明として最も適切なものはどれか。,AIの画面デザインだけを決めるUIテンプレート,記憶・推論・学習・注意・行動選択などを統合的に扱う知的システムの枠組み,画像の解像度を上げる超解像モデル,データベースのインデックスだけを高速化する技術,B,認知アーキテクチャは、人間の認知機能を参考に、記憶・推論・学習・行動などを統合的に設計する枠組みである。,AIの画面デザインだけを決めるUIテンプレートはこの設問の中心ではない。,正解。,画像の解像度を上げる超解像モデルはこの設問の中心ではない。,データベースのインデックスだけを高速化する技術はこの設問の中心ではない。,アーキテクチャを単なる画面構成と誤解しない。,認知アーキテクチャ;記憶;推論;学習;行動選択,頭の中の役割分担の設計図。試験では認知機能を統合する枠組み。
R22-035,Rebuild_Set22,検索性重視・非重複50問,term,ビヘイビアツリー,ロボティクス・身体性・センサーフュージョン,理解,用語説明,中,中,ビヘイビアツリーの説明として最も適切なものはどれか。,表データの特徴量重要度を木で表示するだけの可視化手法,教師あり学習で決定木を必ず深くする手法,ロボットやゲームAIの行動を階層的なノード構造で記述する方法,個人情報を匿名加工するための法制度,C,ビヘイビアツリーは、条件判定や行動を階層的に組み合わせ、エージェントの振る舞いを記述する方法である。ゲームAIやロボット制御で使われる。,表データの特徴量重要度を木で表示するだけの可視化手法はこの設問の中心ではない。,教師あり学習で決定木を必ず深くする手法はこの設問の中心ではない。,正解。,個人情報を匿名加工するための法制度はこの設問の中心ではない。,決定木分類器と行動制御の木構造を混同しない。,ビヘイビアツリー;Behavior Tree;行動制御;ゲームAI;ロボット,行動の手順を枝分かれで持つ。試験ではエージェント行動の階層記述。
R22-036,Rebuild_Set22,検索性重視・非重複50問,compare,有限状態機械,ロボティクス・身体性・センサーフュージョン,理解,比較,低,中,有限状態機械（FSM）の説明として最も適切なものはどれか。,テキストをベクトルに変換する埋め込みモデル,生成AIの著作権リスクを自動判定する制度,確率分布を粒子で近似する状態推定手法,有限個の状態と遷移規則でシステムの振る舞いを表すモデル,D,有限状態機械は、有限個の状態と状態遷移で振る舞いを表現するモデルで、ロボットやUI、ゲームAIなどの制御に用いられる。,テキストをベクトルに変換する埋め込みモデルはこの設問の中心ではない。,生成AIの著作権リスクを自動判定する制度はこの設問の中心ではない。,確率分布を粒子で近似する状態推定手法はこの設問の中心ではない。,正解。,状態という語から状態推定と混同しない。,有限状態機械;FSM;状態遷移;行動制御;ロボット,待機、移動、停止のように状態を切り替える。試験では有限状態と遷移。
R22-037,Rebuild_Set22,検索性重視・非重複50問,term,逆運動学,ロボティクス・身体性・センサーフュージョン,理解,用語説明,低,中,逆運動学の説明として最も適切なものはどれか。,ロボット手先の目標位置や姿勢から、必要な関節角度を求める計算,関節角度から手先位置を求める計算だけを指す,画像分類モデルの逆伝播を禁止する方法,単語の出現順序を逆にして学習するNLP手法,A,逆運動学は、目的の手先位置・姿勢を実現するための関節角度を求める問題である。ロボットアーム制御で重要である。,正解。,関節角度から手先位置を求める計算だけを指すはこの設問の中心ではない。,画像分類モデルの逆伝播を禁止する方法はこの設問の中心ではない。,単語の出現順序を逆にして学習するNLP手法はこの設問の中心ではない。,順運動学との向きの違いがひっかけ。,逆運動学;Inverse kinematics;関節角度;手先位置;ロボットアーム,手をここに置きたい。そのため肘や肩をどう曲げるか。試験では目標から関節角度。
R22-038,Rebuild_Set22,検索性重視・非重複50問,compare,順運動学,ロボティクス・身体性・センサーフュージョン,理解,比較,低,中,順運動学の説明として最も適切なものはどれか。,画像生成のノイズ除去過程を順に計算すること,関節角度などからロボット手先の位置や姿勢を求める計算,手先の目標位置から関節角度を逆算する計算,LLMの出力を人間の好みに合わせる学習,B,順運動学は、関節角度など既知のロボット構成から手先位置や姿勢を求める計算である。逆運動学との違いが問われやすい。,画像生成のノイズ除去過程を順に計算することはこの設問の中心ではない。,正解。,手先の目標位置から関節角度を逆算する計算はこの設問の中心ではない。,LLMの出力を人間の好みに合わせる学習はこの設問の中心ではない。,順＝関節から手先、逆＝手先から関節。,順運動学;Forward kinematics;関節角度;手先位置;逆運動学,腕の曲げ方が分かれば手の位置が分かる。試験では関節→手先。
R22-039,Rebuild_Set22,検索性重視・非重複50問,term,自由度,ロボティクス・身体性・センサーフュージョン,理解,用語説明,低,中,ロボットの自由度の説明として最も適切なものはどれか。,モデルが自由に著作物を学習できる法的範囲,ロボットや機構が独立に動かせる方向・関節数などの動きの数,AIが説明責任を免除される度合い,データセット内の欠損値の割合,C,自由度は、ロボットの関節や機構が独立に動ける数・方向を表す。アームや移動ロボットの運動能力を考える基礎になる。,モデルが自由に著作物を学習できる法的範囲はこの設問の中心ではない。,ロボットや機構が独立に動かせる方向・関節数などの動きの数はこの設問の中心ではない。,正解。,データセット内の欠損値の割合はこの設問の中心ではない。,自由度を法的自由や統計の欠損率と混同しない。,自由度;DoF;関節;ロボットアーム;運動,どれだけ別々に動かせるか。試験では独立した動きの数。
R22-040,Rebuild_Set22,検索性重視・非重複50問,case,エンドエフェクタ,ロボティクス・身体性・センサーフュージョン,適用,ケース判断,低,中,ロボットアームの先端に吸着パッドを付け、箱を持ち上げたい。この吸着パッドのような先端装置に最も近い用語はどれか。,特徴量抽出器,探索ヒューリスティック,文書リトリーバ,エンドエフェクタ,D,エンドエフェクタは、ロボットアームの先端に取り付けられるグリッパや吸着パッドなど、対象物に作用する装置を指す。,特徴量抽出器はこの設問の中心ではない。,探索ヒューリスティックはこの設問の中心ではない。,文書リトリーバはこの設問の中心ではない。,正解。,アーム全体ではなく、先端で作業する装置。,エンドエフェクタ;グリッパ;吸着パッド;ロボットアーム;把持,手の先につける道具。試験ではロボット先端装置。
R22-041,Rebuild_Set22,検索性重視・非重複50問,term,触覚センサー,ロボティクス・身体性・センサーフュージョン,知識,用語説明,低,低,触覚センサーの説明として最も適切なものはどれか。,接触や圧力などを検知し、物体把持や接触状態の推定に使われるセンサー,文章内の感情を分類する自然言語処理モデル,画像を高解像度化する生成モデル,モデルの説明責任を法的に免除する制度,A,触覚センサーは、接触、圧力、すべりなどの情報を取得し、ロボットの把持や人との接触検知に役立つ。,正解。,文章内の感情を分類する自然言語処理モデルはこの設問の中心ではない。,画像を高解像度化する生成モデルはこの設問の中心ではない。,モデルの説明責任を法的に免除する制度はこの設問の中心ではない。,触覚を感情分析と混同しない。,触覚センサー;接触;圧力;把持;ロボット,触れて分かる情報。試験では接触・圧力検知。
R22-042,Rebuild_Set22,検索性重視・非重複50問,term,力制御,ロボティクス・身体性・センサーフュージョン,理解,用語説明,低,中,力制御の説明として最も適切なものはどれか。,分類モデルのクラス数を強制的に減らす処理,位置だけでなく、対象物に加える力や接触力を考慮して制御する方法,学習率を大きくして損失を強く下げる方法,LLMの出力文字数を力ずくで短くするプロンプト,B,力制御は、ロボットが対象物や環境に与える力を調整しながら動く制御で、組立や研磨、把持などに重要である。,分類モデルのクラス数を強制的に減らす処理はこの設問の中心ではない。,正解。,学習率を大きくして損失を強く下げる方法はこの設問の中心ではない。,LLMの出力文字数を力ずくで短くするプロンプトはこの設問の中心ではない。,位置制御だけでは不十分な接触作業がある。,力制御;接触力;ロボットアーム;把持;組立作業,押しすぎない、弱すぎない。試験では力・接触力の制御。
R22-043,Rebuild_Set22,検索性重視・非重複50問,case,ビジュアルサーボ,ロボティクス・身体性・センサーフュージョン,適用,ケース判断,中,中,カメラ画像で対象物の位置ずれを見ながら、ロボットアームの動きを逐次修正して掴みにいく。最も近い技術はどれか。,データリーケージ検出,トピックモデル,ビジュアルサーボ,差分プライバシー,C,ビジュアルサーボは、カメラなど視覚情報をフィードバックとして利用し、ロボットの運動を制御する技術である。,データリーケージ検出はこの設問の中心ではない。,トピックモデルはこの設問の中心ではない。,正解。,差分プライバシーはこの設問の中心ではない。,画像認識だけで終わらず、視覚情報で動作を修正する点。,ビジュアルサーボ;視覚フィードバック;カメラ;ロボット制御;把持,見ながら手を直す。試験では視覚フィードバック制御。
R22-044,Rebuild_Set22,検索性重視・非重複50問,term,占有格子地図,ロボティクス・身体性・センサーフュージョン,理解,用語説明,中,中,占有格子地図の説明として最も適切なものはどれか。,画像の各ピクセルにクラス名を付けるセグメンテーション手法そのもの,文書の単語頻度を格子状に並べるNLP特徴量,ニューラルネットワークの重みを格子状に可視化する方法,空間を格子に分け、各セルが障害物で占有されている確率などを表す地図,D,占有格子地図は、環境をセルに分割し、各セルが空いているか障害物で占有されているかを表現する地図である。移動ロボットのナビゲーションで使われる。,画像の各ピクセルにクラス名を付けるセグメンテーション手法そのものはこの設問の中心ではない。,文書の単語頻度を格子状に並べるNLP特徴量はこの設問の中心ではない。,ニューラルネットワークの重みを格子状に可視化する方法はこの設問の中心ではない。,正解。,格子という語から画像ピクセル分類に寄せすぎない。,占有格子地図;Occupancy grid;障害物;移動ロボット;地図表現,町をマス目にして、通れるか通れないかを見る。試験では占有確率の地図。
R22-045,Rebuild_Set22,検索性重視・非重複50問,compare,トポロジカルマップ,ロボティクス・身体性・センサーフュージョン,理解,比較,中,中,トポロジカルマップの説明として最も適切なものはどれか。,場所をノード、通路や接続関係をエッジとして表す地図表現,画像の画素値をそのまま保存する高解像度地図,LLMのトークン列を地理座標に変換する方法,モデルのパラメータ数を圧縮する手法,A,トポロジカルマップは、正確な座標よりも場所同士のつながりを重視し、ノードとエッジの関係で環境を表す地図である。,正解。,画像の画素値をそのまま保存する高解像度地図はこの設問の中心ではない。,LLMのトークン列を地理座標に変換する方法はこの設問の中心ではない。,モデルのパラメータ数を圧縮する手法はこの設問の中心ではない。,精密なメートル座標ではなく接続関係が焦点。,トポロジカルマップ;ノード;エッジ;場所;接続関係,校舎、川、鳥居がどうつながるか。試験では場所と接続の地図。
R22-046,Rebuild_Set22,検索性重視・非重複50問,term,セマンティックマップ,ロボティクス・身体性・センサーフュージョン,理解,用語説明,中,中,セマンティックマップの説明として最も適切なものはどれか。,単語の意味を辞書順に並べた表だけを指す,環境地図に「机」「ドア」「人」など意味的なラベルを付与した地図表現,強化学習の報酬を意味ごとに削除する方法,画像生成AIが意味のないノイズだけを保存する方式,B,セマンティックマップは、幾何的な地図に物体名や場所の意味などのラベルを加えた地図で、ロボットの高次判断に役立つ。,単語の意味を辞書順に並べた表だけを指すはこの設問の中心ではない。,正解。,強化学習の報酬を意味ごとに削除する方法はこの設問の中心ではない。,画像生成AIが意味のないノイズだけを保存する方式はこの設問の中心ではない。,セマンティック＝NLPだけではない。環境の意味ラベルにも使う。,セマンティックマップ;意味地図;物体ラベル;環境理解;ロボット,ここは教室、これはドア。試験では地図に意味ラベルを付ける。
R22-047,Rebuild_Set22,検索性重視・非重複50問,case,自動運転の認識,ロボティクス・身体性・センサーフュージョン,適用,ケース判断,中,中,自動運転車がカメラ・LiDAR・レーダーを用いて、車両、歩行者、信号、車線を認識する。この段階の中心タスクとして最も適切なものはどれか。,契約条項生成,モデル蒸留だけ,環境認識・周辺認識,匿名加工情報の作成,C,自動運転では、カメラやLiDARなどを使って周囲の物体、道路構造、信号などを認識する環境認識が重要である。,契約条項生成はこの設問の中心ではない。,モデル蒸留だけはこの設問の中心ではない。,正解。,匿名加工情報の作成はこの設問の中心ではない。,自動運転＝強化学習だけ、と決めつけない。,自動運転;環境認識;周辺認識;カメラ;LiDAR;レーダー,周りを見る目の部分。試験では車両・歩行者・信号などの認識。
R22-048,Rebuild_Set22,検索性重視・非重複50問,term,センサーキャリブレーション,ロボティクス・身体性・センサーフュージョン,理解,用語説明,中,中,センサーキャリブレーションの説明として最も適切なものはどれか。,モデルの正解率を高く見せるためにテストデータを調整すること,プロンプト内の制約を削除して出力を自由にすること,学習データのラベルを多数決で決めること,複数センサーの位置・向き・内部パラメータなどを補正し、計測値を整合させること,D,センサーキャリブレーションは、センサーの内部・外部パラメータを補正し、複数センサーの測定結果を正しく対応付けるために重要である。,モデルの正解率を高く見せるためにテストデータを調整することはこの設問の中心ではない。,プロンプト内の制約を削除して出力を自由にすることはこの設問の中心ではない。,学習データのラベルを多数決で決めることはこの設問の中心ではない。,正解。,評価の改ざんではなく、計測系の補正。,センサーキャリブレーション;カメラ;LiDAR;外部パラメータ;内部パラメータ,目と手の位置を合わせる。試験ではセンサーの位置・向き・パラメータ補正。
R22-049,Rebuild_Set22,検索性重視・非重複50問,case,エッジロボティクス,ロボティクス・身体性・センサーフュージョン,適用,ケース判断,中,中,通信遅延が許されないドローンで、障害物検知を機体上の計算機で即時処理したい。この設計に最も近いものはどれか。,エッジロボティクス,クラウド上で全推論を待つ設計,バッチ学習専用のオフライン評価,著作権フィルタリングだけを行う設計,A,エッジロボティクスでは、ロボット本体や近傍の計算資源で推論・制御を行い、低遅延や通信断耐性を確保する。,正解。,クラウド上で全推論を待つ設計はこの設問の中心ではない。,バッチ学習専用のオフライン評価はこの設問の中心ではない。,著作権フィルタリングだけを行う設計はこの設問の中心ではない。,低遅延が必要な制御をすべてクラウド任せにしない。,エッジロボティクス;エッジAI;低遅延;ドローン;オンデバイス推論,その場で判断する。さいはてなら世界に問い合わせる前に足元で止まる。
R22-050,Rebuild_Set22,検索性重視・非重複50問,term,クラウドロボティクス,ロボティクス・身体性・センサーフュージョン,理解,用語説明,中,中,クラウドロボティクスの説明として最も適切なものはどれか。,ロボットのすべてのセンサーを物理的に雲の上へ置くこと,クラウド上の計算資源・データ・学習結果をロボット群で活用する考え方,ロボットが一切ネットワークを使わず完全孤立で動く設計,LLMの出力を雲形のUIで表示するデザイン,B,クラウドロボティクスは、クラウドの計算資源や共有データを使い、ロボットの学習・認識・協調を支援する考え方である。低遅延が必要な処理はエッジとの分担が重要になる。,ロボットのすべてのセンサーを物理的に雲の上へ置くことはこの設問の中心ではない。,正解。,ロボットが一切ネットワークを使わず完全孤立で動く設計はこの設問の中心ではない。,LLMの出力を雲形のUIで表示するデザインはこの設問の中心ではない。,クラウド利用＝すべて遠隔処理ではない。エッジとの役割分担も問われる。,クラウドロボティクス;クラウドAI;ロボット群;共有データ;エッジAI,遠くの大きな頭脳を借りる。ただし足元の即時判断は別。
