id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R19-029,Rebuild_Set19,検索性重視・非重複50問,term,暗記リスク,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「暗記リスク」について問う。最も適切な説明はどれか。,汎化最大保証,量子化で必ず消滅,訓練データの固有表現や機密情報が条件次第で出力されうるリスク,画像限定現象,C,暗記リスクは、訓練データの固有表現や機密情報が条件次第で出力されうるリスクとして押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。汎化最大保証は「暗記リスク」の説明としては適切でない。,誤り。量子化で必ず消滅は「暗記リスク」の説明としては適切でない。,正しい。訓練データの固有表現や機密情報が条件次第で出力されうるリスク。,誤り。画像限定現象は「暗記リスク」の説明としては適切でない。,暗記リスクを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,暗記;訓練データ;機密情報;個人情報;LLMリスク,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-030,Rebuild_Set19,検索性重視・非重複50問,case,チェックポイント,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「チェックポイント」について問う。最も適切な説明はどれか。,自動裁判所,削除命令,学習途中や完了時のモデル重み・optimizer状態などを保存したもの,分かち書き辞書のみ,C,チェックポイントは、学習途中や完了時のモデル重み・optimizer状態などを保存したものとして押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。自動裁判所は「チェックポイント」の説明としては適切でない。,誤り。削除命令は「チェックポイント」の説明としては適切でない。,正しい。学習途中や完了時のモデル重み・optimizer状態などを保存したもの。,誤り。分かち書き辞書のみは「チェックポイント」の説明としては適切でない。,チェックポイントを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,チェックポイント;モデル重み;学習再開;optimizer,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-031,Rebuild_Set19,検索性重視・非重複50問,term,KVキャッシュ,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「KVキャッシュ」について問う。最も適切な説明はどれか。,自動匿名化制度,紙保存方法,過去トークンのKey/Valueを再利用し、逐次生成の再計算を減らす仕組み,損失関数固定,C,KVキャッシュは、過去トークンのKey/Valueを再利用し、逐次生成の再計算を減らす仕組みとして押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。自動匿名化制度は「KVキャッシュ」の説明としては適切でない。,誤り。紙保存方法は「KVキャッシュ」の説明としては適切でない。,正しい。過去トークンのKey/Valueを再利用し、逐次生成の再計算を減らす仕組み。,誤り。損失関数固定は「KVキャッシュ」の説明としては適切でない。,KVキャッシュを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,KVキャッシュ;Transformer;推論高速化;LLM,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-032,Rebuild_Set19,検索性重視・非重複50問,case,量子化,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「量子化」について問う。最も適切な説明はどれか。,量子力学説明,全データラベル付け,重みや活性値の数値精度を下げ、メモリ使用量や推論計算を軽くする手法,検索エンジン置換,C,量子化は、重みや活性値の数値精度を下げ、メモリ使用量や推論計算を軽くする手法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。量子力学説明は「量子化」の説明としては適切でない。,誤り。全データラベル付けは「量子化」の説明としては適切でない。,正しい。重みや活性値の数値精度を下げ、メモリ使用量や推論計算を軽くする手法。,誤り。検索エンジン置換は「量子化」の説明としては適切でない。,量子化を、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,量子化;INT8;FP16;モデル圧縮;推論効率化,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-033,Rebuild_Set19,検索性重視・非重複50問,term,知識蒸留,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「知識蒸留」について問う。最も適切な説明はどれか。,法律上の先生制度,物理冷却,大きな教師モデルの出力分布や振る舞いを小さな生徒モデルに学ばせる方法,同一サイズ義務,C,知識蒸留は、大きな教師モデルの出力分布や振る舞いを小さな生徒モデルに学ばせる方法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。法律上の先生制度は「知識蒸留」の説明としては適切でない。,誤り。物理冷却は「知識蒸留」の説明としては適切でない。,正しい。大きな教師モデルの出力分布や振る舞いを小さな生徒モデルに学ばせる方法。,誤り。同一サイズ義務は「知識蒸留」の説明としては適切でない。,知識蒸留を、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,知識蒸留;教師モデル;生徒モデル;モデル圧縮,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-034,Rebuild_Set19,検索性重視・非重複50問,term,プルーニング,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「プルーニング」について問う。最も適切な説明はどれか。,全重み巨大化,構文解析限定,重要度の低い重みやユニットを削減してモデルを軽量化する手法,時系列順前処理,C,プルーニングは、重要度の低い重みやユニットを削減してモデルを軽量化する手法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。全重み巨大化は「プルーニング」の説明としては適切でない。,誤り。構文解析限定は「プルーニング」の説明としては適切でない。,正しい。重要度の低い重みやユニットを削減してモデルを軽量化する手法。,誤り。時系列順前処理は「プルーニング」の説明としては適切でない。,プルーニングを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,プルーニング;剪定;モデル圧縮;軽量化,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-035,Rebuild_Set19,検索性重視・非重複50問,case,MoE,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「MoE」について問う。最も適切な説明はどれか。,人間弁護士制度,平均値評価指標,複数のExpertの一部を入力に応じて選択的に使うモデル構成,Excel変換前処理,C,MoEは、複数のExpertの一部を入力に応じて選択的に使うモデル構成として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。人間弁護士制度は「MoE」の説明としては適切でない。,誤り。平均値評価指標は「MoE」の説明としては適切でない。,正しい。複数のExpertの一部を入力に応じて選択的に使うモデル構成。,誤り。Excel変換前処理は「MoE」の説明としては適切でない。,MoEを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,MoE;Mixture of Experts;Expert;ルータ,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-036,Rebuild_Set19,検索性重視・非重複50問,term,MoEのルータ,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「MoEのルータ」について問う。最も適切な説明はどれか。,法務自動送信,損失ゼロ保証,入力に応じてどのExpertを使うか選択・重み付けする部分,白黒変換,C,MoEのルータは、入力に応じてどのExpertを使うか選択・重み付けする部分として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。法務自動送信は「MoEのルータ」の説明としては適切でない。,誤り。損失ゼロ保証は「MoEのルータ」の説明としては適切でない。,正しい。入力に応じてどのExpertを使うか選択・重み付けする部分。,誤り。白黒変換は「MoEのルータ」の説明としては適切でない。,MoEのルータを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,MoE;ルータ;Expert;専門家モデル,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-037,Rebuild_Set19,検索性重視・非重複50問,case,コンテキストウィンドウ,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「コンテキストウィンドウ」について問う。最も適切な説明はどれか。,著作権保護期間,物理窓,モデルが一度の入力・対話で参照できるトークン範囲,報酬保存年度,C,コンテキストウィンドウは、モデルが一度の入力・対話で参照できるトークン範囲として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。著作権保護期間は「コンテキストウィンドウ」の説明としては適切でない。,誤り。物理窓は「コンテキストウィンドウ」の説明としては適切でない。,正しい。モデルが一度の入力・対話で参照できるトークン範囲。,誤り。報酬保存年度は「コンテキストウィンドウ」の説明としては適切でない。,コンテキストウィンドウを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,コンテキストウィンドウ;トークン;長文処理;LLM,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-038,Rebuild_Set19,検索性重視・非重複50問,term,コンテキスト汚染,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「コンテキスト汚染」について問う。最も適切な説明はどれか。,ストライド問題,クラスタ数1問題,古い誤指示や不要情報が文脈に残り、後続回答を悪化させる問題,境界線問題,C,コンテキスト汚染は、古い誤指示や不要情報が文脈に残り、後続回答を悪化させる問題として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。ストライド問題は「コンテキスト汚染」の説明としては適切でない。,誤り。クラスタ数1問題は「コンテキスト汚染」の説明としては適切でない。,正しい。古い誤指示や不要情報が文脈に残り、後続回答を悪化させる問題。,誤り。境界線問題は「コンテキスト汚染」の説明としては適切でない。,コンテキスト汚染を、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,コンテキスト管理;コンテキスト汚染;不要文脈;LLM,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-039,Rebuild_Set19,検索性重視・非重複50問,term,temperature,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「temperature」について問う。最も適切な説明はどれか。,GPU実温度のみ,法律指標,物理膨張値,次トークン選択のランダム性を調整し、低いほど安定、高いほど多様になりやすい値,D,temperatureは、次トークン選択のランダム性を調整し、低いほど安定、高いほど多様になりやすい値として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。GPU実温度のみは「temperature」の説明としては適切でない。,誤り。法律指標は「temperature」の説明としては適切でない。,誤り。物理膨張値は「temperature」の説明としては適切でない。,正しい。次トークン選択のランダム性を調整し、低いほど安定、高いほど多様になりやすい値。,temperatureを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,temperature;温度パラメータ;サンプリング;生成多様性,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-040,Rebuild_Set19,検索性重視・非重複50問,case,Top-kサンプリング,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「Top-kサンプリング」について問う。最も適切な説明はどれか。,画像専用処理,学習率の別名,法的保証,確率上位k個の候補から次トークンを選ぶ生成方法,D,Top-kサンプリングは、確率上位k個の候補から次トークンを選ぶ生成方法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。画像専用処理は「Top-kサンプリング」の説明としては適切でない。,誤り。学習率の別名は「Top-kサンプリング」の説明としては適切でない。,誤り。法的保証は「Top-kサンプリング」の説明としては適切でない。,正しい。確率上位k個の候補から次トークンを選ぶ生成方法。,Top-kサンプリングを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,Top-k;サンプリング;LLM生成;候補数,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-041,Rebuild_Set19,検索性重視・非重複50問,term,Top-pサンプリング,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「Top-pサンプリング」について問う。最も適切な説明はどれか。,音声専用処理,バッチサイズ別名,安全性保証,累積確率がpに達する候補集合から次トークンを選ぶ生成方法,D,Top-pサンプリングは、累積確率がpに達する候補集合から次トークンを選ぶ生成方法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。音声専用処理は「Top-pサンプリング」の説明としては適切でない。,誤り。バッチサイズ別名は「Top-pサンプリング」の説明としては適切でない。,誤り。安全性保証は「Top-pサンプリング」の説明としては適切でない。,正しい。累積確率がpに達する候補集合から次トークンを選ぶ生成方法。,Top-pサンプリングを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,Top-p;Nucleus Sampling;累積確率;LLM生成,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-042,Rebuild_Set19,検索性重視・非重複50問,case,ストリーミング出力,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「ストリーミング出力」について問う。最も適切な説明はどれか。,事前学習データ削除,免責機能,埋め込み高次元化,生成途中のトークンを順次表示し、体感待ち時間を短くする表示方式,D,ストリーミング出力は、生成途中のトークンを順次表示し、体感待ち時間を短くする表示方式として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。事前学習データ削除は「ストリーミング出力」の説明としては適切でない。,誤り。免責機能は「ストリーミング出力」の説明としては適切でない。,誤り。埋め込み高次元化は「ストリーミング出力」の説明としては適切でない。,正しい。生成途中のトークンを順次表示し、体感待ち時間を短くする表示方式。,ストリーミング出力を、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,ストリーミング出力;レイテンシ;トークン生成;UX,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-043,Rebuild_Set19,検索性重視・非重複50問,term,Speculative Decoding,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「Speculative Decoding」について問う。最も適切な説明はどれか。,評価汚染手法,背景切り抜き,匿名化手続き,小さなモデルが候補を先に提案し、大きなモデルが検証して高速化を狙う推論手法,D,Speculative Decodingは、小さなモデルが候補を先に提案し、大きなモデルが検証して高速化を狙う推論手法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。評価汚染手法は「Speculative Decoding」の説明としては適切でない。,誤り。背景切り抜きは「Speculative Decoding」の説明としては適切でない。,誤り。匿名化手続きは「Speculative Decoding」の説明としては適切でない。,正しい。小さなモデルが候補を先に提案し、大きなモデルが検証して高速化を狙う推論手法。,Speculative Decodingを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,Speculative Decoding;ドラフトモデル;推論高速化;LLM,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-044,Rebuild_Set19,検索性重視・非重複50問,term,推論コスト,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「推論コスト」について問う。最も適切な説明はどれか。,モデル名の文字数,誕生日,列名の雰囲気,入力・出力トークン数、モデルサイズ、同時リクエスト数、推論基盤効率などに左右される費用,D,推論コストは、入力・出力トークン数、モデルサイズ、同時リクエスト数、推論基盤効率などに左右される費用として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。モデル名の文字数は「推論コスト」の説明としては適切でない。,誤り。誕生日は「推論コスト」の説明としては適切でない。,誤り。列名の雰囲気は「推論コスト」の説明としては適切でない。,正しい。入力・出力トークン数、モデルサイズ、同時リクエスト数、推論基盤効率などに左右される費用。,推論コストを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,推論コスト;トークン数;モデルサイズ;GPU;LLM運用,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-045,Rebuild_Set19,検索性重視・非重複50問,case,レイテンシ,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「レイテンシ」について問う。最も適切な説明はどれか。,一定時間の処理量,著作権確率,学習データ数のみ,1件の要求に対して応答が返るまでの待ち時間,D,レイテンシは、1件の要求に対して応答が返るまでの待ち時間として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。一定時間の処理量は「レイテンシ」の説明としては適切でない。,誤り。著作権確率は「レイテンシ」の説明としては適切でない。,誤り。学習データ数のみは「レイテンシ」の説明としては適切でない。,正しい。1件の要求に対して応答が返るまでの待ち時間。,レイテンシを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,レイテンシ;応答時間;LLM推論;運用指標,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-046,Rebuild_Set19,検索性重視・非重複50問,term,スループット,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「スループット」について問う。最も適切な説明はどれか。,1件の待ち時間だけ,法令遵守確率,著作権表示数,一定時間あたりに処理できるリクエスト数やトークン数,D,スループットは、一定時間あたりに処理できるリクエスト数やトークン数として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。1件の待ち時間だけは「スループット」の説明としては適切でない。,誤り。法令遵守確率は「スループット」の説明としては適切でない。,誤り。著作権表示数は「スループット」の説明としては適切でない。,正しい。一定時間あたりに処理できるリクエスト数やトークン数。,スループットを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,スループット;トークン/秒;推論運用;LLM,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-047,Rebuild_Set19,検索性重視・非重複50問,case,バッチ推論,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「バッチ推論」について問う。最も適切な説明はどれか。,1件ずつ手書き回答,評価データ混入,人格付与,複数の入力をまとめて処理し、GPUなどの計算資源を効率よく使う方法,D,バッチ推論は、複数の入力をまとめて処理し、GPUなどの計算資源を効率よく使う方法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。1件ずつ手書き回答は「バッチ推論」の説明としては適切でない。,誤り。評価データ混入は「バッチ推論」の説明としては適切でない。,誤り。人格付与は「バッチ推論」の説明としては適切でない。,正しい。複数の入力をまとめて処理し、GPUなどの計算資源を効率よく使う方法。,バッチ推論を、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,バッチ推論;GPU;スループット;推論効率化,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-048,Rebuild_Set19,検索性重視・非重複50問,term,モデルカード,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,用語説明,中,中,基盤モデル・LLM運用の文脈で「モデルカード」について問う。最も適切な説明はどれか。,ICカード,全出力ラベル付け制度,GPU増設部品,モデルの概要・用途・制限・評価結果・注意点を利用者に伝える文書,D,モデルカードは、モデルの概要・用途・制限・評価結果・注意点を利用者に伝える文書として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。ICカードは「モデルカード」の説明としては適切でない。,誤り。全出力ラベル付け制度は「モデルカード」の説明としては適切でない。,誤り。GPU増設部品は「モデルカード」の説明としては適切でない。,正しい。モデルの概要・用途・制限・評価結果・注意点を利用者に伝える文書。,モデルカードを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,モデルカード;透明性;モデル説明;利用上の注意,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-049,Rebuild_Set19,検索性重視・非重複50問,compare,データカード,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,理解,比較,中,中,基盤モデル・LLM運用の文脈で「データカード」について問う。最も適切な説明はどれか。,紙印刷,勾配手計算,物理冷却,データセットの収集方法・構成・用途・制限・バイアスなどを記述する文書,D,データカードは、データセットの収集方法・構成・用途・制限・バイアスなどを記述する文書として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。紙印刷は「データカード」の説明としては適切でない。,誤り。勾配手計算は「データカード」の説明としては適切でない。,誤り。物理冷却は「データカード」の説明としては適切でない。,正しい。データセットの収集方法・構成・用途・制限・バイアスなどを記述する文書。,データカードを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,データカード;Datasheets for Datasets;データセット;透明性,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
R19-050,Rebuild_Set19,検索性重視・非重複50問,case,A/Bテスト,基盤モデル学習・LLM効率化・事前学習/ファインチューニング,応用,ケース判断,中,中,基盤モデル・LLM運用の文脈で「A/Bテスト」について問う。最も適切な説明はどれか。,法律変換,同時不具合発生,訓練混入,異なるプロンプトやモデル設定を一部ユーザーで比較し、実利用での効果を測る方法,D,A/Bテストは、異なるプロンプトやモデル設定を一部ユーザーで比較し、実利用での効果を測る方法として押さえる。G検定では似た用語との棲み分けで問われやすい。,誤り。法律変換は「A/Bテスト」の説明としては適切でない。,誤り。同時不具合発生は「A/Bテスト」の説明としては適切でない。,誤り。訓練混入は「A/Bテスト」の説明としては適切でない。,正しい。異なるプロンプトやモデル設定を一部ユーザーで比較し、実利用での効果を測る方法。,A/Bテストを、推論効率化・学習方法・評価不正・法的保証など別カテゴリの用語と混同しない。,A/Bテスト;オンライン評価;プロンプト比較;LLMアプリ,ミチを学ばせるのか、軽くするのか、外部資料を見に行かせるのかを分けて覚える。
