id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R33-038,Rebuild_Set33,横断複合・重複回避六段目,case,入力特徴量の未来情報,G検定横断領域,リーケージ,ケース判断,既存,高,退職予測モデルに「退職手続き開始日後に記録される面談メモ」を特徴量として入れた。問題はどれか。,自然言語データなので機械学習には使えない,面談メモは必ずノイズなので削除すべき,予測時点では利用できない未来情報が入り、データリーケージになる,テキスト特徴量を使うと必ず公平性が保証される,C,予測時点で利用できない情報を学習に使うと、実運用で再現できない過大評価になる。,Aは誤り。テキストも特徴量化できる。,Bは一律に言えない。,Cは正解。未来情報リーケージ。,Dは誤り。,予測したい時点で使える情報かを確認する。,データリーケージ;未来情報;退職予測;特徴量設計;テキストデータ,未来の返事を読んでから過去の気持ちを当ててはいけない。
R33-039,Rebuild_Set33,横断複合・重複回避六段目,case,ゼロデイ的運用リスク,G検定横断領域,安全運用,ケース判断,新しめ,中,外部APIを使うAIサービスで、提供元のモデル仕様変更により回答傾向が変わるリスクに備えたい。適切なのはどれか。,外部APIなら仕様変更は絶対に起きないと考える,回答が変わっても利用者に影響しないので監視不要,モデル名を伏せれば影響はなくなる,モデル版、評価セット、リリース確認、ロールバック方針を用意する,D,外部モデル利用では仕様変更やモデル更新に備え、評価・監視・バージョン管理が必要。,Aは前提が危険。,Bは影響がありうる。,Cは対策ではない。,Dは正解。変更管理の考え方。,外部API利用でも運用責任は残る。,外部API;モデル更新;リリース管理;評価セット;ロールバック,ミチの声が変わったら、同じ問いで確かめる道具が要る。
R33-040,Rebuild_Set33,横断複合・重複回避六段目,case,最小権限,G検定横断領域,セキュリティ,ケース判断,既存,中,AIエージェントに社内システム操作権限を与える。安全な基本方針はどれか。,便利なので全システムの管理者権限を与える,操作ログは不要にする,人間の承認を禁止する,目的に必要な最小権限から始め、重要操作には承認や監査を入れる,D,自律エージェントには最小権限、承認、監査ログなどが重要。,Aは過剰権限。,Bは追跡不能。,Cは危険。,Dは正解。安全な権限設計。,エージェントは便利な分、権限管理が重要。,AIエージェント;最小権限;監査ログ;承認;セキュリティ,子どもに町の全ての鍵を渡さない。必要な扉だけ。
R33-041,Rebuild_Set33,横断複合・重複回避六段目,case,説明と反実仮想,G検定横断領域,XAI,ケース判断,既存,中,融資審査AIで「どの条件が変われば結果が変わり得るか」を示したい。近い説明はどれか。,学習率の履歴だけを見せる,モデルの重み行列をそのまま全利用者に渡す,GPU使用率を説明する,反実仮想説明により、結果を変えるための要因変化を示す,D,反実仮想説明は、どの特徴がどのように変われば予測結果が変わるかを示す説明手法。,Aは利用者説明には遠い。,Bは理解しにくく機密面も問題。,Cは審査理由ではない。,Dは正解。,XAIには特徴重要度だけでなく反実仮想もある。,反実仮想説明;XAI;融資審査;説明可能性;利用者説明,「あと何が違えば扉が開いたのか」を示す。
R33-042,Rebuild_Set33,横断複合・重複回避六段目,case,過学習とデータ拡張以外,G検定横断領域,汎化性能,ケース判断,既存,中,訓練精度だけ高く、検証精度が低い。対策として不適切なのはどれか。,正則化を検討する,データ拡張を検討する,早期終了を検討する,検証データを訓練データに混ぜて検証精度を上げる,D,検証データを訓練に混ぜると評価の独立性が壊れ、性能を正しく測れない。,Aは過学習対策。,Bも対策になりうる。,Cも対策になりうる。,Dは正解。不適切。,評価データを訓練に戻すのは点数の水増し。,過学習;正則化;早期終了;検証データ;データリーケージ,模試の答えを見てから勉強して、模試で強くなったと言うようなもの。
R33-043,Rebuild_Set33,横断複合・重複回避六段目,case,個人情報の仮名加工と匿名化,G検定横断領域,プライバシー,ケース判断,既存,高,データを加工してAI分析に使う際の理解として最も注意すべきものはどれか。,名前を削除すれば必ず完全匿名になる,仮名化すればどんな目的にも自由に使える,AIに使えば再識別リスクは常に消える,匿名化や仮名化の程度、再識別リスク、利用目的を確認する必要がある,D,直接識別子を消しても組合せで再識別されることがあり、加工方法と利用目的の確認が必要。,Aは危険な単純化。,Bは自由利用を保証しない。,Cは誤り。AI利用でリスクは消えない。,Dは正解。加工の程度と再識別リスクを確認する。,名前を消すだけで完全匿名とは限らない。,匿名化;仮名化;再識別リスク;個人情報;プライバシー,名前を消しても、声や歩き方で分かることがある。
R33-044,Rebuild_Set33,横断複合・重複回避六段目,case,クラス不均衡対策,G検定横断領域,評価と学習,ケース判断,既存,高,希少疾患検出モデルで陽性が極端に少ない。対応として不適切なものはどれか。,再現率や適合率、F値などを確認する,クラス重みやサンプリング方法を検討する,偽陽性・偽陰性の業務コストを確認する,正解率だけが高ければ陽性検出性能は十分と判断する,D,不均衡データでは正解率だけで少数クラス性能を判断するのは危険。,Aは適切。,Bは対策候補。,Cは指標選択に重要。,Dは正解。不適切。,少数クラスを見逃しても正解率は高く見える。,クラス不均衡;希少疾患;再現率;F値;正解率,黒が一つしかない町で、全部白と言ってもほとんど当たる。
R33-045,Rebuild_Set33,横断複合・重複回避六段目,case,データガバナンス,G検定横断領域,組織運用,ケース判断,既存,中,部署ごとにデータ定義が違い、AI分析結果が食い違う。組織的に必要な取り組みはどれか。,AIモデルだけを複雑にする,定義の違いを隠してダッシュボードだけ統一する,担当者の勘だけで補正する,データ定義、品質基準、責任者、更新手順を明確にするデータガバナンス,D,AI以前にデータ定義や品質基準が揃わないと、分析結果の解釈がずれる。,Aは根本解決ではない。,Bは見た目だけの統一。,Cは再現性が低い。,Dは正解。,AI活用の前にデータの意味を揃える。,データガバナンス;データ定義;品質基準;責任者;AI分析,同じ「黒」でもクラスごとに意味が違えば地図が合わない。
R33-046,Rebuild_Set33,横断複合・重複回避六段目,reading,RAGとハルシネーション,G検定横断領域,生成AIリスク,複合読解,新しめ,高,RAGを導入したが、取得文書にない断定をLLMが補ってしまう。改善策として適切なのはどれか。,取得文書を使わずモデルの記憶だけにする,文書にない内容も自然なら許可する,温度を必ず最大にする,根拠文書に基づく回答制約、出典表示、不明時の保留を設計する,D,RAGでも生成時に根拠外の内容を補うことがあるため、根拠性の制約や不明時の応答設計が重要。,AはRAGの利点を失う。,Bはハルシネーションを容認している。,Cは不安定化しやすい。,Dは正解。,RAGはハルシネーションを減らせるがゼロ保証ではない。,RAG;ハルシネーション;根拠性;出典表示;不明時応答,知らないなら知らないと言う。ミチにその勇気を教える。
R33-047,Rebuild_Set33,横断複合・重複回避六段目,case,目的変数の設計,G検定横断領域,機械学習設計,ケース判断,既存,高,「優良顧客」を予測したいが、部署ごとに優良の定義が違う。最初にすべきことはどれか。,定義が曖昧なまま深層学習を使う,特徴量を増やせば目的変数の曖昧さは消える,予測結果だけを見て後から定義を決める,業務目的に沿って目的変数の定義とラベル作成基準を合意する,D,教師あり学習では、何を正解とするかの定義が曖昧だと学習対象も曖昧になる。,Aはモデルで曖昧さを隠すだけ。,Bは目的変数の問題を解決しない。,Cは後付けで危険。,Dは正解。正解ラベルの定義が先。,目的変数の定義はAI以前の設計課題。,目的変数;ラベル定義;教師あり学習;業務要件;データ設計,何を探すのか決めずに町を歩いても、見つかったとは言えない。
R33-048,Rebuild_Set33,横断複合・重複回避六段目,case,モデル更新の承認,G検定横断領域,MLOps,ケース判断,既存,中,本番モデルを新バージョンへ切り替える際、望ましい運用はどれか。,開発者の手元で良さそうなら即時置換する,旧モデルの結果や評価を消してから切り替える,更新後に問題が起きても原因調査しない,利用者に影響があるため評価・承認・段階展開・ロールバック手順を用意する,D,本番モデル更新では評価、承認、段階展開、監視、ロールバックが重要。,Aは統制不足。,Bは追跡不能。,Cは運用不備。,Dは正解。リリース管理として適切。,モデル更新はソフトウェアリリースと同じく管理が必要。,MLOps;モデル更新;承認;段階展開;ロールバック,新しい橋を架けるなら、古い橋をいきなり壊さない。
R33-049,Rebuild_Set33,横断複合・重複回避六段目,case,AIリテラシー教育,G検定横断領域,組織導入,ケース判断,既存,中,生成AIを全社展開した後、現場で事故を減らすための研修設計として最も適切なのはどれか。,AIは必ず正しいと教える,禁止事項だけを暗記させ、業務例は扱わない,AIを使えば人間の確認は不要と教える,ハルシネーション、機密情報入力、著作権、確認責任などを業務例で学ばせる,D,生成AI利用では、便利さだけでなく誤情報、機密、著作権、人間確認の責任を理解する必要がある。,Aは過信。,Bは実務適用に弱い。,Cは危険。,Dは正解。実務例でリスクと責任を学ぶ。,AIリテラシーは使い方とリスクの両方。,AIリテラシー;生成AI;ハルシネーション;機密情報;著作権,ミチを使うなら、ミチが間違える場面も知っておく。
R33-050,Rebuild_Set33,横断複合・重複回避六段目,case,ブラックボックスと高リスク判断,G検定横断領域,説明責任,ケース判断,既存,中,高リスクな自動判断にブラックボックスモデルを使う場合の考え方として適切なのはどれか。,高精度なら説明・監査・人間関与は不要,ブラックボックスなので責任者を置かない,利用者に影響する判断でもログを残さない,必要な説明可能性、監査可能性、人間関与、異議申立て手段を検討する,D,高リスク判断では性能だけでなく、説明責任、監査、人間関与、救済手段の設計が重要。,Aは精度偏重。,Bは責任不在。,Cは監査不能。,Dは正解。,ブラックボックスは免責理由ではない。,ブラックボックス;高リスクAI;説明責任;監査可能性;異議申立て,見えない箱を使うなら、せめて誰が見守るかを決める。
