id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R15-036,Rebuild_Set15,重複回避・検索強化50問,compare,探索の最適性,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,探索手法について「得られた解が最小コストなどの基準で最良か」を表す性質として最も適切なものはどれか。,解が存在すれば必ず何か一つ見つける性質である。,未知データに対して必ず高精度になる性質である。,すべての選択肢をランダムに選ぶ性質である。,見つけた解が、コストなどの基準で最良であることを保証する性質である。,D,探索の最適性は、発見した解が最小コストなどの意味で最良かどうかに関わる。,正解ではない。 解が存在すれば必ず何か一つ見つける性質である。,正解ではない。 未知データに対して必ず高精度になる性質である。,正解ではない。 すべての選択肢をランダムに選ぶ性質である。,,完全性は「見つける」、最適性は「一番よい」を問う。,探索;最適性;完全性;最小コスト,さいはて：ユイに届く道があるかと、最も壊れにくい道かは別。
R15-037,Rebuild_Set15,重複回避・検索強化50問,term,組合せ爆発,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,組合せ爆発の説明として最も適切なものはどれか。,要素数や選択肢が増えると、候補の組合せ数が急激に増大する現象である。,損失関数が急激に0へ近づく現象である。,モデルの重みがすべて同じ値になる現象である。,データの分散が急激に小さくなる現象である。,A,探索や計画では、候補が指数的に増える組合せ爆発が現実的な計算を難しくする。,,正解ではない。 損失関数が急激に0へ近づく現象である。,正解ではない。 モデルの重みがすべて同じ値になる現象である。,正解ではない。 データの分散が急激に小さくなる現象である。,「爆発」を勾配爆発だけに寄せない。,組合せ爆発;探索空間;計算量;枝刈り,四年五組：道が二股三股に増えるだけで、調べる通路は一気に増える。
R15-038,Rebuild_Set15,重複回避・検索強化50問,case,ヒューリスティックの限界,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,ヒューリスティックを使う際の注意点として最も適切なものはどれか。,必ず全探索より遅くなる。,探索を効率化できる一方、設計によっては最適解を見落とす可能性がある。,必ず数学的に最適解を保証する。,教師データがないと定義できない。,B,ヒューリスティックは経験的な手がかりであり、効率化と保証の弱さをセットで理解する。,正解ではない。 必ず全探索より遅くなる。,,正解ではない。 必ず数学的に最適解を保証する。,正解ではない。 教師データがないと定義できない。,「賢い近道＝常に正解」と考えると危ない。,ヒューリスティック;最適性;探索効率;近似,さいはて：近道は役立つが、まだ名づけられない反応を見落とすこともある。
R15-039,Rebuild_Set15,重複回避・検索強化50問,case,探索と推論の違い,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,探索と推論の違いを説明する文として最も適切なものはどれか。,探索は画像処理、推論は音声処理だけを指す。,探索は教師あり学習、推論は教師なし学習だけを指す。,探索は候補空間から解や経路を探す処理、推論は知識や規則から結論を導く処理として説明される。,探索は前処理、推論はデータ拡張だけを指す。,C,古典AIでは、探索と推論は近接するが、候補を探すのか知識から導くのかで説明される。,正解ではない。 探索は画像処理、推論は音声処理だけを指す。,正解ではない。 探索は教師あり学習、推論は教師なし学習だけを指す。,,正解ではない。 探索は前処理、推論はデータ拡張だけを指す。,どちらも「AIが考える」ように見えるため、役割の違いを問われる。,探索;推論;知識表現;候補空間,さいはて：道を探すことと、記録から意味を導くことは違う。
R15-040,Rebuild_Set15,重複回避・検索強化50問,term,常識推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,常識推論がAIにとって難しい理由として最も適切なものはどれか。,常識推論はGPUが使えないため常に不可能だから。,常識推論は画像分類だけで完全に解けるため。,常識推論にはデータが一切不要だから。,人間が暗黙に共有する背景知識や例外を、機械に明示的に扱わせるのが難しいため。,D,常識推論は、人間が当たり前として省略する知識をAIが扱う難しさに関わる。,正解ではない。 常識推論はGPUが使えないため常に不可能だから。,正解ではない。 常識推論は画像分類だけで完全に解けるため。,正解ではない。 常識推論にはデータが一切不要だから。,,「常識＝簡単」ではなく、AIには形式化が難しい。,常識推論;暗黙知;背景知識;例外,四年五組：センセイが言わなくても分かることを、黒は分からない。
R15-041,Rebuild_Set15,重複回避・検索強化50問,case,Cycプロジェクト,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,Cycプロジェクトの狙いとして最も適切なものはどれか。,人間の常識知識を大量に蓄積し、機械推論に利用しようとした。,画像認識用の畳み込み層を深くすることを目的にした。,大規模言語モデルをRLHFで調整することを目的にした。,GPU上で行列計算を高速化することを目的にした。,A,Cycは常識知識を大規模に集めてAIに利用させようとしたプロジェクトとして知られる。,,正解ではない。 画像認識用の畳み込み層を深くすることを目的にした。,正解ではない。 大規模言語モデルをRLHFで調整することを目的にした。,正解ではない。 GPU上で行列計算を高速化することを目的にした。,大規模という語からLLMの事前学習と混同しない。,Cyc;常識知識;知識ベース;古典AI,さいはて：世界の当たり前を、巨大な記録庫に入れようとする試み。
R15-042,Rebuild_Set15,重複回避・検索強化50問,case,SHRDLU,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,SHRDLUが示したAI研究上の特徴として最も適切なものはどれか。,Web全体を対象に検索拡張生成を行った。,限定された積み木世界で、自然言語による指示理解と行動を扱った。,CNNでImageNetを高精度に分類した。,人間の好みを報酬モデルで学習した。,B,SHRDLUは、限定世界なら自然言語理解らしい振る舞いが可能だった例として問われる。,正解ではない。 Web全体を対象に検索拡張生成を行った。,,正解ではない。 CNNでImageNetを高精度に分類した。,正解ではない。 人間の好みを報酬モデルで学習した。,限定世界の成功を、一般世界の完全理解と取り違えない。,SHRDLU;積み木世界;自然言語理解;トイプロブレム,四年五組：教室だけなら命令を理解できても、町全体では通用しない。
R15-043,Rebuild_Set15,重複回避・検索強化50問,term,トイ・プロブレム,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,トイ・プロブレムが批判された理由として最も適切なものはどれか。,問題が大きすぎて誰も計算できなかったため。,深層学習でしか解けなかったため。,限定された単純な問題ではうまくいっても、現実の複雑な問題へ拡張しにくかったため。,個人情報保護法に必ず違反したため。,C,トイ・プロブレムは限定世界での成功が現実に広がりにくい点が問題になった。,正解ではない。 問題が大きすぎて誰も計算できなかったため。,正解ではない。 深層学習でしか解けなかったため。,,正解ではない。 個人情報保護法に必ず違反したため。,「トイ＝簡単だから悪い」ではなく、現実への汎化が論点。,トイ・プロブレム;限定世界;現実問題;AIブーム,さいはて：安全な観測室の成功が、無鳴地区でそのまま通じるとは限らない。
R15-044,Rebuild_Set15,重複回避・検索強化50問,compare,探索と学習,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,古典AIの探索・推論と、機械学習の違いとして最も適切なものはどれか。,古典AIは必ずGPUを使い、機械学習は紙で計算する。,古典AIは画像だけを扱い、機械学習は音声だけを扱う。,古典AIは常にブラックボックスで、機械学習は常に完全説明可能である。,古典AIは明示的な知識やルール・探索を重視し、機械学習はデータから規則性を獲得する点を重視する。,D,G検定では、AIブームの違いとしてルールベースとデータ駆動の対比が問われる。,正解ではない。 古典AIは必ずGPUを使い、機械学習は紙で計算する。,正解ではない。 古典AIは画像だけを扱い、機械学習は音声だけを扱う。,正解ではない。 古典AIは常にブラックボックスで、機械学習は常に完全説明可能である。,,どちらか一方が完全に優れているとする選択肢は危ない。,古典AI;機械学習;ルールベース;データ駆動,さいはて：規則を書いて世界を読む時代と、記録から世界を学ぶ時代。
R15-045,Rebuild_Set15,重複回避・検索強化50問,case,知識表現とLLM,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,LLMが高性能になっても、知識表現や推論の基礎概念を学ぶ意味として最も適切なものはどれか。,AIがどのように知識を表し、結論を導くかを理解する基盤になり、現代AIの限界や説明性の議論にもつながるため。,LLMでは古典AIの概念が法律で禁止されたため。,LLMは常に論理的に完全なので古典AIは不要であるため。,知識表現は画像生成だけにしか使えないため。,A,古典AIの概念は、現代AIの説明性、知識グラフ、RAG、推論限界の理解にもつながる。,,正解ではない。 LLMでは古典AIの概念が法律で禁止されたため。,正解ではない。 LLMは常に論理的に完全なので古典AIは不要であるため。,正解ではない。 知識表現は画像生成だけにしか使えないため。,「古い＝出ない」と決めつけるのが本番の落とし穴。,知識表現;LLM;説明可能性;推論,さいはて：新しいミチを理解するには、古い記録の読み方も必要。
R15-046,Rebuild_Set15,重複回避・検索強化50問,term,ルールの保守,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,ルールベースシステムで保守が難しくなりやすい理由として最も適切なものはどれか。,ルールは一度書くと絶対に変更できない法律だから。,ルール数が増えると相互作用や例外が複雑になり、変更時の影響を追いにくくなるため。,ルールベースでは入力データが必ず画像に限定されるから。,ルールが増えるほど必ず精度が単調に上がるから。,B,ルールの追加は一見簡単でも、例外や衝突が増えると保守が難しくなる。,正解ではない。 ルールは一度書くと絶対に変更できない法律だから。,,正解ではない。 ルールベースでは入力データが必ず画像に限定されるから。,正解ではない。 ルールが増えるほど必ず精度が単調に上がるから。,「知識を増やせば常に良くなる」と考えると危ない。,ルールベース;保守;例外;知識獲得,四年五組：校則を足し続けると、どれが先か分からなくなる。
R15-047,Rebuild_Set15,重複回避・検索強化50問,case,不確実性推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,観測にノイズがあり、原因が複数考えられる状況で、確率を用いてもっともらしさを扱う考え方として最も適切なものはどれか。,ワンホットエンコーディング,データ拡張,不確実性推論,プーリング,C,不確実性推論では、確率や信念の度合いを用いて曖昧な状況での推論を扱う。,正解ではない。 ワンホットエンコーディング,正解ではない。 データ拡張,,正解ではない。 プーリング,「推論」を必ず確定的な論理だけと考えない。,不確実性推論;確率推論;ノイズ;ベイズ,さいはて：揺れた水面が何を意味するか、確率で考える。
R15-048,Rebuild_Set15,重複回避・検索強化50問,compare,演繹・帰納・アブダクション,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,観測結果を最もうまく説明する仮説を選ぶ「最良の説明への推論」はどれか。,一般規則と事実から必然的な結論を導く推論である。,多数の事例から一般的な規則を見いだす推論である。,損失関数の勾配から重みを更新する推論である。,観測された事実を最もよく説明する仮説を推測する推論である。,D,アブダクションは「最良の説明への推論」として、演繹・帰納と区別される。,正解ではない。 一般規則と事実から必然的な結論を導く推論である。,正解ではない。 多数の事例から一般的な規則を見いだす推論である。,正解ではない。 損失関数の勾配から重みを更新する推論である。,,演繹、帰納、アブダクションの対応関係はひっかけやすい。,アブダクション;演繹;帰納;仮説推論,四年五組：足跡と濡れた床から、誰が通ったかを推測する。
R15-049,Rebuild_Set15,重複回避・検索強化50問,compare,帰納推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,多数の具体例から一般的な傾向や規則を見いだす推論方式はどれか。,複数の具体例から一般的な規則や傾向を導く推論である。,一般規則と事実から必然的結論を導く推論である。,観測を説明するもっともらしい仮説だけを選ぶ推論である。,画像の解像度を下げる推論である。,A,帰納推論は、事例から一般化する推論で、機械学習の考え方ともつながる。,,正解ではない。 一般規則と事実から必然的結論を導く推論である。,正解ではない。 観測を説明するもっともらしい仮説だけを選ぶ推論である。,正解ではない。 画像の解像度を下げる推論である。,「一般化」するが、必然的に真とは限らない点が演繹と違う。,帰納推論;一般化;事例;機械学習,四年五組：何度も同じ場所で黒が出るから、そこに規則があると考える。
R15-050,Rebuild_Set15,重複回避・検索強化50問,case,古典AI総合,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,「ルールを増やせば何でも解ける」という考えへの反論として最も適切なものはどれか。,ルールベースは常に著作権侵害になる。,現実世界には例外や暗黙知が多く、ルール化・更新・競合解消が難しくなる。,ルールベースはGPUがないと一切動かない。,ルールを増やすほど必ず汎化性能が保証される。,B,古典AIの限界は、ルール化の難しさ、知識獲得、例外、保守にある。,正解ではない。 ルールベースは常に著作権侵害になる。,,正解ではない。 ルールベースはGPUがないと一切動かない。,正解ではない。 ルールを増やすほど必ず汎化性能が保証される。,「たくさん書けば解ける」は第2次AIブームの限界を見落とす。,古典AI;ルールベース;知識獲得のボトルネック;例外,さいはて：世界のやさしさを全部規則にした瞬間、名づけられない反応がこぼれる。
