id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R29-036,Rebuild_Set29,横断複合・重複回避二段目,reading,モデルカード,G検定横断領域,AIガバナンス,読解,中,中,画像分類モデルを社外に提供する前に、想定用途、評価条件、限界、注意事項を利用者へ伝える文書を用意したい。最も適切なものはどれか。,ランダムシード表,ミニバッチ一覧,混同行列だけを抜き出した表,モデルカード,D,モデルカードは、モデルの用途、性能、制限、評価条件などを伝える文書として使われる。,再現性には関わるが用途説明には不足する。,学習設定の一部でしかない。,性能の一部は示せるが、限界や想定用途の説明としては不足する。,正しい。モデルの説明文書である。,モデルを渡すだけでなく、使ってよい範囲を伝える。,モデルカード;AIガバナンス;想定用途;性能限界;説明責任,道具に「どこで使えるか」の札を付ける。
R29-037,Rebuild_Set29,横断複合・重複回避二段目,case,データシート,G検定横断領域,データガバナンス,ケース判断,中,中,学習データセットについて、収集目的、構成、偏り、前処理、利用制限を明文化したい。最も近い考え方はどれか。,ソフトマックス関数,Adam,データシート for データセット,勾配降下法,C,データシートはデータセットの来歴、構成、偏り、用途、制限などを文書化する考え方である。,出力確率化の関数。,最適化手法。,正しい。データセットの説明文書である。,最適化手法。,モデルだけでなくデータにも説明書が必要。,データシート;データセット;データガバナンス;バイアス,町の地図にも、誰がいつ描いたかを書いておく。
R29-038,Rebuild_Set29,横断複合・重複回避二段目,compare,ランキング指標,G検定横断領域,評価指標,比較,中,中,検索・推薦で上位に正解が来ることを評価したい。分類の単純な正解率より関連が深い指標群はどれか。,MSEやRMSEだけ,エポック数とバッチサイズ,Precision@k、Recall@k、NDCG、MRRなど,ReLUとシグモイドだけ,C,検索や推薦では、上位何件に有用な結果が出るかを評価する指標が重要である。,回帰誤差指標でありランキング向けとは限らない。,学習設定であり評価指標ではない。,正しい。ランキング評価指標である。,活性化関数である。,検索では「当たったか」だけでなく「何番目に出たか」が重要。,Precision@k;NDCG;MRR;ランキング評価;推薦,探し物が一番下にあっても、見つけたとは言いにくい。
R29-039,Rebuild_Set29,横断複合・重複回避二段目,case,多言語LLMの偏り,G検定横断領域,公平性,ケース判断,高,高,日本語と英語では高性能だが、少数言語では誤答や不自然な出力が多いLLMがある。最も適切な観点はどれか。,少数言語の利用者は評価対象から外す,英語性能だけで全言語性能を代表させる,言語ごとのデータ量、評価セット、文化的文脈、利用者影響を確認する,温度を0にすれば全言語で公平になる,C,多言語モデルでは言語ごとの学習データ量や評価、文化的背景による性能差が問題になる。,排除は公平性の観点で不適切。,代表できない。,正しい。言語別の評価が必要。,温度だけでは解決しない。,平均性能が高くても、少数言語で失敗する可能性がある。,多言語LLM;公平性;少数言語;評価データ,一つの町の言葉で全ての町を測らない。
R29-040,Rebuild_Set29,横断複合・重複回避二段目,case,逆強化学習,G検定横断領域,強化学習,ケース判断,中,中,熟練者の行動データから、その人が暗黙に重視している報酬を推定したい。関連が深い手法はどれか。,k-means,主成分分析,逆強化学習,バッチ正規化,C,逆強化学習は、観測された行動から背後にある報酬関数を推定する考え方である。,クラスタリング手法。,次元削減手法。,正しい。行動から報酬を推定する。,学習安定化手法。,強化学習の報酬を手で与える話と逆向きに考える。,逆強化学習;報酬関数;行動データ;強化学習,うっけの寄り道から、何を大事にしていたかを読む。
R29-041,Rebuild_Set29,横断複合・重複回避二段目,case,カナリアリリース,G検定横断領域,MLOps,ケース判断,中,中,新しいAIモデルを本番に投入する際、まず一部ユーザーだけに適用して問題がないか確認したい。最も近いリリース方法はどれか。,全量一括リリース,学習データ削除,交差エントロピー,カナリアリリース,D,カナリアリリースは、影響範囲を限定して新バージョンを段階的に公開する運用方法である。,リスクが大きい。,リリース方式ではない。,損失関数である。,正しい。小さく試して段階拡大する。,本番投入はモデル精度だけでなくリリース方式も問われる。,カナリアリリース;MLOps;段階展開;本番運用,最初に小さな水路へ流して、町全体に広げる。
R29-042,Rebuild_Set29,横断複合・重複回避二段目,reading,ログの最小化,G検定横断領域,プライバシー,読解,高,高,生成AIサービスで、改善のために全入力ログを永久保存したいという案がある。最も適切な指摘はどれか。,ログは多いほど無条件に安全である,個人情報はログに残しても本人対応不要である,ログを保存すれば権限管理は不要になる,目的、保存期間、アクセス権、マスキング、削除対応を設計すべきである,D,ログは改善や監査に有用だが、個人情報や機密を含む可能性がある。目的限定、保存期間、アクセス制御が重要である。,多ければ安全ではない。,本人対応や法令対応が必要な場合がある。,ログにも権限管理が必要。,正しい。ログ管理もガバナンス対象。,監査のためのログが、漏えい源になることもある。,ログ管理;データ最小化;個人情報;生成AI運用,記録を残すなら、誰がいつまで読めるかも決める。
R29-043,Rebuild_Set29,横断複合・重複回避二段目,case,知識蒸留の評価,G検定横断領域,モデル軽量化,ケース判断,中,中,蒸留後の小型モデルを採用するか判断したい。最も適切な評価はどれか。,教師モデルと同じ名前にする,学習率だけを見る,パラメータ数が少なければ無条件採用する,精度、遅延、コスト、失敗パターン、対象タスクでの劣化を比較する,D,蒸留では軽量化できても、重要タスクで性能が落ちる可能性がある。コストと品質を総合評価する。,名前は性能と関係ない。,設定の一部にすぎない。,軽さだけでは不十分。,正しい。軽量化後の品質と運用性を見る。,小さくなっただけで本番向きとは限らない。,知識蒸留;モデル軽量化;推論遅延;性能劣化,小さなミチが、大事な場面で何を落としたかを見る。
R29-044,Rebuild_Set29,横断複合・重複回避二段目,compare,教師データの偏り,G検定横断領域,公平性,比較,中,高,採用AIの学習データが過去の採用実績だけで構成されている場合、最も注意すべきことはどれか。,過去データなら常に公平である,正解ラベルがあるのでバイアスは存在しない,モデルを深くすれば公平性は自動的に保証される,過去の人事判断に含まれる偏りを学習し、差別的な判断を再生産する可能性がある,D,教師あり学習では過去の判断を正解として学ぶため、過去の偏りがモデルに引き継がれることがある。,過去データにも偏りがある。,ラベルにも偏りがありうる。,深いモデルでも保証されない。,正しい。歴史的バイアスの問題。,正解ラベルそのものが公平とは限らない。,採用AI;歴史的バイアス;公平性;教師あり学習,昔の名簿をそのまま未来の基準にしない。
R29-045,Rebuild_Set29,横断複合・重複回避二段目,case,RAGチャンク設計,G検定横断領域,RAG運用,ケース判断,高,中,RAGで文書を細かく分割しすぎた結果、回答に必要な前後文脈が検索されない。改善策として最も適切なのはどれか。,チャンクを完全に1文字単位にする,検索をやめてLLMの記憶だけにする,全社文書を一つの巨大チャンクにする,チャンクサイズ、オーバーラップ、メタデータ、再ランキングを見直す,D,チャンク設計はRAG性能に大きく影響する。小さすぎると文脈が失われ、大きすぎるとノイズが増える。,さらに文脈が失われる。,外部知識が使えない。,巨大すぎると検索単位として不適切。,正しい。分割と検索設計を見直す。,RAGの失敗はLLMだけでなく検索設計にある。,RAG;チャンク設計;オーバーラップ;再ランキング,紙を細かく破りすぎると、文の意味が切れる。
R29-046,Rebuild_Set29,横断複合・重複回避二段目,reading,シャドーAI,G検定横断領域,生成AI運用,読解,高,中,社員が会社未承認の生成AIツールを業務で使い、顧客情報を入力していた。最も近いリスク概念はどれか。,データ拡張,バッチ学習,主成分分析,シャドーAIまたはシャドーITによる統制外利用リスク,D,組織の管理外でAIツールが使われると、機密漏えい、契約違反、監査不能などのリスクがある。,訓練データの増強ではない。,学習方式ではない。,次元削減ではない。,正しい。管理外利用のリスク。,禁止だけでなく、安全な公式環境の提供も重要。,シャドーAI;シャドーIT;生成AI利用;情報漏えい,見えない水路でミチを使われると、どこへ流れたか追えない。
R29-047,Rebuild_Set29,横断複合・重複回避二段目,case,評価データの代表性,G検定横断領域,評価設計,ケース判断,中,高,チャットボットの評価データが、短く丁寧な質問だけで構成されていた。本番では長文、誤字、曖昧な質問が多い。最も適切な指摘はどれか。,短い質問で高精度なら本番も必ず高精度である,評価データは少ないほど公平である,誤字はAIが自動で直すので評価不要である,評価データの代表性が不足し、本番利用状況を反映できていない,D,評価データが本番分布を反映していないと、実運用性能を過大評価する。長文や誤字なども評価に含める必要がある。,本番分布が違えば失敗しうる。,少なさは公平性を保証しない。,誤字も性能に影響する。,正しい。評価データの代表性の問題。,きれいな入力だけで評価すると、本番の泥道で転ぶ。,評価データ;代表性;本番分布;LLM評価,練習では整った道だけ、試験ではぬかるみも出る。
R29-048,Rebuild_Set29,横断複合・重複回避二段目,case,インシデント対応,G検定横断領域,AI運用,ケース判断,高,中,AIが不適切な回答を大量送信した。再発防止に向けて最初に行うべき対応として最も適切なのはどれか。,すぐ全ログを削除して問題を見えなくする,担当者の感想だけで原因を断定する,モデルを無条件に大型化する,影響範囲を止血し、ログ・入力・出力・モデル版・プロンプト版を保全して原因分析する,D,AIインシデントでは、まず被害拡大を止め、証跡を保全し、原因分析と再発防止につなげる必要がある。,証跡を失う。,主観だけでは不十分。,大型化で解決するとは限らない。,正しい。止血と証跡保全が重要。,問題が起きたときに追えるログ設計が事前に必要。,AIインシデント;ログ保全;原因分析;再発防止,黒が広がったら、まず広がりを止め、どこから来たかを見る。
R29-049,Rebuild_Set29,横断複合・重複回避二段目,compare,回帰評価指標,G検定横断領域,評価指標,比較,中,中,住宅価格予測で外れ値の影響を大きく評価したい場合、MAEより関連が深い指標はどれか。,Accuracy,F1スコア,Recall@k,MSEまたはRMSE,D,MSEやRMSEは誤差を二乗するため、大きな誤差の影響を強く受ける。,分類の正解率。,分類の適合率と再現率の調和平均。,ランキング/検索系指標。,正しい。外れ値の影響を大きく見る。,回帰評価ではMAEとMSE/RMSEの性質を区別する。,MSE;RMSE;MAE;回帰評価;外れ値,大きな外れを、より重く叱る採点。
R29-050,Rebuild_Set29,横断複合・重複回避二段目,case,プロンプトテンプレート管理,G検定横断領域,LLM運用,ケース判断,高,中,同じLLMでも、部署ごとにプロンプトが勝手に変更され、回答品質の差が追えない。最も適切な管理はどれか。,プロンプトはコードではないので管理不要,毎日ランダムに書き換える,回答が悪い部署だけモデルを疑う,プロンプトの版管理、承認、評価結果との紐づけを行う,D,LLMアプリではプロンプトも品質に影響する構成要素である。バージョン管理や評価との紐づけが重要。,プロンプトも管理対象。,再現性が失われる。,モデル以外の要因も見るべき。,正しい。プロンプトを構成資産として管理する。,LLM品質はモデルだけで決まらない。,プロンプト管理;バージョン管理;LLM運用;再現性,ミチへの頼み方も、町の道具として記録する。
