id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R30-034,Rebuild_Set30,横断複合・重複回避三段目,case,FID,G検定横断領域,生成評価,ケース判断,高,中,生成画像の品質を、実画像との特徴分布の近さで評価する指標として知られるものはどれか。,F値,FID,AIC,交差エントロピーだけ,B,FIDは生成画像の分布が実画像に近いかを見る評価指標として知られる。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。FIDは生成画像の分布が実画像に近いかを見る評価指標として知られる。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,FID;画像生成;生成モデル評価;分布,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-035,Rebuild_Set30,横断複合・重複回避三段目,case,困惑度,G検定横断領域,言語モデル評価,ケース判断,中,中,言語モデルが次の単語をどれだけ予測しやすいかを表す評価として知られるものはどれか。,IoU,NDCGだけ,困惑度（Perplexity）,ROC-AUCだけ,C,困惑度は言語モデルの予測性能を表す指標の一つ。低いほど予測しやすい。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。困惑度は言語モデルの予測性能を表す指標の一つ。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,Perplexity;困惑度;言語モデル;評価,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-036,Rebuild_Set30,横断複合・重複回避三段目,case,安全ケース,G検定横断領域,安全文書,ケース判断,高,中,高リスクAIを導入する前に、想定リスク、対策、残留リスク、責任分担を文書化したい。最も近い考え方はどれか。,モデル名の商標登録だけ,クラスタ数の命名だけ,データを暗号化すれば説明不要とする,安全ケースやリスクアセスメントの文書化,D,安全ケースは安全主張と根拠、対策を体系的に示す考え方。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。安全ケースは安全主張と根拠、対策を体系的に示す考え方。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,安全ケース;リスクアセスメント;残留リスク;責任分担,四年五組では、センセイが「同じ言葉でも、場面が変われば答えも変わる」と止める。
R30-037,Rebuild_Set30,横断複合・重複回避三段目,case,インシデント対応,G検定横断領域,運用設計,ケース判断,高,中,AIが個人情報を含む回答を誤って出した。事後対応として最も適切なのはどれか。,影響範囲調査、ログ確認、再発防止、関係者通知の要否判断を行う,問題の回答だけを削除して記録を残さない,ユーザーのせいにして終える,温度を上げて様子を見る,A,AI事故ではログ調査、影響範囲、再発防止、通知要否の判断が重要。,正しい。AI事故ではログ調査、影響範囲、再発防止、通知要否の判断が重要。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,AIインシデント;情報漏えい;ログ確認;再発防止,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-038,Rebuild_Set30,横断複合・重複回避三段目,case,レッドチーミング,G検定横断領域,安全評価,ケース判断,高,中,公開前の生成AIサービスに対して、悪用入力や脱獄入力を試し、弱点を見つけたい。関連が深い活動はどれか。,単純平均の計算,レッドチーミング,主成分の可視化だけ,教師ラベル削除,B,レッドチーミングは攻撃者視点で弱点を探す安全評価活動。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。レッドチーミングは攻撃者視点で弱点を探す安全評価活動。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,レッドチーミング;安全評価;脱獄;悪用テスト,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-039,Rebuild_Set30,横断複合・重複回避三段目,reading,モデル選定総合,G検定横断領域,総合判断,読解,高,高,精度が最も高いモデルAは説明が難しく、モデルBは少し精度が低いが説明と監査が容易である。高額な与信判断での選定として最も適切なのはどれか。,精度が最も高ければ常にAを選ぶ,説明可能性があれば精度評価は不要になる,精度だけでなく説明可能性、監査可能性、法務・業務リスクを含めて判断する,モデルBを選べばデータ品質確認は不要になる,C,高影響の意思決定では、精度だけでなく説明・監査・公平性・リスクを総合判断する。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。高影響の意思決定では、精度だけでなく説明・監査・公平性・リスクを総合判断する。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,モデル選定;説明可能性;与信;監査;リスク評価,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-040,Rebuild_Set30,横断複合・重複回避三段目,case,データ最小化,G検定横断領域,法務判断,ケース判断,中,中,本人確認AIで、目的に不要な属性まで保存しようとしている。個人情報保護とガバナンスの観点で適切なのはどれか。,集められるデータはすべて永久保存する,匿名化せず全社員が閲覧できるようにする,精度が高ければ取得目的は不要である,目的達成に必要なデータに限定し、保存期間とアクセス権も定める,D,データ最小化は、目的に必要な範囲でデータを扱う考え方。保存期間やアクセス権も重要。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。データ最小化は、目的に必要な範囲でデータを扱う考え方。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,データ最小化;個人情報;保存期間;アクセス権;AIガバナンス,四年五組では、センセイが「同じ言葉でも、場面が変われば答えも変わる」と止める。
R30-041,Rebuild_Set30,横断複合・重複回避三段目,case,要配慮情報,G検定横断領域,法務判断,ケース判断,中,高,健康状態や病歴を含むデータでAIを作る。通常の購買履歴より慎重な扱いが必要になる理由はどれか。,要配慮個人情報など、本人への不利益や差別につながりやすい情報を含む可能性があるため,数値データではないためAIに使えないから,健康データは常に公開情報だから,ラベルがあると個人情報ではなくなるから,A,健康・病歴などは慎重な取扱いが必要な情報になりうる。利用目的や同意、管理を確認する。,正しい。健康・病歴などは慎重な取扱いが必要な情報になりうる。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,要配慮個人情報;健康データ;病歴;個人情報保護;差別,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-042,Rebuild_Set30,横断複合・重複回避三段目,case,説明責任と責任分界,G検定横断領域,契約判断,ケース判断,高,高,AIサービスで誤判定が起きた場合、開発会社・提供会社・利用会社のどこが何を担うか曖昧である。契約上重要なのはどれか。,モデル名を長くすれば責任が明確になる,責任分界、保証範囲、ログ提供、障害時対応を契約や運用で明確にする,利用者にすべての責任を無条件に押し付ければよい,精度指標だけを書けば契約上の論点は十分である,B,AI契約では責任分界や保証、障害対応、ログ提供などを明確にする必要がある。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。AI契約では責任分界や保証、障害対応、ログ提供などを明確にする必要がある。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,AI契約;責任分界;説明責任;保証範囲;ログ提供,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-043,Rebuild_Set30,横断複合・重複回避三段目,case,プロンプト漏えい,G検定横断領域,LLM安全性,ケース判断,高,高,ユーザーがシステムプロンプトの内容を聞き出そうとしている。対策として最も適切なのはどれか。,システムプロンプトを全利用者に公開する,温度を高くして答えを曖昧にする,システム指示を秘密情報として扱い、出力制御・権限制御・テストを組み合わせる,検索文書にシステムプロンプトを埋め込む,C,システム指示の漏えいはLLMアプリの安全性に関わる。複数の対策が必要。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。システム指示の漏えいはLLMアプリの安全性に関わる。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,プロンプト漏えい;システムプロンプト;LLM安全性;出力制御,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-044,Rebuild_Set30,横断複合・重複回避三段目,case,チャンク設計,G検定横断領域,RAG設計,ケース判断,高,中,RAGでチャンクが大きすぎて不要情報が混ざり、小さすぎて文脈が失われる。設計上見るべき観点はどれか。,チャンクサイズは常に1文字が最適である,文書全体を必ず1チャンクにする,チャンク設計は回答品質に影響しない,検索精度と文脈保持のバランスを見ながらチャンクサイズや重なりを調整する,D,RAGではチャンクサイズやオーバーラップが検索精度と文脈保持に影響する。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。RAGではチャンクサイズやオーバーラップが検索精度と文脈保持に影響する。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,RAG;チャンク設計;オーバーラップ;検索精度;文脈保持,四年五組では、センセイが「同じ言葉でも、場面が変われば答えも変わる」と止める。
R30-045,Rebuild_Set30,横断複合・重複回避三段目,case,埋め込みモデル変更,G検定横断領域,RAG運用,ケース判断,高,中,埋め込みモデルを変更した後、検索結果の質が変わった。運用上必要な対応はどれか。,再インデックス、検索評価、旧版との比較を行う,モデル名だけを変更して既存ベクトルを使い続ける,検索評価をせず本番反映する,回答の語尾だけを変える,A,埋め込みモデルが変わるとベクトル空間も変わるため、再インデックスや評価が必要。,正しい。埋め込みモデルが変わるとベクトル空間も変わるため、再インデックスや評価が必要。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,埋め込みモデル;再インデックス;RAG評価;ベクトル検索,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-046,Rebuild_Set30,横断複合・重複回避三段目,case,データ拡張,G検定横断領域,画像学習,ケース判断,低,中,画像分類で少量データしかなく、向きや明るさの違いにも強くしたい。候補となる対策はどれか。,テストデータを訓練に混ぜる,回転・反転・明るさ変更などのデータ拡張を検討する,ラベルをすべて同じにする,損失関数を削除する,B,データ拡張は訓練データに変換を加え、汎化性能向上を狙う方法。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。データ拡張は訓練データに変換を加え、汎化性能向上を狙う方法。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,データ拡張;画像分類;汎化性能;少量データ,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-047,Rebuild_Set30,横断複合・重複回避三段目,case,クラス重み,G検定横断領域,不均衡対策,ケース判断,低,中,陽性データが少ない分類で、少数クラスの誤分類をより重く扱いたい。候補となる方法はどれか。,少数クラスをすべて削除する,正解率だけを最大化する,クラス重みの調整や再サンプリングを検討する,テストデータを増やすために複製して学習する,C,不均衡データではクラス重み、再サンプリング、閾値調整などが対策になる。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。不均衡データではクラス重み、再サンプリング、閾値調整などが対策になる。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,クラス重み;不均衡データ;再サンプリング;少数クラス,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-048,Rebuild_Set30,横断複合・重複回避三段目,case,時系列分割,G検定横断領域,評価設計,ケース判断,低,高,売上予測で未来のデータを訓練に混ぜてランダム分割したところ、高精度に見えた。適切な評価はどれか。,全期間をランダムに混ぜれば常に正しい,未来の売上を特徴量に入れる,評価データを削除する,過去で学習し、未来期間で評価する時系列に沿った分割を行う,D,時系列では未来情報を学習に混ぜないよう、時間順を守った評価が重要。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。時系列では未来情報を学習に混ぜないよう、時間順を守った評価が重要。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,時系列分割;未来情報;データリーケージ;売上予測,四年五組では、センセイが「同じ言葉でも、場面が変われば答えも変わる」と止める。
R30-049,Rebuild_Set30,横断複合・重複回避三段目,case,多腕バンディット,G検定横断領域,強化学習応用,ケース判断,中,中,複数の広告案から、試しながら成果の良いものへ配信を寄せたい。探索と活用のバランスが重要な枠組みはどれか。,多腕バンディット問題,主成分分析,意味ネットワーク,画像セグメンテーション,A,多腕バンディットは複数選択肢で探索と活用を扱う問題。広告配信などで例にされる。,正しい。多腕バンディットは複数選択肢で探索と活用を扱う問題。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,多腕バンディット;探索と活用;広告配信;強化学習,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
R30-050,Rebuild_Set30,横断複合・重複回避三段目,case,シミュレーション環境,G検定横断領域,強化学習安全性,ケース判断,中,中,現実のロボットで試行錯誤すると危険や費用が大きい。強化学習の初期検証として適切なのはどれか。,いきなり実機で無制限に試す,シミュレーション環境で学習・評価し、現実との差も確認する,報酬を設定せず行動させる,センサー入力をすべて捨てる,B,強化学習では安全・費用のためシミュレーションを使うことがあるが、現実との差も重要。,誤り。ケースの目的・制約に対する適切な説明ではない。,正しい。強化学習では安全・費用のためシミュレーションを使うことがあるが、現実との差も重要。,誤り。ケースの目的・制約に対する適切な説明ではない。,誤り。ケースの目的・制約に対する適切な説明ではない。,単独用語の暗記ではなく、目的・制約・リスクの組み合わせで判断する。,シミュレーション;強化学習;ロボット;Sim2Real;安全性,さいはてでは、ミチの答えを根拠・権限・影響の三点で観測する。
