id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R16-033,Rebuild_Set16,重複回避・検索強化50問,term,モデル抽出攻撃,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,1,3,モデル抽出攻撃の説明として最も適切なものはどれか。,モデルの出力を可視化して説明可能性を高める手法である。,学習データを標準化して平均0にする処理である。,APIへの多数の問い合わせなどから、対象モデルの振る舞いを模倣するモデルを作ろうとする攻撃である。,強化学習で報酬を割り引く手法である。,C,モデル抽出攻撃は、ブラックボックスAPIなどからモデルの振る舞いや知的財産を盗もうとする攻撃。,正解ではない。モデルの出力を可視化して説明可能性を高める手法である。,正解ではない。学習データを標準化して平均0にする処理である。,,正解ではない。強化学習で報酬を割り引く手法である。,利用ログやレート制限と関連して問われやすい。,モデル抽出攻撃;model stealing;API;ブラックボックス,さいはて：何度も質問して、ミチの癖そのものを写し取ろうとする。
R16-034,Rebuild_Set16,重複回避・検索強化50問,case,サプライチェーンリスク,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,2,3,外部から取得した学習済みモデルやデータセットを利用する際に、悪意ある重みや汚染データが混入している可能性を考える。このリスクに最も近いものはどれか。,平均絶対誤差である。,主成分分析である。,AIサプライチェーンリスクである。,シグモイド関数である。,C,AI開発では、外部モデル、ライブラリ、データセット、依存関係に由来するリスクも考慮する。,正解ではない。平均絶対誤差である。,正解ではない。主成分分析である。,,正解ではない。シグモイド関数である。,自分で書いたコードだけ見れば安全、という発想がひっかけ。,AIサプライチェーン;外部モデル;データセット;依存関係;セキュリティ,さいはて：拾った部品に、見えない黒が付いているかもしれない。
R16-035,Rebuild_Set16,重複回避・検索強化50問,term,ライセンス確認,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,2,3,オープンソースの学習済みモデルを商用サービスに組み込む際、最初に確認すべき事項として最も適切なものはどれか。,モデル名が有名であれば、利用条件は確認しなくてよい。,パラメータ数が多ければ、法的リスクはなくなる。,ライセンス、利用条件、再配布可否、商用利用可否を確認する。,推論速度だけを測れば十分である。,C,オープンソースモデルでもライセンスや利用条件は異なる。商用利用や再配布の条件確認が必要。,正解ではない。モデル名が有名であれば、利用条件は確認しなくてよい。,正解ではない。パラメータ数が多ければ、法的リスクはなくなる。,,正解ではない。推論速度だけを測れば十分である。,「公開されている＝自由に何でも使える」と誤解しない。,オープンソースモデル;ライセンス;商用利用;利用条件,さいはて：開いている扉でも、通ってよい約束は別にある。
R16-036,Rebuild_Set16,重複回避・検索強化50問,compare,デモグラフィックパリティ,AIセキュリティ・評価・プライバシー・LLM安全性,2,compare,1,4,公平性指標のデモグラフィックパリティに最も近い説明はどれか。,すべての個人に同じ予測確率を出すこと。,正例の中での再現率だけをグループ間でそろえること。,保護属性のグループ間で、陽性判定率などの結果分布をそろえる考え方である。,モデルの説明変数をすべて削除すること。,C,デモグラフィックパリティは、グループ間の判定率などの結果の公平性に注目する指標。,正解ではない。すべての個人に同じ予測確率を出すこと。,正解ではない。正例の中での再現率だけをグループ間でそろえること。,,正解ではない。モデルの説明変数をすべて削除すること。,公平性指標は複数あり、何をそろえるかで意味が変わる。,デモグラフィックパリティ;公平性;保護属性;陽性判定率,四年五組：班ごとに、選ばれる割合そのものを見る。
R16-037,Rebuild_Set16,重複回避・検索強化50問,compare,機会均等,AIセキュリティ・評価・プライバシー・LLM安全性,2,compare,1,4,公平性指標の機会均等に最も近い説明はどれか。,全員を必ず同じクラスに分類すること。,全グループで特徴量の平均を同じにすること。,実際に正例である人が正しく陽性と判定される割合を、グループ間でそろえる考え方である。,モデルのパラメータ数をグループごとに変えること。,C,機会均等は、真の正例に対する再現率のような観点をグループ間でそろえる公平性指標。,正解ではない。全員を必ず同じクラスに分類すること。,正解ではない。全グループで特徴量の平均を同じにすること。,,正解ではない。モデルのパラメータ数をグループごとに変えること。,デモグラフィックパリティとの違いを問われやすい。,機会均等;equal opportunity;公平性;再現率;保護属性,さいはて：本当に助けが必要な人が、どの地区でも同じように見つかるかを見る。
R16-038,Rebuild_Set16,重複回避・検索強化50問,compare,局所説明と大域説明,AIセキュリティ・評価・プライバシー・LLM安全性,2,compare,1,3,AIの説明可能性における局所説明と大域説明の違いとして最も適切なものはどれか。,局所説明はモデル全体の平均精度、大域説明は1件の誤差だけを見る。,どちらも同じ意味で、区別しない。,局所説明は個別予測の理由、大域説明はモデル全体の傾向や重要特徴を説明する。,局所説明は画像専用、大域説明は音声専用である。,C,局所説明は「この判断の理由」、大域説明は「モデル全体の傾向」を見る。XAIで問われやすい。,正解ではない。局所説明はモデル全体の平均精度、大域説明は1件の誤差だけを見る。,正解ではない。どちらも同じ意味で、区別しない。,,正解ではない。局所説明は画像専用、大域説明は音声専用である。,説明可能性を一語で覚えず、説明対象の粒度を区別する。,局所説明;大域説明;XAI;説明可能性;特徴量重要度,さいはて：一つの未来の理由を見るのか、世界全体の癖を見るのか。
R16-039,Rebuild_Set16,重複回避・検索強化50問,term,反実仮想説明,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,1,3,反実仮想説明の例として最も適切なものはどれか。,このモデルはニューラルネットワークである、とだけ示す。,すべての特徴量の平均値だけを示す。,学習データの件数だけを示す。,年収があと一定額高ければ、融資判定が承認に変わった可能性がある、と示す。,D,反実仮想説明は「何がどう違えば結果が変わったか」を示す説明。意思決定支援で使われる。,正解ではない。このモデルはニューラルネットワークである、とだけ示す。,正解ではない。すべての特徴量の平均値だけを示す。,正解ではない。学習データの件数だけを示す。,,単なる特徴量重要度ではなく、結果を変える条件に注目する。,反実仮想説明;counterfactual explanation;XAI;融資判定,さいはて：どの一歩が違えば、未来の扉が開いたのかを見る。
R16-040,Rebuild_Set16,重複回避・検索強化50問,case,ヒューマンオーバーライド,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,1,3,高リスクAIで、AI判断が誤っている可能性がある場合に人間が判断を止めたり修正したりできる設計に最も近いものはどれか。,完全自動化により、人間の介入を常に禁止する設計。,モデルの層数を増やす設計。,学習データをすべて削除する設計。,ヒューマンオーバーライドを可能にする設計。,D,高リスク領域では、人間が介入・停止・修正できる仕組みが重要。Human-in-the-loopとも関連する。,正解ではない。完全自動化により、人間の介入を常に禁止する設計。,正解ではない。モデルの層数を増やす設計。,正解ではない。学習データをすべて削除する設計。,,人間確認を入れるべき場面と完全自動化の危険を区別する。,ヒューマンオーバーライド;Human-in-the-loop;高リスクAI;安全設計,四年五組：黒に飲まれそうなとき、センセイが止められる余地を残す。
R16-041,Rebuild_Set16,重複回避・検索強化50問,case,ツール実行安全性,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,2,4,LLMエージェントにメール送信やファイル削除などのツールを使わせる場合、最も重要な安全設計はどれか。,ツール権限を最大にして、常に自由に実行させる。,モデル名を変えれば、誤実行は起きない。,出力を敬語にすれば、危険操作は防げる。,権限を最小化し、重要操作には確認や承認を挟む。,D,LLMが外部ツールを使う場合、誤実行や悪用を防ぐために最小権限、承認、ログが重要。,正解ではない。ツール権限を最大にして、常に自由に実行させる。,正解ではない。モデル名を変えれば、誤実行は起きない。,正解ではない。出力を敬語にすれば、危険操作は防げる。,,文章生成だけのAIと、実行権限を持つエージェントの危険度は違う。,LLMエージェント;ツール利用;最小権限;承認;安全性,さいはて：ミチに鍵を渡すなら、開けてよい扉を絞る。
R16-042,Rebuild_Set16,重複回避・検索強化50問,term,最小権限の原則,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,1,2,AIアプリの権限設計における最小権限の原則として最も適切なものはどれか。,便利にするため、すべての利用者に管理者権限を与える。,モデルの精度が高ければ、権限管理は不要である。,学習データを増やすほど権限が小さくなる。,利用目的に必要な範囲だけの権限を与える。,D,最小権限の原則は、必要最小限の権限に制限して被害範囲を抑える考え方。,正解ではない。便利にするため、すべての利用者に管理者権限を与える。,正解ではない。モデルの精度が高ければ、権限管理は不要である。,正解ではない。学習データを増やすほど権限が小さくなる。,,AIだから特別に全権限でよい、という発想が危険。,最小権限;権限管理;AIアプリ;セキュリティ,さいはて：ミチに世界全部の鍵を持たせない。
R16-043,Rebuild_Set16,重複回避・検索強化50問,case,データ保持期間,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,1,3,生成AIサービスで入力ログを保存する場合、個人情報や機密情報のリスクを下げるために重要な設計はどれか。,保存期間や利用目的を決めず、永久保存する。,ログは多いほどよいので、全内容を無条件に公開する。,匿名化やアクセス制御は不要である。,保存目的、保持期間、アクセス権限、削除手続きを定める。,D,ログ保存には監査や改善の利点があるが、保持期間やアクセス制御、削除ルールが必要。,正解ではない。保存期間や利用目的を決めず、永久保存する。,正解ではない。ログは多いほどよいので、全内容を無条件に公開する。,正解ではない。匿名化やアクセス制御は不要である。,,ログを残すことと、何でも永久保存することは違う。,ログ保存;データ保持期間;アクセス制御;削除手続き;個人情報,さいはて：記録を残すなら、いつまで誰が読めるかを決める。
R16-044,Rebuild_Set16,重複回避・検索強化50問,term,データ最小化,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,1,2,生成AIサービスで入力情報を収集するとき、プライバシー保護の観点から望ましいデータ収集方針はどれか。,将来使うかもしれない情報を無制限に集める。,モデルが大きいほど、個人情報保護は不要になる。,利用目的に関係ないデータも、念のためすべて保存する。,目的達成に必要な範囲に絞ってデータを収集・利用する。,D,データ最小化は、必要以上の個人データを集めない・使わない考え方。プライバシー保護に関係する。,正解ではない。将来使うかもしれない情報を無制限に集める。,正解ではない。モデルが大きいほど、個人情報保護は不要になる。,正解ではない。利用目的に関係ないデータも、念のためすべて保存する。,,AI開発ではデータが多いほどよいという発想だけでは危険。,データ最小化;プライバシー;個人情報;利用目的,四年五組：遠足に必要ない荷物まで全部持つと、動けなくなる。
R16-045,Rebuild_Set16,重複回避・検索強化50問,compare,匿名加工と統計情報,AIセキュリティ・評価・プライバシー・LLM安全性,2,compare,1,4,AI利用で個人情報リスクを下げるための考え方として最も適切なものはどれか。,氏名だけ削除すれば、どのようなデータも個人情報ではなくなる。,統計情報にすれば、少人数集計でも再識別リスクは常にない。,匿名化後は、外部データとの照合可能性を考えなくてよい。,識別子削除だけでなく、組み合わせによる再識別リスクや少人数集計にも注意する。,D,個人識別子を削除しても、属性の組み合わせで再識別される場合がある。少人数集計も注意。,正解ではない。氏名だけ削除すれば、どのようなデータも個人情報ではなくなる。,正解ではない。統計情報にすれば、少人数集計でも再識別リスクは常にない。,正解ではない。匿名化後は、外部データとの照合可能性を考えなくてよい。,,「名前がない＝安全」とするのが典型的なひっかけ。,匿名化;再識別;少人数集計;統計情報;個人情報,さいはて：名が消えても、足跡の並びで誰かが浮かぶ。
R16-046,Rebuild_Set16,重複回避・検索強化50問,case,AIインシデント対応,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,1,3,AIが誤った自動判断で利用者に不利益を与えた。事後対応として最も適切なものはどれか。,ログを削除し、原因を追えないようにする。,モデルがAIである以上、説明や再発防止は不要である。,同じモデルを何も変えずに運用し続ける。,影響範囲を確認し、原因分析、説明、是正、再発防止を行う。,D,AIインシデントでは、影響確認、原因分析、説明、是正、再発防止が重要。監査ログも役立つ。,正解ではない。ログを削除し、原因を追えないようにする。,正解ではない。モデルがAIである以上、説明や再発防止は不要である。,正解ではない。同じモデルを何も変えずに運用し続ける。,,AIだから責任が消えるわけではない。運用者の対応が問われる。,AIインシデント;原因分析;是正;再発防止;説明責任,さいはて：間違った未来を渡した後、誰がどう直すかまでが責任。
R16-047,Rebuild_Set16,重複回避・検索強化50問,term,モデルドリフト監視,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,1,3,運用中AIのモデルドリフト監視として最も適切なものはどれか。,リリース後は性能が変わらない前提で一切評価しない。,訓練時の正解率だけを永遠に信じる。,モデルを毎日ランダムに初期化する。,入力分布や予測性能の変化を継続的に確認し、再学習や見直しの判断材料にする。,D,運用中はデータ分布や利用環境が変わり、性能が低下することがある。継続監視が必要。,正解ではない。リリース後は性能が変わらない前提で一切評価しない。,正解ではない。訓練時の正解率だけを永遠に信じる。,正解ではない。モデルを毎日ランダムに初期化する。,,作って終わりではなく、運用後の変化を見るのが重要。,モデルドリフト;データドリフト;性能監視;再学習;MLOps,さいはて：未来の川の流れが変われば、昔の地図はずれていく。
R16-048,Rebuild_Set16,重複回避・検索強化50問,case,シャドーモード,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,1,2,新しいAIモデルを本番判断にすぐ使わず、裏側で予測だけ行い既存運用と比較したい。最も近い運用方法はどれか。,敵対的攻撃である。,データリーケージである。,完全自動削除である。,シャドーモードである。,D,シャドーモードは、本番影響を与えずに新モデルの挙動を観察・比較する運用方法。,正解ではない。敵対的攻撃である。,正解ではない。データリーケージである。,正解ではない。完全自動削除である。,,いきなり本番置換しない安全な検証導線として問われる。,シャドーモード;本番検証;モデル比較;安全導入,さいはて：新しい観測器を、まだ世界には触れさせず影で試す。
R16-049,Rebuild_Set16,重複回避・検索強化50問,term,リスクベースアプローチ,AIセキュリティ・評価・プライバシー・LLM安全性,1,term,1,3,AIガバナンスにおけるリスクベースアプローチとして最も適切なものはどれか。,すべてのAIに同じ重さの対策を一律に行うこと。,低リスクAIほど厳しく、高リスクAIほど自由にすること。,AIは便利なのでリスク評価を省略すること。,用途や影響の大きさに応じて、必要な管理策の強度を変えること。,D,リスクベースアプローチは、AIの用途・影響・危険度に応じて管理策を変える考え方。,正解ではない。すべてのAIに同じ重さの対策を一律に行うこと。,正解ではない。低リスクAIほど厳しく、高リスクAIほど自由にすること。,正解ではない。AIは便利なのでリスク評価を省略すること。,,AIを全部禁止/全部自由ではなく、リスクで強弱をつける。,リスクベースアプローチ;AIガバナンス;高リスクAI;管理策,さいはて：細い小川と崩れそうな橋で、同じ注意では足りない。
R16-050,Rebuild_Set16,重複回避・検索強化50問,case,利用者への説明,AIセキュリティ・評価・プライバシー・LLM安全性,2,case,1,3,AIが審査補助に使われるサービスで、利用者に対して適切な対応として最も近いものはどれか。,AI利用を隠し、問い合わせにも答えない。,AI判断なら理由を説明できなくてもよい。,利用者が不利益を受けても異議申し立ての導線は不要である。,AI利用の有無、判断への関与、問い合わせ・異議申し立ての導線を設ける。,D,高影響のAI利用では、透明性、説明、問い合わせや異議申し立ての導線が重要。,正解ではない。AI利用を隠し、問い合わせにも答えない。,正解ではない。AI判断なら理由を説明できなくてもよい。,正解ではない。利用者が不利益を受けても異議申し立ての導線は不要である。,,説明可能性は技術だけでなく、利用者対応の設計にも関係する。,AI利用通知;異議申し立て;透明性;説明責任;審査AI,さいはて：閉じた扉の前で、なぜ閉じたか聞ける道を残す。
