id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
G3000-R14-041,Rebuild_Set14,rebuild_50,term,多腕バンディット,理解,用語説明,安定,高,広告や推薦で、複数候補を試しながら報酬の高い選択肢を選ぶ基本問題はどれか。,個人情報をすべて公開する問題,画像の物体を矩形で囲む問題だけ,文章の文法誤りを必ず訂正する問題,複数の選択肢から、報酬を観測しながらどれを選ぶか学習する問題,D,多腕バンディットは、選択肢ごとの報酬が不確かな中で、試行を通じて選択方針を学ぶ問題である。,正しい。,文法訂正に限定されない。,プライバシー侵害であり目的ではない。,物体検出の話ではない。,強化学習に似るが状態遷移を伴う一般的なMDPより単純な設定として問われる。,どのくじ箱を引くか、試しながら当たりやすさを学ぶ。,多腕バンディット;探索活用;報酬;推薦;A/Bテスト
G3000-R14-042,Rebuild_Set14,rebuild_50,case,A/Bテスト,判断,ケース判断,安定,中,Webサービスで推薦アルゴリズムAとBを一部ユーザーに分けて提示し、クリック率や継続率を比較したい。最も近い方法はどれか。,音声合成,主成分分析,画像セグメンテーション,A/Bテスト,D,A/Bテストは、異なる施策をグループに提示して、実際の指標差を比較する実験方法である。,正しい。,画像の領域分割。,音声生成。,次元削減手法。,オフライン評価だけでなく、実サービス上の実験評価が問われる。,二つの道を少しずつ歩いて、どちらが町に合うか見る。,A/Bテスト;オンライン評価;クリック率;推薦;実験設計
G3000-R14-043,Rebuild_Set14,rebuild_50,term,反実仮想,理解,用語説明,安定,高,反実仮想の考え方として最も近いものはどれか。,テストデータを訓練に混ぜること,画像を左右反転してデータを増やすことだけ,モデルの重みをすべて固定すること,実際には行わなかった別の施策を行っていたら結果がどうなったかを考える,D,反実仮想は、実際とは異なる条件や介入があった場合の結果を考える因果推論の重要な考え方である。,正しい。,転移学習などの一部操作。,データリーケージ。,データ拡張の一例。,単なる相関ではなく、もし別の介入をしたらという問い。,もしユイがその文を消していたら、物語はどう変わったか。,反実仮想;因果推論;介入;効果検証;相関と因果
G3000-R14-044,Rebuild_Set14,rebuild_50,compare,相関と因果,理解,比較,安定,中,「一緒に増減する」ことと「一方が他方を引き起こす」ことの関係として最も適切なのはどれか。,相関係数は画像分類の損失関数でしか使えない,相関があれば必ず因果関係がある,因果関係はデータ分析では一切扱えない,相関があるだけでは、一方が他方を引き起こしたとは限らない,D,相関は一緒に変動する関係を示すが、因果を主張するには交絡や介入などを考慮する必要がある。,正しい。,因果推論として扱う方法がある。,相関係数はさまざまな分析で使われる。,交絡や逆因果の可能性がある。,G検定では、AIの予測が因果を説明するとは限らない点が狙われる。,雨の日に傘が増えても、傘が雨を降らせたわけではない。,相関;因果;因果推論;交絡;介入
G3000-R14-045,Rebuild_Set14,rebuild_50,case,交絡,判断,ケース判断,安定,高,アイスの売上と熱中症患者数に相関があった。実際には気温が両方に影響している可能性がある。この気温のような要因は何と呼ばれるか。,ドロップアウト率,活性化関数,目的変数だけ,交絡因子,D,交絡因子は、原因候補と結果の両方に関係し、見かけの関連を生む要因である。,正則化手法の割合。,ニューラルネットワークの非線形変換。,予測対象だけを指すわけではない。,正しい。,相関を見ただけで因果と判断しないための代表例。,暑さという見えない手が、アイスと熱中症の両方を動かす。,交絡因子;因果推論;相関;気温;効果検証
G3000-R14-046,Rebuild_Set14,rebuild_50,term,傾向スコア,理解,用語説明,安定,高,処置群と非処置群を比べる前に、「処置を受けそうだった確率」をそろえるために使われる考え方はどれか。,LLMの語彙サイズそのもの,モデルの学習率を自動で0にする値,画像の明るさを必ず一定にする値,ある対象が処置を受ける確率を、観測された共変量から推定したもの,D,傾向スコアは、観測された特徴から処置群に入る確率を推定し、群間比較の偏りを調整するために使われる。,正しい。,画像補正ではない。,語彙サイズではない。,学習率ではない。,因果推論の用語であり、分類の予測確率一般とは文脈が違う。,同じくらい処置を受けそうだった人どうしを比べるための下ごしらえ。,傾向スコア;因果推論;処置効果;共変量;マッチング
G3000-R14-047,Rebuild_Set14,rebuild_50,case,オンライン学習,判断,ケース判断,安定,中,データが逐次到着し、モデルを少しずつ更新したい。ただし誤った新データで性能が崩れないよう監視も必要である。この考え方に近いものはどれか。,文書の著作権表示だけ,完全な一括削除,画像の固定リサイズだけ,オンライン学習,D,オンライン学習はデータが到着するたび、または小単位でモデルを更新する学習方法である。運用ではデータ品質監視も重要。,正しい。,画像前処理だけではない。,法的表示の話ではない。,学習更新の説明ではない。,常に良いとは限らず、ドリフトや汚染データに注意する。,毎日少しずつ学ぶ子は、変な噂も覚えないよう先生が見る必要がある。,オンライン学習;逐次学習;データ品質;モデル更新;ドリフト
G3000-R14-048,Rebuild_Set14,rebuild_50,compare,バッチ学習とオンライン学習,理解,比較,安定,中,一度まとめて学習する方式と、到着データで逐次更新する方式の対応として最も適切なのはどれか。,両者はデータ分割の禁止を意味する,バッチ学習は教師なし学習、オンライン学習は必ず教師あり学習である,バッチ学習は画像専用、オンライン学習は音声専用である,バッチ学習はまとまったデータで学習し、オンライン学習は逐次的に更新する,D,バッチ学習はまとまったデータセットで学習し、オンライン学習は新しいデータに応じて逐次更新する。,正しい。,データ種類に限定されない。,分割禁止ではない。,教師あり/なしの区別とは別軸。,バッチサイズのバッチと、学習方式としてのバッチ学習を混同しない。,一冊まとめて勉強するか、毎日届く手紙で少しずつ学ぶか。,バッチ学習;オンライン学習;逐次学習;モデル更新;学習方式
G3000-R14-049,Rebuild_Set14,rebuild_50,case,データスキーマ監視,判断,ケース判断,安定,中,本番推論で、ある日から「年齢」列が文字列で届くようになり、モデルがエラーを出した。監視すべき対象として最も直接的なのはどれか。,学習済みモデルのファイル名の長さ,画像の色名だけ,モデルの論文引用数,入力データのスキーマや型,D,本番運用では、入力列名、型、範囲、欠損率などデータスキーマの変化を監視する必要がある。,正しい。,引用数は運用エラー検知ではない。,ファイル名長は本質ではない。,画像色名だけでは列型エラーを検出できない。,精度監視だけでなく、入力形式の監視も重要。,入口の扉の形が変わったら、中の機械はうまく動かない。,データスキーマ;型監視;MLOps;本番推論;データ品質
G3000-R14-050,Rebuild_Set14,rebuild_50,term,特徴量ストア,理解,用語説明,安定,高,学習時と推論時で同じ特徴量定義を使うため、特徴量を管理・提供する基盤はどれか。,画像のノイズを必ずゼロにする仕組み,著作権を自動的に消滅させる仕組み,LLMの出力を必ず真実にする仕組み,学習・推論で使う特徴量を一元管理し、再利用性や一貫性を高める仕組み,D,特徴量ストアは、特徴量の定義・生成・提供を管理し、学習時と推論時のずれを減らすために使われる。,正しい。,ハルシネーションを完全に防ぐものではない。,ノイズ除去専用ではない。,著作権処理ではない。,便利な運用基盤だが、特徴量定義の品質管理が前提。,よく使う材料を同じ棚で管理すれば、料理ごとの味のズレが減る。,特徴量ストア;Feature Store;MLOps;特徴量管理;学習推論一貫性
