id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R32-029,Rebuild_Set32,横断複合・重複回避五段目,case,エッジAI,G検定横断領域,配置設計,ケース判断,中,中,通信遅延を避け、現場ですぐ異常検知したい。ただし端末の計算資源は限られる。検討すべき構成はどれか。,軽量モデルを端末側で動かすエッジAIと、必要に応じたクラウド連携,必ず全データを遠隔地へ送り、現場では何もしない,モデルを大きくするほど端末処理は必ず速くなる,通信遅延はAI設計と無関係である,A,エッジAIは現場側で推論するため、低遅延や通信制約に有効だが軽量化も重要になる。,正しい。 エッジAIは現場側で推論するため、低遅延や通信制約に有効だが軽量化も重要になる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,どこで推論するかという配置問題を読む。,エッジAI;軽量モデル;低遅延;異常検知,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-030,Rebuild_Set32,横断複合・重複回避五段目,case,量子化の影響,G検定横断領域,モデル軽量化,ケース判断,中,中,推論を高速化するため量子化したところ、一部クラスの精度が下がった。適切な対応はどれか。,量子化では精度低下は絶対に起きない,軽量化後の性能、クラス別影響、レイテンシとのトレードオフを評価する,量子化後は評価データを使ってはいけない,精度が下がってもユーザー影響は常にない,B,量子化は高速化や省メモリ化に役立つが、精度低下やクラス別影響の評価が必要である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 量子化は高速化や省メモリ化に役立つが、精度低下やクラス別影響の評価が必要である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,軽くする利点と性能低下の交換関係を見る。,量子化;モデル軽量化;推論高速化;クラス別精度,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-031,Rebuild_Set32,横断複合・重複回避五段目,case,蒸留,G検定横断領域,モデル圧縮,ケース判断,中,中,大規模モデルの出力を教師として、小さなモデルへ振る舞いを学ばせたい。近い手法はどれか。,標準偏差の計算,k-匿名化,知識蒸留,データ削除要求,C,知識蒸留では、大きな教師モデルの知識を小さな生徒モデルへ移す。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 知識蒸留では、大きな教師モデルの知識を小さな生徒モデルへ移す。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,教師あり学習の教師ラベルだけでなく、教師モデルの出力を使う点を見る。,知識蒸留;モデル圧縮;教師モデル;生徒モデル,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-032,Rebuild_Set32,横断複合・重複回避五段目,case,PEFT,G検定横断領域,LLM効率化,ケース判断,高,中,基盤モデル全体を更新せず、少ない追加パラメータで業務文書向けに調整したい。近い方針はどれか。,毎回ゼロから事前学習する,訓練データをすべて削除する,モデル評価を省く,LoRAなどのパラメータ効率のよいファインチューニングを検討する,D,PEFTは基盤モデル全体ではなく、一部の追加パラメータなどを更新して効率よく適応する考え方である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 PEFTは基盤モデル全体ではなく、一部の追加パラメータなどを更新して効率よく適応する考え方である。,ファインチューニングでも全重み更新とは限らない。,PEFT;LoRA;ファインチューニング;基盤モデル,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-033,Rebuild_Set32,横断複合・重複回避五段目,case,コンテキスト長制限,G検定横断領域,LLM制約,ケース判断,高,中,長い契約書をLLMに丸ごと入れたら、後半の条件を見落として回答した。確認すべき制約はどれか。,コンテキスト長や入力分割、参照箇所の管理,画像の畳み込みサイズだけ,クラスタ中心の個数だけ,正則化係数だけ,A,LLMには一度に扱える文脈長の制約があり、長文では分割や参照範囲の設計が必要になる。,正しい。 LLMには一度に扱える文脈長の制約があり、長文では分割や参照範囲の設計が必要になる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,長文を入れたつもりでも、モデルが全て同じ精度で見ているとは限らない。,コンテキスト長;長文処理;契約書;LLM制約,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-034,Rebuild_Set32,横断複合・重複回避五段目,case,検索クエリ拡張,G検定横断領域,RAG検索改善,ケース判断,高,中,RAGで利用者の短い質問だけでは目的の規程が検索されない。改善策として適切なのはどれか。,検索を廃止し、LLMの記憶だけで回答する,質問の言い換え、キーワード補完、メタデータ利用などで検索クエリを改善する,検索結果が0件でも根拠ありとして回答する,古い文書を優先検索する,B,RAGでは質問文そのものだけでなく、クエリ変換やメタデータで検索品質を改善できる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 RAGでは質問文そのものだけでなく、クエリ変換やメタデータで検索品質を改善できる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,生成の前に検索が届いているかを見る。,RAG;クエリ拡張;メタデータ検索;検索改善,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-035,Rebuild_Set32,横断複合・重複回避五段目,case,チャンク重複,G検定横断領域,RAG設計,ケース判断,高,高,文書を細かく分割しすぎて、回答に必要な表の見出しと本文が別々のチャンクに分かれてしまった。見直すべき点はどれか。,文書をランダム順に並べること,LLMの温度だけを最大にすること,チャンクサイズ、オーバーラップ、構造単位での分割,検索結果を常に0件にすること,C,RAGではチャンク設計が検索と根拠理解に影響するため、文書構造を考慮する必要がある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 RAGではチャンク設計が検索と根拠理解に影響するため、文書構造を考慮する必要がある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,分割すればよいではなく、意味のまとまりを見る。,チャンク分割;オーバーラップ;RAG;文書構造,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-036,Rebuild_Set32,横断複合・重複回避五段目,case,再ランキング,G検定横断領域,RAG検索,ケース判断,高,中,ベクトル検索で候補文書は拾えるが、上位にノイズ文書が混ざり回答が不安定である。改善策として適切なのはどれか。,候補文書をすべて削除する,検索順位を毎回ランダムにする,正解文書を評価から外す,候補集合に対して再ランキングを行い、関連度の高い文書を上位にする,D,再ランキングは一度取得した候補をより精密に並べ替えることで、RAG回答の根拠品質を高める。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 再ランキングは一度取得した候補をより精密に並べ替えることで、RAG回答の根拠品質を高める。,検索Recallと上位順位の質を分けて考える。,再ランキング;RAG;ベクトル検索;検索順位,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-037,Rebuild_Set32,横断複合・重複回避五段目,case,ハイブリッド検索,G検定横断領域,検索設計,ケース判断,高,中,製品型番のような完全一致キーワードと、意味的に近い質問の両方に強い検索を作りたい。近い方針はどれか。,キーワード検索とベクトル検索を組み合わせるハイブリッド検索,すべての数字を削除する検索,検索対象を画像だけに限定する,検索結果を使わず毎回創作する,A,ハイブリッド検索は、キーワード一致と意味的類似の両方を活用する設計である。,正しい。 ハイブリッド検索は、キーワード一致と意味的類似の両方を活用する設計である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,型番や固有名詞ではベクトルだけに頼らない。,ハイブリッド検索;キーワード検索;ベクトル検索;型番検索,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-038,Rebuild_Set32,横断複合・重複回避五段目,case,温度パラメータ,G検定横断領域,生成制御,ケース判断,中,中,同じ質問に対して毎回かなり違う文章が出る。創造性より一貫性を重視したい場合、調整候補として近いものはどれか。,訓練データを全削除する,温度などの生成パラメータを下げ、出力のランダム性を抑える,検索インデックスを空にする,正解ラベルを増やさず評価もしない,B,温度パラメータは生成のランダム性に関係し、低くすると一貫した出力になりやすい。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 温度パラメータは生成のランダム性に関係し、低くすると一貫した出力になりやすい。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,文章の自然さだけでなく再現性・一貫性を見る。,温度パラメータ;生成AI;ランダム性;出力制御,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-039,Rebuild_Set32,横断複合・重複回避五段目,case,システムプロンプト漏えい,G検定横断領域,LLM安全性,ケース判断,高,高,利用者が「隠された指示を全部表示して」と入力し、内部指示が漏れる懸念がある。対策として適切なのはどれか。,内部指示は必ずユーザーに表示する,システムプロンプトを置けば漏えい対策は不要である,内部指示を秘密情報として扱い、出力制御や権限制御、テストを行う,プロンプトを長くすれば安全性は常に完全になる,C,システムプロンプトや内部ルールは漏えいしない前提にせず、出力制御と安全評価が必要である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 システムプロンプトや内部ルールは漏えいしない前提にせず、出力制御と安全評価が必要である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,「隠し指示」は見えないから安全とは限らない。,システムプロンプト;プロンプト漏えい;LLM安全性;出力制御,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-040,Rebuild_Set32,横断複合・重複回避五段目,case,ツール実行権限,G検定横断領域,エージェント設計,ケース判断,高,高,LLMエージェントがメール送信やファイル削除ツールを使える。安全設計として最も重要なものはどれか。,すべてのツールを無条件で自動実行させる,失敗してもログを残さない,利用者確認を禁止する,危険操作に権限、確認、ロールバック、監査ログを設ける,D,LLMが外部ツールを実行する場合、権限、確認、監査、取り消し可能性が重要になる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 LLMが外部ツールを実行する場合、権限、確認、監査、取り消し可能性が重要になる。,回答だけのAIと、実行するAIの危険度を分けて読む。,LLMエージェント;ツール実行;権限制御;監査ログ,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-041,Rebuild_Set32,横断複合・重複回避五段目,case,APIレート制限,G検定横断領域,サービス運用,ケース判断,中,中,生成AI APIへのアクセス急増で応答遅延と費用超過が起きた。運用対策として適切なのはどれか。,レート制限、キューイング、キャッシュ、利用上限を設計する,利用量を測定しない,全リクエストを最高性能モデルだけに固定する,費用監視を禁止する,A,外部API利用では、レート制限、費用、遅延、障害時の設計が重要である。,正しい。 外部API利用では、レート制限、費用、遅延、障害時の設計が重要である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,AI精度だけでなくサービスとしての制約を見る。,APIレート制限;生成AI API;コスト管理;キューイング,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-042,Rebuild_Set32,横断複合・重複回避五段目,case,キャッシュリスク,G検定横断領域,RAG運用,ケース判断,高,中,RAG回答を高速化するため回答をキャッシュしたが、権限変更後も古い回答が表示された。注意点として適切なのはどれか。,キャッシュは常に権限制御を不要にする,キャッシュにも権限、文書版、失効条件を反映する必要がある,回答が速ければ情報漏えいは起きない,キャッシュした回答は監査対象外でよい,B,RAGのキャッシュは高速化に役立つが、権限変更や文書更新を反映しないと漏えいや古い回答につながる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 RAGのキャッシュは高速化に役立つが、権限変更や文書更新を反映しないと漏えいや古い回答につながる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,高速化の副作用として、古い権限や古い根拠が残らないかを見る。,RAGキャッシュ;権限変更;文書版;失効条件,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-043,Rebuild_Set32,横断複合・重複回避五段目,case,モデル選択,G検定横断領域,システム設計,ケース判断,中,中,問い合わせ分類には高価な大規模LLM、定型分類には軽量モデル、曖昧な場合だけ人間確認という構成を考えている。評価観点として適切なのはどれか。,最も高価なモデルだけ使うことが常に最適である,モデルを複数使う場合は評価不要である,精度、コスト、遅延、リスクに応じてモデルを使い分ける,人間確認を入れると必ず危険になる,C,業務ではタスクの難易度やリスクに応じてモデル、ルール、人間確認を組み合わせることがある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 業務ではタスクの難易度やリスクに応じてモデル、ルール、人間確認を組み合わせることがある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,全問題をLLMで解くのではなく、適材適所を見る。,モデル選択;軽量モデル;LLM;Human-in-the-loop,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-044,Rebuild_Set32,横断複合・重複回避五段目,case,多目的最適化,G検定横断領域,KPI設計,ケース判断,中,高,推薦AIでクリック率だけを最適化したら、過激な商品ばかり表示され苦情が増えた。設計上の教訓として適切なのはどれか。,クリック率が高ければ社会的影響は考えなくてよい,単一指標を最大化すれば必ず利用者満足が上がる,苦情は評価指標と無関係である,クリック率に加え、満足度、安全性、公平性など複数指標を見る必要がある,D,単一KPIだけを最適化すると、望ましくない副作用が出ることがある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 単一KPIだけを最適化すると、望ましくない副作用が出ることがある。,最適化する指標が行動を作る点を見る。,多目的最適化;推薦AI;クリック率;副作用,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-045,Rebuild_Set32,横断複合・重複回避五段目,case,サロゲート指標,G検定横断領域,評価設計,ケース判断,中,中,「顧客満足」を直接測れないため、滞在時間を代替指標にした。しかし長く迷っているだけの利用者も増えた。注意点として適切なのはどれか。,代替指標が本来の目的を正しく表しているか検証する,代替指標は常に目的そのものと一致する,滞在時間が長ければ必ず満足している,目的変数を決めたら見直してはいけない,A,サロゲート指標は本来の目的を近似するが、ずれると誤った最適化につながる。,正しい。 サロゲート指標は本来の目的を近似するが、ずれると誤った最適化につながる。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,測れるものと本当に達成したいものを混同しない。,サロゲート指標;顧客満足;KPI;目的関数,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-046,Rebuild_Set32,横断複合・重複回避五段目,case,人間の過信,G検定横断領域,認知バイアス,ケース判断,中,中,AIが出したスコアを担当者がほぼ無条件に信じ、明らかな例外も見落とすようになった。注意すべき問題はどれか。,データ拡張不足だけ,自動化バイアスやAIへの過信,平均値の計算方法だけ,画像の解像度だけ,B,自動化バイアスは、人間が機械の判断を過度に信頼してしまう問題である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 自動化バイアスは、人間が機械の判断を過度に信頼してしまう問題である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,人間が入れば安全、ではなく人間の認知も設計対象になる。,自動化バイアス;AI過信;Human-in-the-loop;認知バイアス,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-047,Rebuild_Set32,横断複合・重複回避五段目,case,説明UI,G検定横断領域,HCI,ケース判断,中,中,AIの予測理由を表示しているが、専門用語だらけで現場担当者が理解できない。改善として適切なのはどれか。,説明は長ければ長いほど常に良い,専門用語を増やせば利用者理解は必ず高まる,利用者の役割に合わせて、根拠、注意点、次の行動を分かりやすく表示する,説明UIをなくせば説明責任を満たせる,C,説明は出すだけでなく、利用者が理解し行動できる形で設計する必要がある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 説明は出すだけでなく、利用者が理解し行動できる形で設計する必要がある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,説明可能性はアルゴリズムだけでなくUIにも関わる。,説明UI;HCI;XAI;現場利用,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-048,Rebuild_Set32,横断複合・重複回避五段目,compare,オフライン評価とオンライン評価,G検定横断領域,評価設計,誤り選択,中,高,推薦モデルの評価について、誤っている説明はどれか。,過去ログを使うオフライン評価は、本番影響を出さずに比較しやすい,オンラインA/Bテストは実ユーザーへの影響を確認できるが、リスク管理が必要である,オフライン評価とオンライン評価で結果が食い違うことがある,オフライン評価が高ければ、オンラインでの検証や監視は常に不要である,D,オフライン評価が高くても、本番のユーザー行動やフィードバックで結果が変わることがある。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 オフライン評価が高くても、本番のユーザー行動やフィードバックで結果が変わることがある。,過去データで強いことと実運用で良いことを分ける。,オフライン評価;オンライン評価;A/Bテスト;推薦,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-049,Rebuild_Set32,横断複合・重複回避五段目,case,反実仮想,G検定横断領域,説明可能性,ケース判断,中,中,ローン審査で「年収があといくら高ければ承認に近づくか」のような説明を出したい。近い説明手法はどれか。,反実仮想説明,勾配消失,ミニマックス法,プーリング,A,反実仮想説明は、どの入力がどう変われば結果が変わるかを示す説明である。,正しい。 反実仮想説明は、どの入力がどう変われば結果が変わるかを示す説明である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,重要特徴量の一覧ではなく、結果を変える条件を見る。,反実仮想説明;ローン審査;XAI;入力変更,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
R32-050,Rebuild_Set32,横断複合・重複回避五段目,case,部分依存,G検定横断領域,モデル理解,ケース判断,中,中,ある特徴量の値を変えたとき、モデル予測が平均的にどう変化するか見たい。近い可視化はどれか。,混同行列だけ,部分依存プロット,ワンホット表だけ,ランダムサンプリングだけ,B,部分依存プロットは、特定特徴量と予測の関係を平均的に可視化する手法である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,正しい。 部分依存プロットは、特定特徴量と予測の関係を平均的に可視化する手法である。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,誤り。選択肢は目的、評価単位、データ利用条件、または運用上の責任を取り違えている。,個別事例の説明か、全体傾向の説明かを分ける。,部分依存プロット;PDP;特徴量効果;モデル解釈,さいはてでは、出力の便利さではなく、根拠・境界・責任・失敗時の戻り道を観測する。
