id,分野,難易度,問題,A,B,C,D,正解,解説,出題済み
G2-084,画像生成,難,オートエンコーダの説明として最も適切なものはどれか。,分類モデルの正答率,文章の形態素解析辞書,AIガバナンスの責任体制,エンコーダで圧縮しデコーダで再構成するモデル,D,正解は「エンコーダで圧縮しデコーダで再構成するモデル」。オートエンコーダは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-085,画像生成,難,VAEの説明として最も適切なものはどれか。,潜在変数を確率分布として扱う生成モデル,分類モデルの正答率,文章の形態素解析辞書,AIガバナンスの責任体制,A,正解は「潜在変数を確率分布として扱う生成モデル」。VAEは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-086,強化学習,標準,エージェントの説明として最も適切なものはどれか。,正解ラベル付きデータから分類する手法,環境に対して行動を選び報酬を受け取る主体,画像を畳み込む層,外部文書を検索する生成手法,B,正解は「環境に対して行動を選び報酬を受け取る主体」。エージェントは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-087,強化学習,標準,方策の説明として最も適切なものはどれか。,正解ラベル付きデータから分類する手法,画像を畳み込む層,状態に応じてどの行動を選ぶかのルールや確率分布,外部文書を検索する生成手法,C,正解は「状態に応じてどの行動を選ぶかのルールや確率分布」。方策は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-088,強化学習,難,価値関数の説明として最も適切なものはどれか。,正解ラベル付きデータから分類する手法,画像を畳み込む層,外部文書を検索する生成手法,ある状態や行動の将来的な報酬の期待値を表す関数,D,正解は「ある状態や行動の将来的な報酬の期待値を表す関数」。価値関数は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-089,強化学習,難,探索と活用のトレードオフの説明として最も適切なものはどれか。,未知の行動を試すことと既知の良い行動を選ぶことのバランス,正解ラベル付きデータから分類する手法,画像を畳み込む層,外部文書を検索する生成手法,A,正解は「未知の行動を試すことと既知の良い行動を選ぶことのバランス」。探索と活用のトレードオフは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-090,強化学習,難,Q学習の説明として最も適切なものはどれか。,正解ラベル付きデータから分類する手法,状態・行動価値を更新して最適方策を学ぶ手法,画像を畳み込む層,外部文書を検索する生成手法,B,正解は「状態・行動価値を更新して最適方策を学ぶ手法」。Q学習は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-091,AIプロジェクト,標準,PoCの説明として最も適切なものはどれか。,画像のフィルタサイズ,言語モデルの次トークン予測,技術や事業仮説が実現可能か小さく検証すること,統計分布の中央値,C,正解は「技術や事業仮説が実現可能か小さく検証すること」。PoCは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-092,AIプロジェクト,難,目的変数の説明として最も適切なものはどれか。,画像のフィルタサイズ,言語モデルの次トークン予測,統計分布の中央値,予測・最適化したい対象となる変数,D,正解は「予測・最適化したい対象となる変数」。目的変数は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-093,AIプロジェクト,標準,MLOpsの説明として最も適切なものはどれか。,機械学習モデルの開発・運用・監視を継続的に行う考え方,画像のフィルタサイズ,言語モデルの次トークン予測,統計分布の中央値,A,正解は「機械学習モデルの開発・運用・監視を継続的に行う考え方」。MLOpsは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-094,AIプロジェクト,難,モデルドリフトの説明として最も適切なものはどれか。,画像のフィルタサイズ,時間経過でデータ分布などが変わり性能が低下すること,言語モデルの次トークン予測,統計分布の中央値,B,正解は「時間経過でデータ分布などが変わり性能が低下すること」。モデルドリフトは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-095,AIプロジェクト,標準,アノテーションの説明として最も適切なものはどれか。,画像のフィルタサイズ,言語モデルの次トークン予測,学習用データに正解ラベルやタグを付ける作業,統計分布の中央値,C,正解は「学習用データに正解ラベルやタグを付ける作業」。アノテーションは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-096,データ前処理,標準,欠損値処理の説明として最も適切なものはどれか。,AIの法的責任制度,強化学習の方策,文章生成の温度パラメータ,平均値や中央値で補完する、または欠損行を除外するなどの処理,D,正解は「平均値や中央値で補完する、または欠損行を除外するなどの処理」。欠損値処理は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-097,データ前処理,標準,標準化の説明として最も適切なものはどれか。,平均0、標準偏差1になるよう変換する処理,AIの法的責任制度,強化学習の方策,文章生成の温度パラメータ,A,正解は「平均0、標準偏差1になるよう変換する処理」。標準化は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-098,データ前処理,標準,正規化の説明として最も適切なものはどれか。,AIの法的責任制度,値の範囲を0〜1など一定範囲に変換する処理,強化学習の方策,文章生成の温度パラメータ,B,正解は「値の範囲を0〜1など一定範囲に変換する処理」。正規化は似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-099,データ前処理,難,One-hotエンコーディングに関する記述として最も適切なものはどれか。,AIの法的責任制度,強化学習の方策,カテゴリを0/1の複数列で表現する処理,文章生成の温度パラメータ,C,正解は「カテゴリを0/1の複数列で表現する処理」。One-hotエンコーディングは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
G2-100,データ前処理,難,データリーケージに関する記述として最も適切なものはどれか。,AIの法的責任制度,強化学習の方策,文章生成の温度パラメータ,本来学習時に使えない情報が混入し評価が過大になる問題,D,正解は「本来学習時に使えない情報が混入し評価が過大になる問題」。データリーケージは似た用語と混同されやすいので、定義と用途をセットで押さえる。,未
