id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
G3000-R07-034,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,リスクベースアプローチ,knowledge,definition,current,medium,雑談AIと融資審査AIを同じ強さで管理すべきかを検討している。リスクベースアプローチとして最も適切な説明はどれか。,すべてのAIを同じ強さの規制・管理で扱うこと,AIの利用目的や影響度に応じて、必要な管理策の強さを変えること,AIのリスクを考えず、性能が高い順に導入すること,AI利用を全面禁止すること,B,リスクベースアプローチでは、AIの用途・影響・被害可能性に応じて管理策を調整する。,一律管理では過不足が出る。,,性能だけではリスク管理にならない。,全面禁止ではなく、リスクに応じた管理。,全AIを同じ檻に入れない。危険度に合わせる。,小川を渡る橋と、さいはてへ向かう通路では必要な安全策が違う。,リスクベースアプローチ;AIガバナンス;リスク評価;管理策;高リスクAI
G3000-R07-035,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,トレーサビリティ,knowledge,definition,stable,medium,AIがいつ・どのモデル・どのデータで判断したかを後から追えるようにする考え方として、最も適切なものはどれか。,AIの出力を必ず詩的な表現にすること,ニューラルネットワークの層数を増やすこと,AIの判断や学習・運用に関するデータ、モデル、ログ、変更履歴などを後から追跡できるようにすること,学習率をゼロに固定すること,C,トレーサビリティは、問題発生時の原因分析や説明責任のために、データ・モデル・運用履歴を追跡可能にする考え方である。,文体の話ではない。,モデル構造の話ではない。,,学習設定ではない。,あとから「どのデータで、どのモデルが、いつ判断したか」を辿れること。,ラグが観測ログを残すのは、イオを縛るためではなく戻る道を残すため。,トレーサビリティ;ログ;モデル管理;変更履歴;説明責任;AIガバナンス
G3000-R07-036,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,MLOps・モデル監視,case_judgment,scenario,stable,medium,本番運用中のAIモデルで、時間の経過とともに予測精度が低下した。最も確認すべきものはどれか。,必ず著作権法30条の4の適用可否,必ず営業秘密の三要件,必ずチューリングテストの合否,データ分布の変化やコンセプトドリフト、再学習・監視体制,D,本番運用では、学習時と運用時のデータ分布の変化、コンセプトドリフト、継続監視、再学習が重要になる。,著作権の論点ではない。,営業秘密の論点ではない。,知能判定テストの話ではない。,,モデルは作って終わりではなく、運用中に劣化する。,共鳴世界の気候が変われば、昔の観測式はずれていく。,MLOps;モデル監視;コンセプトドリフト;データ分布;再学習
G3000-R07-037,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,データ品質,case_judgment,scenario,stable,medium,AI倫理・品質管理の観点で、学習データに誤ラベルや欠損が多い場合の説明として最も適切なものはどれか。,誤ラベルや欠損はモデルの性能・公平性・安全性に影響するため、データ品質確認が必要である,モデルが十分大きければ、データ品質は常に無視できる,誤ラベルは過学習を必ず完全に防ぐ,欠損値があるデータは法律上すべて著作物になる,A,データ品質はAIの性能と信頼性に直結する。誤ラベルや欠損、偏りは事前に確認・対処する必要がある。,,大規模モデルでもデータ品質は重要。,誤ラベルは性能低下要因になる。,欠損と著作物性は関係しない。,大きいAIでも、間違った答案で勉強すれば間違う。,ユイが間違った記録をミチに渡すと、ミチは正しそうに間違う。,データ品質;誤ラベル;欠損値;公平性;AI品質管理
G3000-R07-038,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,データガバナンス,knowledge,definition,stable,medium,複数部署がAI学習用データを共有する前に、取得・保存・権限・廃棄まで管理したい。データガバナンスとして最も適切なものはどれか。,AIモデルの活性化関数をすべて同じにすること,データの取得、保存、利用、共有、廃棄、権限管理、品質管理などを組織的に管理すること,画像の解像度を上げる超解像技術のこと,データを一切使わずAIを作ること,B,データガバナンスは、AI活用の前提となるデータの管理体制・品質・権限・ライフサイクルを扱う。,モデル構造の話ではない。,,画像処理技術ではない。,データ不使用の概念ではない。,AIガバナンスの土台にはデータガバナンスがある。,さいはての記録棚に、誰が見てよいか、いつ捨てるかの札を付ける。,データガバナンス;データ管理;権限管理;品質管理;ライフサイクル
G3000-R07-039,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,AI利用ポリシー,case_judgment,scenario,current,medium,社内生成AI利用ポリシーに含める内容として最も適切でないものはどれか。,入力禁止情報の例,出力結果の確認責任,AI出力は常に正しいので確認不要とする規定,利用可能なAIサービスの範囲,C,社内AI利用ポリシーでは、禁止入力、確認責任、利用可能サービス、記録、問い合わせ先などを明確にする。出力確認不要は不適切。,含めるべき内容。,含めるべき内容。,,含めるべき内容。,「不適切でないもの」ではなく「不適切なもの」を選ぶ問題に注意。,ミチの答えに「確認しないで使ってよい」と貼るのは危険。,AI利用ポリシー;生成AI;入力禁止情報;確認責任;社内ルール
G3000-R07-040,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,ハルシネーション運用,understanding,definition,current,medium,生成AIが存在しない判例や統計をもっともらしく出した場合の運用対策として最も適切なものはどれか。,AIの出力を必ず真実として扱う,出力が自然な文章なら確認を省略する,モデルを大きくすればハルシネーションは必ずゼロになる,重要な事実・数値・法務情報は一次情報や信頼できる資料で確認する,D,ハルシネーションはもっともらしい誤情報であるため、重要情報は根拠確認・出典確認・人間確認が必要である。,ハルシネーションを見逃す。,自然さと正確さは別。,大規模化で必ずゼロにはならない。,,自然に見えるほど危ない誤りがある。,ミチの声がきれいでも、ユイは古い記録を見に行く。,ハルシネーション;生成AI;ファクトチェック;一次情報;出典確認
G3000-R07-041,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,RAGの限界,case_judgment,scenario,current,hard,RAGを導入した社内QAシステムについて、最も適切な説明はどれか。,RAGは外部文書を参照して回答根拠を補いやすくするが、検索漏れ、古い文書、誤引用、プロンプトインジェクションなどのリスクは残る,RAGを使えば検索対象文書が誤っていても、回答は必ず正しくなる,RAGは画像認識専用の畳み込み手法である,RAGでは検索結果を使わないため、ナレッジ管理は不要である,A,RAGはLLMに外部知識を与える有効な方法だが、参照文書の品質、検索精度、引用、セキュリティを管理する必要がある。,,参照文書が誤っていれば誤回答につながる。,NLP・LLMで使われる検索拡張生成。,検索・ナレッジ管理が重要。,RAG＝万能な真実装置ではない。,ミチに図書館をつなげても、図書館の本が古ければ答えも古くなる。,RAG;検索拡張生成;ナレッジ管理;プロンプトインジェクション;誤引用
G3000-R07-042,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,AIインシデント対応,knowledge,definition,current,medium,AIチャットボットが誤案内を大量に出したあと、組織として行うAIインシデント対応として最も適切なものはどれか。,問題が起きても記録を残さず、担当者個人の判断で処理する,影響範囲、原因、再発防止策、関係者への説明、モデル・データ・ログ確認などを行う,AIの問題はすべて利用者の責任なので開発者や提供者は確認しない,インシデントが起きたAIは、原因確認なしに必ず永久使用禁止にする,B,AIインシデントでは、ログやデータ、モデル、運用手順を確認し、影響範囲と再発防止を検討する。,記録がないと原因分析できない。,,主体間の責任分担が重要。,原因確認と適切な対策が必要。,事故対応は「消す」だけでなく、なぜ起きたかを追う。,ラグが失敗した観測を消さず、次に戻る道を残す。,AIインシデント;ログ;原因分析;再発防止;AIガバナンス
G3000-R07-043,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,compare,AI開発者・提供者・利用者,understanding,comparison,current,hard,AI開発者・AI提供者・AI利用者の役割分担として最も適切なものはどれか。,AI開発者だけがすべての責任を負い、提供者・利用者には管理責任がない,AI利用者はAIを使うだけなので、入力データや出力確認を考えなくてよい,開発・提供・利用の各段階で、リスク管理、情報提供、適切な運用などの責任が分担される,AI提供者はモデルを作っていないため、利用者への説明や安全対策は不要である,C,AI事業者ガイドラインでは、開発者、提供者、利用者それぞれが役割に応じた取組を行うことが重視される。,開発者だけに全責任を集中させる理解は不適切。,利用者にも適切利用・確認の責任がある。,,提供者にも情報提供や安全な提供の責任がある。,「作った人だけ悪い」でも「使った人だけ悪い」でもない。,ネクスを作る者、渡す者、使う者がそれぞれ灯りを持つ。,AI開発者;AI提供者;AI利用者;役割分担;AI事業者ガイドライン
G3000-R07-044,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,ログ保存,case_judgment,scenario,current,medium,生成AIを顧客対応に使う企業が、ログを管理する主な目的として最も適切なものはどれか。,すべての個人情報を永久保存するため,モデルのパラメータ数を自動的に増やすため,著作権侵害を必ずゼロにするため,問題発生時の原因追跡、品質改善、説明責任、濫用検知などに役立てるため,D,ログ管理はトレーサビリティ、品質改善、監査、セキュリティ、インシデント対応に役立つ。ただし保存期間や個人情報保護にも配慮する。,永久保存が目的ではなく、保存期間や最小化も必要。,モデル規模は増えない。,著作権侵害ゼロを保証するものではない。,,ログは役に立つが、何でも永久保存すればよいわけではない。,ラグの観測記録は戻る道になるが、残しすぎると別の危険になる。,ログ管理;トレーサビリティ;生成AI;顧客対応;監査;保存期間
G3000-R07-045,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,監査,knowledge,definition,current,medium,AI採用システムを本番導入する前に第三者が確認する「AI監査」として最も適切な説明はどれか。,AIシステムのデータ、モデル、運用、リスク管理、説明責任などが適切かを確認する活動,AIモデルの精度を必ず100%にする学習手法,画像を白黒に変換する前処理,自然言語を音声に変換するタスク,A,AI監査は、AIの開発・提供・利用が適切に管理されているかを確認する活動であり、ガバナンスと関連する。,,精度100%を保証する手法ではない。,画像前処理ではない。,音声合成の説明。,監査はモデルだけでなく、データ・運用・責任体制を見る。,センセイが答えだけでなく、そこまでの歩き方を見る。,AI監査;AIガバナンス;リスク管理;説明責任;モデル管理
G3000-R07-046,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,外部委託契約,case_judgment,scenario,current,hard,AIモデル開発を外部ベンダーに委託する契約で確認すべき事項として最も適切なものはどれか。,モデル名のかっこよさだけ,成果物・学習データ・モデル・ソースコード・生成物の権利帰属、秘密保持、再委託、品質、責任分担など,GPUの色だけ,契約書を作らないこと,B,AI開発委託では、成果物やモデル、データ、知的財産、秘密保持、再委託、検収、責任範囲などの確認が重要である。,名称だけでは契約リスクを管理できない。,,本質的な契約事項ではない。,契約不備は紛争につながる。,AI契約では「何が成果物か」「誰のものか」が問われる。,ミチを作る契約で、記憶箱と声と鍵が誰のものか決めておく。,AI契約;開発委託;権利帰属;秘密保持;再委託;検収
G3000-R07-047,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,compare,特許・著作権,understanding,comparison,stable,medium,AIに関する知的財産の説明として最も適切なものはどれか。,著作権はアイデアそのものを保護し、特許は表現を保護する,著作権も特許も登録不要で常に同じ保護を受ける,著作権は表現を保護し、特許は発明など技術的思想の創作を保護する,AIに関する成果物には知的財産の論点は存在しない,C,著作権は創作的表現、特許は発明を保護する。AIでは学習データ、生成物、モデル、発明者性など複数の知財論点がある。,保護対象が逆。,著作権は原則登録不要だが、特許は出願・登録が必要。,,知財論点は多い。,アイデア・表現・発明を混ぜない。,四年五組の「温泉を作る考え」と「描いた絵」と「仕組み」は別物。,著作権;特許;知的財産;表現;発明;AI成果物
G3000-R07-048,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,発明者性,knowledge,definition,current,medium,AIが関与した発明に関する説明として、G検定対策上最も適切なものはどれか。,AIはどの国でも常に発明者として特許出願に記載できる,AIを使った発明はすべて特許を受けられない,AIを使えば新規性・進歩性の判断は不要になる,AIの利用があっても、人間の創作的関与や発明者性、権利帰属が論点になる,D,AI支援発明では、人間の関与、発明者性、権利帰属、新規性・進歩性などが論点となる。,AIを発明者とできるかは法制度上大きな論点。,すべて不可とはいえない。,特許要件の判断は残る。,,AIが手伝ったからといって、人間の関与や特許要件が消えるわけではない。,ミチがヒントを出しても、ユイが何を発明したのかは別に見る。,AI発明;発明者性;特許;権利帰属;新規性;進歩性
G3000-R07-049,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,case,医療AI,case_judgment,scenario,current,hard,医療AIを導入する際の留意点として最も適切なものはどれか。,医療AIでは、患者データ保護、安全性、有効性、医師の確認、説明責任、規制適合などを確認する,医療AIは便利なので、診断責任や規制、説明、データ保護を考慮しなくてよい,医療画像なら個人情報にはなり得ない,AIが診断すれば医師の専門知識は不要になる,A,医療AIは高リスク領域であり、患者データ、性能、安全性、規制、医師の関与、説明責任が重要である。,,高リスク領域であり管理が必要。,医療画像も個人情報になり得る。,医師の確認や専門知識が重要。,医療AIは「当たる」だけでなく「安全に使える」かを見る。,イオの痛みを世界が読むとき、本人より先に決めすぎない。,医療AI;患者データ;安全性;有効性;説明責任;規制
G3000-R07-050,Rebuild_Set07_50問,rebuild_50_law_ethics_governance,term,生成AIと個人データ,understanding,definition,current,hard,生成AIに個人データを入力する場合の説明として最も適切なものはどれか。,プロンプト欄に貼り付けた時点で、個人データではなくなる,個人データの取扱いに当たり得るため、利用目的、本人関与、委託・第三者提供、保存・学習利用などを確認する,生成AIに入力した個人データは必ず匿名加工情報になる,AIサービスが海外企業なら日本の法令や契約確認は不要である,B,生成AI入力でも個人データの性質は残り得る。利用目的や外部提供、保存、学習利用、越境移転などを確認する。,入力で個人データ性が消えるわけではない。,,自動的に匿名加工情報にはならない。,海外サービスでも法令・契約・越境移転の確認が必要。,プロンプト欄は魔法の消去箱ではない。,ミチに名前を渡しても、名前は名前のまま残るかもしれない。,生成AI;個人データ;越境移転;学習利用;個人情報保護法
