id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R28-035,Rebuild_Set28,横断複合・実装判断二段目,case,モデル更新と説明,AI運用,判断,ケース判断,stable,高,説明資料を用意して承認されたモデルを、後日別データで再学習した。説明資料をそのまま使い続けるリスクとして最も適切なものはどれか。,再学習後もモデルは同一なので、説明の更新は不要である。,説明資料は一度作れば永久に正しい。,モデルの挙動や性能が変わり、以前の説明・評価条件とずれる可能性がある。,説明可能性は訓練データとは無関係である。,C,再学習によりモデルの判断傾向や性能が変わる可能性があるため、説明や評価も更新対象になる。,同一とは限らない。,永久に正しいわけではない。,正しい。モデルバージョンと説明の整合性。,関係する場合がある。,説明文書にもバージョン管理が必要。,モデル更新;説明資料;モデルバージョン;再学習;評価条件,さいはて：記録が変わったら、地図の説明も古くなる。
R28-036,Rebuild_Set28,横断複合・実装判断二段目,case,バックドア攻撃,AIセキュリティ,理解,ケース判断,recent,高,学習データの一部に特定の小さなマークを付けた画像を混ぜ、そのマークがある時だけ誤分類するように仕込む攻撃として最も近いものはどれか。,勾配消失,バッチ正規化,バックドア攻撃／トロイの木馬攻撃,早期終了,C,特定トリガーがある時だけ誤動作するように仕込む攻撃はバックドア攻撃と呼ばれる。,学習が進みにくい問題。,正規化手法。,正しい。トリガー付き誤分類。,過学習対策。,通常入力では正常に見える点がひっかけ。,バックドア攻撃;トロイの木馬攻撃;データポイズニング;トリガー;AIセキュリティ,四年五組：ふつうの道に見えて、印がある時だけ別の町へ行く。
R28-037,Rebuild_Set28,横断複合・実装判断二段目,case,責任あるAI調達,AI調達,判断,ケース判断,recent,高,自治体が住民向け相談チャットボットを調達する。提案書で「高精度AI」とだけ書かれている場合、追加確認として最も適切なものはどれか。,高精度と書かれているので評価資料は不要である。,住民向けなので個人情報やアクセシビリティは考えなくてよい。,チャットボットなので誤回答時の対応窓口は不要である。,評価条件、対象範囲、誤回答時の対応、個人情報の扱い、ログ管理、アクセシビリティを確認する。,D,公共性のあるAIでは、性能だけでなく安全性・個人情報・説明・運用対応が重要。,宣伝文句だけでは不十分。,住民サービスではむしろ重要。,誤回答時の導線が必要。,正しい。調達時の確認観点。,高精度という言葉は評価条件とセットで見る。,AI調達;自治体AI;相談チャットボット;個人情報;ログ管理;アクセシビリティ,さいはて：町全体に置く声なら、間違えた時の帰り道も作る。
R28-038,Rebuild_Set28,横断複合・実装判断二段目,case,CLIP的学習,マルチモーダル基盤,理解,ケース判断,recent,中,画像とその説明文を対応づけ、大量の画像・テキストペアから共通の表現空間を学習する考え方として最も近いものはどれか。,決定木の枝刈り,k近傍法,αβ法,画像と言語の対照学習によるマルチモーダル表現学習,D,CLIPに代表されるように、画像とテキストの対応から共通表現を学ぶ対照学習がある。,木モデルの過学習抑制。,近傍に基づく分類・回帰。,ゲーム木探索の枝刈り。,正しい。画像・言語ペアの表現学習。,マルチモーダルと古典アルゴリズムの混同に注意。,CLIP;対照学習;画像テキストペア;マルチモーダル;表現学習,さいはて：絵と文が同じ方向を向く場所を学ぶ。
R28-039,Rebuild_Set28,横断複合・実装判断二段目,reading,PoCから本番移行,AIプロジェクト,判断,読解,stable,高,PoCでは精度が出たが、本番化で失敗した。理由を調べると、データ連携、例外処理、監視、業務フロー変更、責任分担が未設計だった。教訓として最も適切なものはどれか。,PoC精度が高ければ本番成功は保証される。,本番化ではモデル以外の運用設計は不要である。,AIプロジェクトではPoCを省略すべきである。,精度だけでなく、業務組込み・運用・監視・責任分担を設計する必要がある。,D,AI導入ではモデル精度だけでなく、業務運用・監視・データ連携・責任分担が成功要因になる。,保証されない。,本番こそ必要。,PoCが不要という意味ではない。,正しい。社会実装の観点。,PoC成功＝本番成功ではない。,PoC;本番移行;AIプロジェクト;業務フロー;MLOps;責任分担,四年五組：試しに橋を渡れたことと、毎日みんなが渡れることは違う。
R28-040,Rebuild_Set28,横断複合・実装判断二段目,case,ロールベースアクセス制御,RAGセキュリティ,判断,ケース判断,recent,高,部署ごとに閲覧権限が異なる文書をRAGの検索対象にする。最も重要な設計はどれか。,全員が全て検索できるようにして、回答後に注意書きを付ける。,ベクトル化すれば権限情報は不要になる。,秘密文書を上位に出すほど回答品質が上がるので、権限は無視する。,検索時にユーザー権限を反映し、閲覧可能な文書だけを根拠に回答させる。,D,RAGでは検索段階で権限制御を行わないと、閲覧不可情報が根拠として出るリスクがある。,漏えいリスクが高い。,ベクトル化しても権限は消えない。,品質と権限は別。,正しい。検索前・検索時のアクセス制御が重要。,生成後の注意書きでは遅い。,RAG;アクセス制御;RBAC;権限管理;情報漏えい,さいはて：見てはいけない記録を、答えの材料にしてはいけない。
R28-041,Rebuild_Set28,横断複合・実装判断二段目,case,キャリブレーション,モデル評価,分析,ケース判断,stable,中,分類モデルが「90%の確信」と出した事例のうち、実際に正解なのは60%程度だった。問題として最も近いものはどれか。,モデルのエポック数が必ず少なすぎる。,クラスタ数が多すぎる。,強化学習の報酬がない。,予測確率の校正、つまりキャリブレーションが悪い可能性がある。,D,予測確率が実際の正解頻度と合っているかはキャリブレーションの問題。,エポック数だけでは説明できない。,クラスタリングではない。,報酬設計の話ではない。,正しい。確信度の信頼性を見る。,確率出力は、そのまま信頼できるとは限らない。,キャリブレーション;予測確率;信頼度;分類モデル;不確実性,さいはて：90%と言う声が、本当に90回当たる声かを数える。
R28-042,Rebuild_Set28,横断複合・実装判断二段目,case,データポイズニング,AIセキュリティ,理解,ケース判断,recent,高,公開フォームから集めたデータを自動で学習に使っていたところ、悪意ある入力が大量に混入しモデル挙動が変わった。最も近いリスクはどれか。,勾配降下法,主成分分析,バッチサイズ不足,データポイズニング,D,悪意あるデータを学習に混ぜてモデルを歪める攻撃はデータポイズニングに該当する。,最適化手法。,次元削減。,学習単位の設定。,正しい。学習データへの攻撃。,入力を集める仕組み自体が攻撃面になる。,データポイズニング;AIセキュリティ;学習データ;悪意ある入力;モデル汚染,四年五組：黒い紙を少しずつ地図に混ぜると、道そのものが曲がる。
R28-043,Rebuild_Set28,横断複合・実装判断二段目,case,要配慮個人情報,個人情報保護,判断,ケース判断,recent,高,健康状態に関する情報を含むデータを、AI分析に使う。G検定の法務倫理観点で特に注意すべきものはどれか。,健康情報は個人情報にならない。,匿名化と書けば本人同意や安全管理の検討は一切不要である。,AI分析なら利用目的の特定は不要である。,要配慮個人情報に該当し得るため、取得・利用・提供の条件や安全管理を慎重に確認する。,D,健康情報などは要配慮個人情報に該当し得るため、通常以上に慎重な取り扱いが必要。,なり得る。,匿名化の実効性や制度上の要件確認が必要。,利用目的の検討は必要。,正しい。個人情報保護法の重要論点。,医療・健康データはAIだから自由、ではない。,要配慮個人情報;健康情報;個人情報保護法;安全管理;利用目的,さいはて：体に関わる記録は、ただの数字より重い。
R28-044,Rebuild_Set28,横断複合・実装判断二段目,case,説明の対象者,XAI運用,判断,ケース判断,stable,中,同じAI審査結果を、データサイエンティスト、現場担当者、一般利用者に説明する。最も適切な考え方はどれか。,全員に同じ数式だけを見せれば十分である。,一般利用者には説明してはいけない。,説明可能性は開発者だけのためにある。,相手の理解度と意思決定上の必要性に応じて、説明粒度や表現を変える。,D,説明は受け手に応じて必要な粒度が異なる。技術者向けと利用者向けでは表現が変わる。,数式だけでは不十分な場合が多い。,必要な説明はあり得る。,開発者だけでなく利用者・監査者にも関係する。,正しい。ステークホルダー別説明。,説明は1種類ではない。,説明可能性;ステークホルダー;説明粒度;XAI;利用者説明,四年五組：センセイへの説明と、りっかへの説明は同じ言葉では届かない。
R28-045,Rebuild_Set28,横断複合・実装判断二段目,case,シャドーAI,組織ガバナンス,判断,ケース判断,recent,中,社員が承認されていない生成AIサービスに社内資料を貼り付けて業務効率化していた。組織としての対応で最も適切なものはどれか。,便利なので全面的に黙認する。,違反者を探すだけで、代替手段やルールは作らない。,生成AI利用を全て永久に禁止すれば、リスクは完全に消える。,利用ルール、承認済みツール、教育、ログ・データ取り扱い基準を整える。,D,シャドーAIには情報漏えいや統制不能のリスクがある。禁止だけでなく安全な利用導線が重要。,統制不能になる。,根本対策になりにくい。,現実的な利用ニーズを無視している。,正しい。ルールと代替手段の整備。,禁止だけでは地下化することがある。,シャドーAI;生成AIガバナンス;承認済みツール;社内ルール;情報漏えい,さいはて：隠れた通路を責めるだけでなく、安全な門を作る。
R28-046,Rebuild_Set28,横断複合・実装判断二段目,case,データ保持期間,ログ管理,判断,ケース判断,recent,中,AIチャットの品質改善のためログを保存する。リスクを下げる設計として最も適切なものはどれか。,保存期間を決めず、全ログを永続保存する。,ログを保存していることを誰にも知らせない。,機密や個人情報が入っていても加工しない。,目的に応じた保存期間、削除ルール、アクセス制御、マスキングを設ける。,D,ログには機密や個人情報が含まれる可能性があるため、目的・期間・権限・加工が重要。,過剰保管リスク。,透明性の問題。,漏えい時の影響が大きい。,正しい。ログガバナンスの基本。,ログは資産でありリスクでもある。,ログ管理;保存期間;アクセス制御;マスキング;生成AI運用,さいはて：残す記録には、消す時刻も書いておく。
R28-047,Rebuild_Set28,横断複合・実装判断二段目,case,マルチエージェント運用,AIエージェント,判断,ケース判断,recent,高,複数のAIエージェントが、メール送信、予定登録、資料検索を自律的に行う仕組みを作る。安全上、最も重要な設計はどれか。,エージェントに全権限を与え、確認なしで実行させる。,ログを残すと遅くなるので無効化する。,自然言語で指示できるので権限管理は不要である。,権限を最小化し、重要操作は承認・ログ・ロールバック可能にする。,D,AIエージェントは外部操作を実行し得るため、最小権限・承認・監査ログ・取り消しが重要。,危険。,監査不能になる。,自然言語UIでも権限は必要。,正しい。自律実行の安全設計。,答えるAIと実行するAIではリスクが違う。,AIエージェント;最小権限;承認フロー;監査ログ;ロールバック,さいはて：動けるミチには、歩ける範囲と止まる合図がいる。
R28-048,Rebuild_Set28,横断複合・実装判断二段目,case,二重利用と目的外利用,データ利用,判断,ケース判断,recent,高,顧客サポートのために取得した音声データを、別目的の感情分析AI開発に使いたい。最も適切な確認はどれか。,一度取得したデータは社内なら自由に使える。,音声をAIに使う場合、目的外利用の確認は不要である。,感情分析なら個人情報や同意の論点は発生しない。,当初の利用目的、本人への通知・同意、契約・規約、匿名化や安全管理の要否を確認する。,D,取得時の目的と異なる利用では、目的外利用や本人同意・通知などの確認が重要になる。,自由ではない。,AI利用でも目的確認は必要。,音声や感情推定は慎重な扱いが必要。,正しい。データ利用目的の論点。,データは集めた後に何でも使えるわけではない。,目的外利用;音声データ;感情分析;個人情報;同意,四年五組：借りたものを別の遊びに使うなら、もう一度たしかめる。
R28-049,Rebuild_Set28,横断複合・実装判断二段目,case,プライバシー保護学習,プライバシー技術,判断,ケース判断,recent,中,複数病院が患者データを直接共有せずに共同でモデル改善したい。最も適切な方向性はどれか。,データを各施設に残したまま、モデル更新情報を共有する連合学習などを検討する。,全病院の生データを無条件に一か所へ集める。,患者データなのでAIには一切使えないと決める。,データを画像に変換すれば個人情報ではなくなる。,A,連合学習はデータを各拠点に置いたまま学習する考え方で、プライバシー保護に役立つ場合がある。ただし完全な安全を保証するものではない。,正しい。生データ共有を減らす方向性。,リスクが高く、条件確認が必要。,適切な条件下で利用可能な場合がある。,変換だけで個人情報性が消えるとは限らない。,連合学習＝完全匿名ではないが、生データ集中を避ける選択肢。,連合学習;フェデレーテッドラーニング;医療AI;プライバシー保護;データ共有,さいはて：記録を一か所に集めず、それぞれの場所で学んだ変化だけを持ち寄る。
R28-050,Rebuild_Set28,横断複合・実装判断二段目,case,OOD検知,モデル信頼性,判断,ケース判断,stable,高,画像分類AIに、訓練時には存在しなかった種類の欠陥画像が入力された。AIが自信満々に既知クラスへ分類してしまうことを避けたい。重視すべき考え方はどれか。,訓練精度だけを最大化する。,すべての未知画像を訓練データに混ぜたことにする。,分布外データを検知し、判断不能や人手確認へ回す仕組みを設ける。,クラス名を増やさず、必ず既存クラスに分類させる。,C,本番では訓練分布外の入力が来ることがあり、OOD検知や不確実性に基づく保留が重要になる。,訓練精度だけでは未知入力に対応できない。,未知を見たことにするのは評価をごまかしている。,正しい。分布外検知と保留設計。,無理に既知分類すると誤判定リスクが高い。,AIに必ず答えさせるより、答えない設計が安全な場合がある。,OOD検知;分布外データ;不確実性;人手確認;画像分類,四年五組：見たことのない黒を、知っている影の名前で呼ばない。
